FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1672390,Delta,3888,LAX,SFO,2024-09-01 05:27:00,2024-09-01 05:31:00,2024-09-01 09:27:00,2024-09-01 09:26:00,-1,,false,true,Airbus A320,N93898,2314
919718,United,8460,LAX,BOS,2024-09-01 16:10:00,2024-09-01 16:25:00,2024-09-01 20:10:00,2024-09-01 20:07:00,-3,,false,false,Boeing 737,N43697,2389
234761,American Airlines,6460,ATL,SEA,2024-09-01 11:31:00,2024-09-01 11:31:00,2024-09-01 12:31:00,2024-09-01 12:52:00,21,Weather,false,false,Airbus A320,N12217,2589
444177,Southwest,1213,ATL,MIA,2024-09-01 15:34:00,2024-09-01 15:48:00,2024-09-01 18:34:00,2024-09-01 18:39:00,5,Air Traffic Control,false,false,Airbus A320,N93350,904
214198,United,2463,JFK,MIA,2024-09-01 06:10:00,2024-09-01 06:15:00,2024-09-01 08:10:00,2024-09-01 08:22:00,12,Weather,false,false,Boeing 737,N86755,2769
1476207,United,8174,DFW,SEA,2024-09-01 20:48:00,2024-09-01 21:07:00,2024-09-02 02:48:00,2024-09-02 02:53:00,5,Maintenance,true,true,Airbus A320,N59323,2408
754540,Delta,5312,ORD,JFK,2024-09-01 23:00:00,2024-09-01 23:12:00,2024-09-02 00:00:00,2024-09-02 00:15:00,15,Weather,false,false,Boeing 777,N12200,709
498674,American Airlines,5916,ORD,BOS,2024-09-01 02:54:00,2024-09-01 03:16:00,2024-09-01 07:54:00,2024-09-01 07:48:00,-6,,true,false,Boeing 737,N10022,1496
144636,Southwest,5336,ATL,JFK,2024-09-01 11:39:00,2024-09-01 12:03:00,2024-09-01 14:39:00,2024-09-01 15:09:00,30,Maintenance,true,false,Boeing 777,N32950,1012
299678,United,9533,ORD,BOS,2024-09-01 14:35:00,2024-09-01 15:01:00,2024-09-01 17:35:00,2024-09-01 17:26:00,-9,,true,true,Airbus A320,N47404,1575
1463440,United,9888,LAX,SFO,2024-09-01 02:58:00,2024-09-01 03:17:00,2024-09-01 07:58:00,2024-09-01 08:01:00,3,Air Traffic Control,false,false,Boeing 737,N90630,2704
605724,Southwest,4463,ORD,MIA,2024-09-01 01:50:00,2024-09-01 01:52:00,2024-09-01 07:50:00,2024-09-01 08:05:00,15,Weather,true,true,Boeing 777,N53477,1568
1228735,Delta,7710,ORD,MIA,2024-09-01 03:22:00,2024-09-01 03:40:00,2024-09-01 09:22:00,2024-09-01 09:13:00,-9,,true,true,Airbus A320,N25380,287
587113,American Airlines,2216,DFW,BOS,2024-09-01 04:40:00,2024-09-01 05:02:00,2024-09-01 10:40:00,2024-09-01 10:57:00,17,Air Traffic Control,false,false,Boeing 737,N24243,2985
1596219,United,1946,ATL,MIA,2024-09-01 08:24:00,2024-09-01 08:32:00,2024-09-01 11:24:00,2024-09-01 11:17:00,-7,,false,true,Boeing 737,N89214,1049
1258321,American Airlines,4097,LAX,JFK,2024-09-01 08:48:00,2024-09-01 09:03:00,2024-09-01 11:48:00,2024-09-01 11:54:00,6,Weather,false,false,Boeing 737,N71552,1914
1428955,Southwest,4224,LAX,JFK,2024-09-01 14:32:00,2024-09-01 14:48:00,2024-09-01 17:32:00,2024-09-01 17:50:00,18,Weather,true,false,Airbus A320,N24325,792
088315,Southwest,3768,DFW,SEA,2024-09-01 19:56:00,2024-09-01 20:17:00,2024-09-01 23:56:00,2024-09-01 23:46:00,-10,,true,true,Boeing 737,N18737,1603
877902,United,2370,ATL,JFK,2024-09-01 02:06:00,2024-09-01 02:14:00,2024-09-01 03:06:00,2024-09-01 03:28:00,22,Maintenance,true,true,Boeing 737,N23489,1857
092432,American Airlines,6976,JFK,JFK,2024-09-01 23:50:00,2024-09-02 00:15:00,2024-09-02 01:50:00,2024-09-02 01:58:00,8,Air Traffic Control,false,false,Boeing 777,N91429,1635
1659093,American Airlines,6267,LAX,JFK,2024-09-01 00:26:00,2024-09-01 00:47:00,2024-09-01 06:26:00,2024-09-01 06:49:00,23,Air Traffic Control,true,true,Boeing 737,N33835,2190
1224874,United,4834,ORD,SEA,2024-09-01 21:33:00,2024-09-01 21:48:00,2024-09-01 23:33:00,2024-09-01 23:41:00,8,Weather,false,true,Boeing 737,N95790,2385
338769,American Airlines,2922,JFK,SFO,2024-09-01 14:39:00,2024-09-01 14:48:00,2024-09-01 19:39:00,2024-09-01 19:39:00,0,,false,false,Boeing 777,N58115,2664
1324302,Delta,6909,LAX,MIA,2024-09-01 04:20:00,2024-09-01 04:27:00,2024-09-01 06:20:00,2024-09-01 06:28:00,8,Weather,true,true,Boeing 777,N45761,1388
1402530,Southwest,6753,LAX,JFK,2024-09-01 19:48:00,2024-09-01 20:02:00,2024-09-01 22:48:00,2024-09-01 22:58:00,10,Weather,true,false,Airbus A320,N47747,2312
1247966,American Airlines,4496,LAX,SFO,2024-09-01 07:27:00,2024-09-01 07:36:00,2024-09-01 09:27:00,2024-09-01 09:52:00,25,Maintenance,false,false,Airbus A320,N33955,2088
1596908,Southwest,8480,ATL,MIA,2024-09-01 06:35:00,2024-09-01 06:38:00,2024-09-01 09:35:00,2024-09-01 10:00:00,25,Weather,true,false,Airbus A320,N30577,1497
408479,Southwest,7962,LAX,MIA,2024-09-01 14:53:00,2024-09-01 15:07:00,2024-09-01 16:53:00,2024-09-01 16:45:00,-8,,false,false,Airbus A320,N36929,1824
1372337,United,2023,JFK,SFO,2024-09-01 11:05:00,2024-09-01 11:17:00,2024-09-01 16:05:00,2024-09-01 16:11:00,6,Air Traffic Control,false,true,Boeing 777,N84223,2157
1362525,American Airlines,4351,LAX,SEA,2024-09-01 03:21:00,2024-09-01 03:22:00,2024-09-01 08:21:00,2024-09-01 08:43:00,22,Weather,false,false,Boeing 737,N42932,1109
1553222,Delta,1567,ATL,MIA,2024-09-01 23:12:00,2024-09-01 23:37:00,2024-09-02 03:12:00,2024-09-02 03:34:00,22,Weather,true,false,Airbus A320,N70741,2325
481093,Southwest,0691,ATL,SEA,2024-09-01 11:08:00,2024-09-01 11:28:00,2024-09-01 14:08:00,2024-09-01 14:37:00,29,Air Traffic Control,false,false,Airbus A320,N13239,1796
467937,American Airlines,0004,DFW,JFK,2024-09-01 07:43:00,2024-09-01 07:45:00,2024-09-01 12:43:00,2024-09-01 12:49:00,6,Weather,false,true,Airbus A320,N85894,2373
1446815,Southwest,2110,ATL,SFO,2024-09-01 20:56:00,2024-09-01 21:15:00,2024-09-02 02:56:00,2024-09-02 02:46:00,-10,,true,true,Boeing 737,N40329,2183
1057608,American Airlines,5239,DFW,JFK,2024-09-01 16:46:00,2024-09-01 17:11:00,2024-09-01 22:46:00,2024-09-01 22:57:00,11,Air Traffic Control,true,true,Boeing 737,N24459,265
1677103,Southwest,8218,DFW,BOS,2024-09-01 02:25:00,2024-09-01 02:44:00,2024-09-01 05:25:00,2024-09-01 05:34:00,9,Weather,true,true,Boeing 777,N81980,1963
1466817,American Airlines,5058,ATL,SEA,2024-09-01 08:05:00,2024-09-01 08:31:00,2024-09-01 10:05:00,2024-09-01 10:07:00,2,Weather,true,false,Airbus A320,N52761,488
187953,United,7621,LAX,SFO,2024-09-01 02:55:00,2024-09-01 03:12:00,2024-09-01 08:55:00,2024-09-01 09:03:00,8,Air Traffic Control,false,false,Airbus A320,N33084,2312
1401539,Delta,4960,ATL,SEA,2024-09-01 01:36:00,2024-09-01 01:41:00,2024-09-01 07:36:00,2024-09-01 07:46:00,10,Weather,false,false,Boeing 777,N57998,2097
1580055,United,3735,ATL,MIA,2024-09-01 13:11:00,2024-09-01 13:29:00,2024-09-01 19:11:00,2024-09-01 19:13:00,2,Maintenance,false,false,Boeing 777,N95179,536
764380,Southwest,1840,LAX,SEA,2024-09-01 16:15:00,2024-09-01 16:39:00,2024-09-01 20:15:00,2024-09-01 20:26:00,11,Weather,true,true,Boeing 777,N53597,1147
191095,Southwest,9422,DFW,JFK,2024-09-01 17:16:00,2024-09-01 17:16:00,2024-09-01 22:16:00,2024-09-01 22:25:00,9,Maintenance,false,true,Boeing 737,N70884,2611
393199,United,0314,JFK,BOS,2024-09-01 00:50:00,2024-09-01 01:18:00,2024-09-01 01:50:00,2024-09-01 02:17:00,27,Maintenance,false,false,Boeing 777,N35295,2144
1253560,United,4165,ORD,SEA,2024-09-01 16:40:00,2024-09-01 17:03:00,2024-09-01 17:40:00,2024-09-01 17:32:00,-8,,true,false,Airbus A320,N42329,2699
882661,United,9904,ORD,SFO,2024-09-01 05:51:00,2024-09-01 06:13:00,2024-09-01 07:51:00,2024-09-01 08:16:00,25,Air Traffic Control,true,false,Airbus A320,N16097,578
724913,Southwest,9168,JFK,BOS,2024-09-01 11:09:00,2024-09-01 11:26:00,2024-09-01 14:09:00,2024-09-01 14:29:00,20,Maintenance,true,true,Boeing 737,N24849,2978
1433847,United,6826,JFK,SFO,2024-09-01 00:11:00,2024-09-01 00:27:00,2024-09-01 06:11:00,2024-09-01 06:10:00,-1,,true,false,Boeing 777,N32616,1268
213582,Southwest,7918,ORD,JFK,2024-09-01 15:24:00,2024-09-01 15:50:00,2024-09-01 16:24:00,2024-09-01 16:21:00,-3,,false,true,Airbus A320,N38632,843
778675,Southwest,9142,ATL,SFO,2024-09-01 11:47:00,2024-09-01 11:55:00,2024-09-01 13:47:00,2024-09-01 14:13:00,26,Weather,false,false,Boeing 737,N75805,1422
178361,Southwest,4920,ATL,SFO,2024-09-01 17:36:00,2024-09-01 17:45:00,2024-09-01 20:36:00,2024-09-01 21:04:00,28,Air Traffic Control,true,false,Airbus A320,N73480,2149
1123889,American Airlines,1177,ATL,BOS,2024-09-01 16:46:00,2024-09-01 16:51:00,2024-09-01 19:46:00,2024-09-01 19:46:00,0,,true,true,Boeing 777,N96688,1184
1335751,American Airlines,9812,ATL,SFO,2024-09-01 17:00:00,2024-09-01 17:27:00,2024-09-01 20:00:00,2024-09-01 20:26:00,26,Weather,true,true,Boeing 777,N24719,596
605232,Southwest,5281,ORD,SEA,2024-09-01 06:12:00,2024-09-01 06:28:00,2024-09-01 10:12:00,2024-09-01 10:22:00,10,Maintenance,false,true,Airbus A320,N25833,1265
402142,United,7284,DFW,BOS,2024-09-01 09:08:00,2024-09-01 09:35:00,2024-09-01 15:08:00,2024-09-01 15:25:00,17,Air Traffic Control,false,false,Boeing 777,N51648,764
1196957,Southwest,8992,LAX,BOS,2024-09-01 13:15:00,2024-09-01 13:35:00,2024-09-01 15:15:00,2024-09-01 15:44:00,29,Maintenance,false,false,Boeing 737,N88379,2201
1617299,American Airlines,8388,LAX,BOS,2024-09-01 16:22:00,2024-09-01 16:45:00,2024-09-01 21:22:00,2024-09-01 21:17:00,-5,,true,false,Airbus A320,N62632,2462
366386,Southwest,3097,JFK,BOS,2024-09-01 07:17:00,2024-09-01 07:39:00,2024-09-01 08:17:00,2024-09-01 08:12:00,-5,,true,false,Airbus A320,N77817,2503
1000146,Delta,2763,LAX,MIA,2024-09-01 13:06:00,2024-09-01 13:13:00,2024-09-01 18:06:00,2024-09-01 17:57:00,-9,,false,true,Airbus A320,N35237,1223
1096543,Southwest,5017,DFW,JFK,2024-09-01 23:05:00,2024-09-01 23:11:00,2024-09-02 01:05:00,2024-09-02 01:07:00,2,Air Traffic Control,true,true,Boeing 777,N74536,1384
459793,Delta,4777,JFK,JFK,2024-09-01 02:24:00,2024-09-01 02:44:00,2024-09-01 08:24:00,2024-09-01 08:39:00,15,Weather,false,true,Boeing 737,N42842,2628
657616,Delta,1954,DFW,SFO,2024-09-01 15:32:00,2024-09-01 15:45:00,2024-09-01 21:32:00,2024-09-01 22:00:00,28,Maintenance,true,true,Boeing 777,N56753,425
903178,Southwest,8240,DFW,BOS,2024-09-01 23:49:00,2024-09-01 23:55:00,2024-09-02 03:49:00,2024-09-02 04:10:00,21,Weather,false,true,Boeing 777,N78826,791
518811,Southwest,5343,DFW,JFK,2024-09-01 20:42:00,2024-09-01 20:57:00,2024-09-01 21:42:00,2024-09-01 21:55:00,13,Maintenance,false,false,Boeing 777,N78527,829
956321,United,4685,DFW,BOS,2024-09-01 16:23:00,2024-09-01 16:32:00,2024-09-01 17:23:00,2024-09-01 17:43:00,20,Maintenance,false,false,Boeing 737,N88942,252
040616,Southwest,5647,DFW,BOS,2024-09-01 11:59:00,2024-09-01 12:17:00,2024-09-01 14:59:00,2024-09-01 15:02:00,3,Weather,false,false,Boeing 737,N97323,2338
378501,Southwest,2337,JFK,JFK,2024-09-01 05:12:00,2024-09-01 05:29:00,2024-09-01 07:12:00,2024-09-01 07:03:00,-9,,true,true,Boeing 737,N99796,594
1408075,United,0403,LAX,SEA,2024-09-01 21:09:00,2024-09-01 21:15:00,2024-09-01 22:09:00,2024-09-01 22:28:00,19,Weather,false,false,Boeing 737,N69487,719
1561136,American Airlines,8529,JFK,JFK,2024-09-01 07:39:00,2024-09-01 07:53:00,2024-09-01 09:39:00,2024-09-01 09:46:00,7,Air Traffic Control,false,false,Boeing 737,N27106,628
072922,United,5995,LAX,SEA,2024-09-01 14:51:00,2024-09-01 14:53:00,2024-09-01 19:51:00,2024-09-01 19:41:00,-10,,true,false,Airbus A320,N64458,1588
149153,United,7478,ATL,SEA,2024-09-01 20:02:00,2024-09-01 20:15:00,2024-09-02 02:02:00,2024-09-02 01:58:00,-4,,false,true,Boeing 737,N78697,1980
020069,Delta,9480,LAX,MIA,2024-09-01 00:40:00,2024-09-01 00:55:00,2024-09-01 01:40:00,2024-09-01 01:49:00,9,Air Traffic Control,true,false,Airbus A320,N88751,2996
501761,Delta,6484,ORD,SFO,2024-09-01 01:27:00,2024-09-01 01:40:00,2024-09-01 06:27:00,2024-09-01 06:31:00,4,Air Traffic Control,true,false,Boeing 737,N89061,2155
249494,American Airlines,2508,ATL,SEA,2024-09-01 15:12:00,2024-09-01 15:40:00,2024-09-01 19:12:00,2024-09-01 19:32:00,20,Maintenance,true,true,Boeing 737,N76702,2276
335520,United,5430,ATL,BOS,2024-09-01 12:40:00,2024-09-01 12:44:00,2024-09-01 13:40:00,2024-09-01 13:58:00,18,Air Traffic Control,true,false,Boeing 737,N11506,2153
1238548,Delta,2327,LAX,MIA,2024-09-01 05:14:00,2024-09-01 05:43:00,2024-09-01 10:14:00,2024-09-01 10:36:00,22,Weather,false,true,Boeing 737,N77712,1932
230761,American Airlines,4400,DFW,JFK,2024-09-01 14:46:00,2024-09-01 14:51:00,2024-09-01 19:46:00,2024-09-01 19:36:00,-10,,true,false,Boeing 737,N38547,2954
998892,American Airlines,0862,ATL,SEA,2024-09-01 04:43:00,2024-09-01 05:03:00,2024-09-01 07:43:00,2024-09-01 07:58:00,15,Weather,true,true,Boeing 737,N97157,2621
265890,United,7539,LAX,SFO,2024-09-01 01:08:00,2024-09-01 01:37:00,2024-09-01 06:08:00,2024-09-01 06:11:00,3,Maintenance,false,false,Boeing 737,N55020,2524
1478151,Southwest,1132,ATL,MIA,2024-09-01 04:22:00,2024-09-01 04:22:00,2024-09-01 10:22:00,2024-09-01 10:23:00,1,Air Traffic Control,true,true,Boeing 737,N32733,2245
400750,United,9877,DFW,SEA,2024-09-01 16:48:00,2024-09-01 17:12:00,2024-09-01 17:48:00,2024-09-01 17:39:00,-9,,false,true,Airbus A320,N12722,701
201659,Delta,3311,ORD,SFO,2024-09-01 08:59:00,2024-09-01 09:06:00,2024-09-01 09:59:00,2024-09-01 10:01:00,2,Maintenance,true,false,Airbus A320,N88638,1762
1532027,United,4302,DFW,JFK,2024-09-01 21:21:00,2024-09-01 21:36:00,2024-09-01 23:21:00,2024-09-01 23:16:00,-5,,true,true,Airbus A320,N80982,1682
155195,United,2542,ATL,SFO,2024-09-01 15:32:00,2024-09-01 15:52:00,2024-09-01 19:32:00,2024-09-01 20:01:00,29,Maintenance,true,true,Boeing 737,N51144,341
970414,United,6560,LAX,SFO,2024-09-01 07:13:00,2024-09-01 07:17:00,2024-09-01 12:13:00,2024-09-01 12:24:00,11,Weather,false,false,Airbus A320,N82535,2200
073189,American Airlines,1768,ATL,BOS,2024-09-01 10:59:00,2024-09-01 11:06:00,2024-09-01 14:59:00,2024-09-01 15:09:00,10,Maintenance,true,true,Airbus A320,N26208,1657
241749,Southwest,7707,ORD,BOS,2024-09-01 11:03:00,2024-09-01 11:06:00,2024-09-01 14:03:00,2024-09-01 14:05:00,2,Air Traffic Control,false,true,Boeing 737,N79971,1450
1224888,Delta,4776,LAX,BOS,2024-09-01 18:33:00,2024-09-01 18:46:00,2024-09-01 20:33:00,2024-09-01 20:40:00,7,Weather,false,false,Boeing 737,N95619,1162
686349,United,0909,JFK,BOS,2024-09-01 02:36:00,2024-09-01 03:02:00,2024-09-01 03:36:00,2024-09-01 04:03:00,27,Maintenance,true,false,Boeing 737,N58369,2567
1182714,Southwest,6453,LAX,MIA,2024-09-01 15:22:00,2024-09-01 15:29:00,2024-09-01 19:22:00,2024-09-01 19:16:00,-6,,false,true,Boeing 737,N87144,1407
755200,Delta,5196,ORD,BOS,2024-09-01 19:27:00,2024-09-01 19:27:00,2024-09-02 01:27:00,2024-09-02 01:20:00,-7,,false,false,Boeing 737,N88836,2151
357838,American Airlines,2198,LAX,JFK,2024-09-01 06:28:00,2024-09-01 06:39:00,2024-09-01 12:28:00,2024-09-01 12:22:00,-6,,false,true,Airbus A320,N48946,222
1566060,Delta,6855,JFK,SFO,2024-09-01 05:23:00,2024-09-01 05:46:00,2024-09-01 10:23:00,2024-09-01 10:26:00,3,Maintenance,false,false,Boeing 737,N86798,828
1439131,United,8996,JFK,SEA,2024-09-01 15:10:00,2024-09-01 15:12:00,2024-09-01 19:10:00,2024-09-01 19:38:00,28,Maintenance,false,true,Boeing 737,N11815,2867
1245952,Southwest,5890,JFK,MIA,2024-09-01 18:11:00,2024-09-01 18:41:00,2024-09-01 19:11:00,2024-09-01 19:27:00,16,Air Traffic Control,false,false,Boeing 737,N88904,2016
124552,American Airlines,7582,LAX,SEA,2024-09-01 07:43:00,2024-09-01 08:01:00,2024-09-01 08:43:00,2024-09-01 09:11:00,28,Air Traffic Control,false,false,Boeing 777,N44839,2441
1350905,Southwest,4149,ATL,JFK,2024-09-01 12:26:00,2024-09-01 12:37:00,2024-09-01 13:26:00,2024-09-01 13:41:00,15,Weather,false,true,Airbus A320,N55582,1597
199662,Delta,4144,DFW,MIA,2024-09-01 01:43:00,2024-09-01 01:51:00,2024-09-01 03:43:00,2024-09-01 04:07:00,24,Maintenance,false,false,Boeing 777,N15919,416
972151,United,0620,ATL,MIA,2024-09-01 11:57:00,2024-09-01 12:08:00,2024-09-01 16:57:00,2024-09-01 17:25:00,28,Weather,false,false,Boeing 737,N76295,699
1630443,Southwest,3218,JFK,JFK,2024-09-01 20:09:00,2024-09-01 20:33:00,2024-09-02 02:09:00,2024-09-02 02:14:00,5,Air Traffic Control,true,false,Boeing 777,N41163,1199
1404039,Delta,8964,LAX,SFO,2024-09-01 16:07:00,2024-09-01 16:16:00,2024-09-01 22:07:00,2024-09-01 22:02:00,-5,,false,true,Airbus A320,N78100,2364
651792,Delta,8707,DFW,MIA,2024-09-01 09:34:00,2024-09-01 09:36:00,2024-09-01 15:34:00,2024-09-01 15:44:00,10,Weather,false,true,Boeing 737,N43917,1353
1670088,Delta,8513,ATL,SFO,2024-09-01 20:00:00,2024-09-01 20:28:00,2024-09-01 23:00:00,2024-09-01 23:18:00,18,Maintenance,false,false,Boeing 777,N17846,2476
1359521,United,8561,JFK,JFK,2024-09-01 00:49:00,2024-09-01 01:18:00,2024-09-01 05:49:00,2024-09-01 05:58:00,9,Maintenance,false,true,Boeing 737,N28103,2856
891455,United,2968,DFW,JFK,2024-09-01 17:57:00,2024-09-01 18:19:00,2024-09-01 21:57:00,2024-09-01 21:50:00,-7,,true,true,Boeing 737,N48446,2551
1351507,United,1280,JFK,MIA,2024-09-01 03:37:00,2024-09-01 03:47:00,2024-09-01 07:37:00,2024-09-01 07:49:00,12,Maintenance,true,true,Boeing 737,N95395,1591
1363348,American Airlines,6199,ATL,MIA,2024-09-01 16:13:00,2024-09-01 16:20:00,2024-09-01 17:13:00,2024-09-01 17:16:00,3,Air Traffic Control,true,false,Boeing 737,N20052,219
149752,Southwest,6268,LAX,JFK,2024-09-01 09:25:00,2024-09-01 09:49:00,2024-09-01 11:25:00,2024-09-01 11:16:00,-9,,true,true,Airbus A320,N24696,2226
498231,American Airlines,2138,ATL,SEA,2024-09-01 02:29:00,2024-09-01 02:34:00,2024-09-01 07:29:00,2024-09-01 07:45:00,16,Air Traffic Control,true,false,Boeing 737,N65774,791
520591,United,2204,DFW,BOS,2024-09-01 18:43:00,2024-09-01 18:45:00,2024-09-01 22:43:00,2024-09-01 23:13:00,30,Weather,false,true,Airbus A320,N50003,150
256104,Delta,7223,LAX,SEA,2024-09-01 11:17:00,2024-09-01 11:39:00,2024-09-01 12:17:00,2024-09-01 12:32:00,15,Weather,true,true,Airbus A320,N19941,485
1347930,American Airlines,5485,ATL,MIA,2024-09-01 16:54:00,2024-09-01 17:04:00,2024-09-01 20:54:00,2024-09-01 21:18:00,24,Weather,true,true,Boeing 737,N39718,1310
340382,American Airlines,1509,DFW,SFO,2024-09-01 06:04:00,2024-09-01 06:06:00,2024-09-01 11:04:00,2024-09-01 10:56:00,-8,,true,false,Airbus A320,N39349,2518
562916,Delta,1140,ORD,SFO,2024-09-01 02:14:00,2024-09-01 02:25:00,2024-09-01 04:14:00,2024-09-01 04:11:00,-3,,false,false,Airbus A320,N85826,2583
009321,American Airlines,6435,ORD,BOS,2024-09-01 06:59:00,2024-09-01 07:19:00,2024-09-01 09:59:00,2024-09-01 10:11:00,12,Weather,true,true,Boeing 737,N39109,319
564120,Southwest,6110,DFW,JFK,2024-09-01 11:45:00,2024-09-01 12:07:00,2024-09-01 16:45:00,2024-09-01 17:08:00,23,Air Traffic Control,true,false,Airbus A320,N48133,1533
1645312,Southwest,9438,DFW,JFK,2024-09-01 06:42:00,2024-09-01 06:58:00,2024-09-01 11:42:00,2024-09-01 11:45:00,3,Maintenance,false,true,Boeing 737,N61856,752
555615,American Airlines,6776,JFK,JFK,2024-09-01 11:27:00,2024-09-01 11:30:00,2024-09-01 16:27:00,2024-09-01 16:49:00,22,Air Traffic Control,true,true,Boeing 777,N58261,308
351351,Delta,7471,ORD,SFO,2024-09-01 04:40:00,2024-09-01 04:54:00,2024-09-01 05:40:00,2024-09-01 05:45:00,5,Weather,false,true,Boeing 737,N65838,780
1136197,Delta,1751,JFK,JFK,2024-09-01 14:41:00,2024-09-01 14:52:00,2024-09-01 16:41:00,2024-09-01 16:40:00,-1,,false,true,Boeing 777,N26638,1505
1021345,American Airlines,2254,ORD,BOS,2024-09-01 16:16:00,2024-09-01 16:30:00,2024-09-01 21:16:00,2024-09-01 21:40:00,24,Weather,false,false,Airbus A320,N71275,2502
1391326,American Airlines,8353,ATL,SFO,2024-09-01 02:52:00,2024-09-01 03:17:00,2024-09-01 03:52:00,2024-09-01 04:19:00,27,Air Traffic Control,true,true,Airbus A320,N55557,2674
370096,Southwest,8158,DFW,SFO,2024-09-01 00:19:00,2024-09-01 00:20:00,2024-09-01 06:19:00,2024-09-01 06:49:00,30,Maintenance,false,true,Boeing 777,N47400,2900
1240146,Southwest,2746,JFK,MIA,2024-09-01 14:09:00,2024-09-01 14:38:00,2024-09-01 15:09:00,2024-09-01 15:28:00,19,Air Traffic Control,false,false,Boeing 737,N15421,1781
290770,Delta,0520,ORD,JFK,2024-09-01 00:22:00,2024-09-01 00:40:00,2024-09-01 05:22:00,2024-09-01 05:17:00,-5,,true,false,Boeing 737,N18072,2167
1172761,United,0864,ORD,BOS,2024-09-01 11:59:00,2024-09-01 12:04:00,2024-09-01 17:59:00,2024-09-01 18:27:00,28,Maintenance,true,false,Airbus A320,N73556,1569
1491074,Southwest,1420,DFW,MIA,2024-09-01 06:45:00,2024-09-01 07:10:00,2024-09-01 12:45:00,2024-09-01 13:01:00,16,Air Traffic Control,true,true,Boeing 737,N85836,2352
539644,United,5031,JFK,MIA,2024-09-01 20:52:00,2024-09-01 21:15:00,2024-09-02 01:52:00,2024-09-02 01:52:00,0,,true,false,Boeing 737,N17855,731
736045,United,3536,DFW,MIA,2024-09-01 06:46:00,2024-09-01 07:08:00,2024-09-01 10:46:00,2024-09-01 11:09:00,23,Weather,true,false,Airbus A320,N87076,848
083523,Delta,3259,DFW,SFO,2024-09-01 00:22:00,2024-09-01 00:49:00,2024-09-01 03:22:00,2024-09-01 03:40:00,18,Air Traffic Control,false,true,Boeing 737,N18258,683
735880,Delta,0616,DFW,JFK,2024-09-01 03:05:00,2024-09-01 03:24:00,2024-09-01 04:05:00,2024-09-01 04:12:00,7,Air Traffic Control,true,false,Airbus A320,N84933,1013
675375,United,5090,JFK,SFO,2024-09-01 18:45:00,2024-09-01 19:11:00,2024-09-02 00:45:00,2024-09-02 01:08:00,23,Air Traffic Control,false,false,Boeing 737,N66632,1736
1632405,American Airlines,6094,LAX,MIA,2024-09-01 12:23:00,2024-09-01 12:33:00,2024-09-01 16:23:00,2024-09-01 16:41:00,18,Maintenance,true,false,Boeing 777,N28108,1112
111318,United,6773,LAX,MIA,2024-09-01 14:24:00,2024-09-01 14:48:00,2024-09-01 16:24:00,2024-09-01 16:40:00,16,Weather,false,false,Boeing 777,N25659,653
423547,Delta,6603,LAX,SFO,2024-09-01 17:26:00,2024-09-01 17:35:00,2024-09-01 18:26:00,2024-09-01 18:30:00,4,Maintenance,false,true,Airbus A320,N50276,2046
1022915,American Airlines,1907,LAX,JFK,2024-09-01 14:07:00,2024-09-01 14:22:00,2024-09-01 17:07:00,2024-09-01 17:34:00,27,Weather,true,false,Airbus A320,N16885,1536
306100,American Airlines,7759,DFW,SEA,2024-09-01 19:27:00,2024-09-01 19:28:00,2024-09-02 01:27:00,2024-09-02 01:54:00,27,Maintenance,false,true,Boeing 737,N61335,2734
199440,American Airlines,7884,ORD,JFK,2024-09-01 18:55:00,2024-09-01 19:17:00,2024-09-01 21:55:00,2024-09-01 22:04:00,9,Maintenance,true,true,Boeing 777,N64005,1401
1558908,Delta,1083,ATL,JFK,2024-09-01 09:05:00,2024-09-01 09:31:00,2024-09-01 11:05:00,2024-09-01 11:01:00,-4,,false,true,Boeing 737,N74895,1800
201425,Southwest,5598,ATL,MIA,2024-09-01 10:50:00,2024-09-01 11:02:00,2024-09-01 13:50:00,2024-09-01 14:17:00,27,Maintenance,false,false,Boeing 737,N52249,2916
925086,Southwest,1976,JFK,MIA,2024-09-01 02:35:00,2024-09-01 02:49:00,2024-09-01 05:35:00,2024-09-01 05:38:00,3,Weather,false,false,Boeing 777,N99042,157
1242406,Delta,7313,LAX,BOS,2024-09-01 19:25:00,2024-09-01 19:28:00,2024-09-02 00:25:00,2024-09-02 00:54:00,29,Weather,true,false,Boeing 777,N19843,1287
1598821,American Airlines,7079,ATL,BOS,2024-09-01 11:56:00,2024-09-01 12:00:00,2024-09-01 12:56:00,2024-09-01 13:06:00,10,Weather,false,true,Boeing 777,N63894,2862
749357,Southwest,4239,DFW,SFO,2024-09-01 00:59:00,2024-09-01 01:10:00,2024-09-01 04:59:00,2024-09-01 05:07:00,8,Weather,false,false,Airbus A320,N82935,2823
515098,American Airlines,2419,JFK,BOS,2024-09-01 22:44:00,2024-09-01 22:49:00,2024-09-01 23:44:00,2024-09-01 23:55:00,11,Weather,false,true,Boeing 737,N72767,137
744946,United,6964,JFK,JFK,2024-09-01 01:32:00,2024-09-01 01:52:00,2024-09-01 03:32:00,2024-09-01 03:55:00,23,Air Traffic Control,false,false,Boeing 777,N85386,1888
