Transaction ID,Meter Code,Transaction DateTime,Payment Mean,Amount Paid,Duration In Minutes,Blockface Name,Side Of Street,Element key,Parking Space Number,Latitude,Longitude
914167743,19255010,12/09/2020 10:31:00 AM,PHONE,0.50,60,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,78781,,47.62214055,-122.34302665
914167744,6514002,12/09/2020 10:31:00 AM,PHONE,0.62,75,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,80954,,47.61579861,-122.32543075
914167745,8081002,12/09/2020 10:31:00 AM,PHONE,2.00,120,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,NW,34309,,47.60961874,-122.32232547
914167746,10055002,12/09/2020 10:31:00 AM,PHONE,1.76,120,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,52521,,47.61328928,-122.3385872
914167747,19007002,12/09/2020 10:31:00 AM,PHONE,1.00,120,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,81134,,47.62075019,-122.33105113
914167764,10357004,12/09/2020 10:30:00 AM,CASH,1.25,150,WALL ST BETWEEN 5TH AVE AND 6TH AVE,SE,81342,,47.61765602,-122.34481093
914167815,10157402,12/09/2020 10:31:00 AM,PHONE,1.76,120,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,35525,,47.61400074,-122.33666037
914167816,10351004,12/09/2020 10:31:00 AM,PHONE,0.50,60,5TH AVE BETWEEN BATTERY ST AND WALL ST,NE,30102,,47.61714271,-122.34476653
914167817,13046002,12/09/2020 10:31:00 AM,PHONE,1.77,120,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,76105,,47.59874622,-122.32386144
914167818,5028502,12/09/2020 10:31:00 AM,PHONE,0.50,60,1ST AVE BETWEEN PIKE ST AND PINE ST,NE,46250,,47.60935161,-122.3403749
914167847,19177010,12/09/2020 10:31:00 AM,PHONE,3.74,449,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,32125,,47.6226007,-122.33595638
914167859,2501004,12/09/2020 10:31:00 AM,CREDIT CARD,0.50,60,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,10218,,47.6142435,-122.35179456
914167945,11119004,12/09/2020 10:31:00 AM,CREDIT CARD,0.75,90,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,NE,13046,,47.66693106,-122.37957491
914167949,1111002,12/09/2020 10:31:00 AM,CREDIT CARD,1.00,120,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,2925,,47.59962395,-122.33170118
914167975,18016007,12/09/2020 10:30:00 AM,CREDIT CARD,0.25,30,WESTLAKE EAST RDWY AVE N BETWEEN CROCKETT ST AND MCGRAW ST,E,36162,310,47.63886884,-122.34089136
914130721,19271002,12/09/2020 08:55:00 AM,PHONE,0.50,60,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,58446,,47.62080537,-122.33915414
914130734,2542004,12/09/2020 08:55:00 AM,PHONE,2.00,240,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,SW,10217,,47.61414801,-122.3519287
914130735,17067004,12/09/2020 08:55:00 AM,PHONE,2.00,240,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,12286,,47.62267722,-122.35663954
914130736,1080002,12/09/2020 08:55:00 AM,PHONE,0.50,60,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,SE,11106,,47.60202939,-122.33299949
914130740,18009007,12/09/2020 08:54:00 AM,CREDIT CARD,3.00,360,WESTLAKE EAST RDWY AVE N BETWEEN GALER ST AND WESTLAKE SHORE RDWY 1 AVE N,W,13577,536,47.63302149,-122.34057928
914130770,11034004,12/09/2020 08:55:00 AM,PHONE,2.00,240,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,N,18621,,47.66951344,-122.38342615
914130771,7524002,12/09/2020 08:55:00 AM,PHONE,0.50,60,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,69093,,47.61351753,-122.31955025
914130789,19032010,12/09/2020 08:55:00 AM,PHONE,4.54,545,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,W,34881,,47.62139227,-122.33182921
914130790,21143004,12/09/2020 08:55:00 AM,PHONE,2.96,240,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,31302,,47.61759839,-122.33766765
914130791,8070002,12/09/2020 08:55:00 AM,PHONE,2.00,120,COLUMBIA ST BETWEEN BOREN AVE AND MINOR AVE,NW,32557,,47.6082009,-122.32328744
914130800,2183002,12/09/2020 08:54:00 AM,CREDIT CARD,1.00,120,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,12766,,47.6054475,-122.33899802
914130827,2020002,12/09/2020 08:55:00 AM,PHONE,1.00,120,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,SW,58801,,47.60528135,-122.33843413
914130828,10008002,12/09/2020 08:55:00 AM,PHONE,1.00,120,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,1022,,47.61229498,-122.34451388
914130842,2057004,12/09/2020 08:54:00 AM,CASH,1.50,180,ALASKAN WAY BETWEEN CLAY ST AND BROAD ST,SW,8841,,47.61461633,-122.35452821
914130855,13019002,12/09/2020 08:54:00 AM,CREDIT CARD,0.25,30,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,S,120403,,47.59829003,-122.32415754
914130856,1076002,12/09/2020 08:54:00 AM,CREDIT CARD,0.50,60,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,NW,32461,,47.6028645,-122.33374264
914130864,16123004,12/09/2020 08:55:00 AM,CREDIT CARD,1.00,120,12TH AVE NE BETWEEN NE 64TH ST AND NE 65TH ST,W,1617,,47.67537128,-122.31575129
914130892,19501010,12/09/2020 08:55:00 AM,PHONE,3.50,420,FAIRVIEW AVE N BETWEEN ALOHA ST AND WARD ST,NW,78265,,47.62751507,-122.33254717
914130892,19501010,12/09/2020 08:55:00 AM,PHONE,3.50,420,FAIRVIEW AVE N BETWEEN ALOHA ST AND WARD ST,SE,78266,,47.62743267,-122.33240596
914130963,17159010,12/09/2020 08:55:00 AM,PHONE,1.00,120,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,13057,,47.6215058,-122.34636441
914130964,2140004,12/09/2020 08:55:00 AM,PHONE,2.00,240,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,SW,58813,,47.6159119,-122.35292896
914130965,14009102,12/09/2020 08:55:00 AM,PHONE,0.75,90,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,S,36494,,47.60796583,-122.30963836
914130978,1079002,12/09/2020 08:55:00 AM,CREDIT CARD,1.00,120,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,11105,,47.60214374,-122.33308082
914131004,19031010,12/09/2020 08:55:00 AM,PHONE,3.50,420,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,E,34878,,47.62024023,-122.33157855
914131005,6519004,12/09/2020 08:56:00 AM,PHONE,2.00,240,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,134101,,47.6169807,-122.3201168
914131031,12075004,12/09/2020 08:56:00 AM,PHONE,2.00,240,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,39330,,47.65680039,-122.31611823
914131032,19362010,12/09/2020 08:56:00 AM,PHONE,4.00,480,MERCER NR ST BETWEEN TERRY AVE N AND BOREN AVE N,N,130802,,47.62473843,-122.33650821
914131058,10054002,12/09/2020 08:55:00 AM,PHONE,0.50,60,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,52522,,47.61341347,-122.33844001
914131109,17083004,12/09/2020 08:56:00 AM,PHONE,1.00,120,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,W,24265,,47.62037124,-122.35812152
914131123,18011007,12/09/2020 08:56:00 AM,PHONE,3.50,1444,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 1 AVE N AND WESTLAKE SHORE RDWY 2 AVE N,W,120178,548,47.63376436,-122.34036279
914131141,2501004,12/09/2020 08:56:00 AM,CREDIT CARD,2.00,240,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,10218,,47.6142435,-122.35179456
914131160,10202004,12/09/2020 08:56:00 AM,PHONE,2.00,240,2ND AVE BETWEEN BELL ST AND BATTERY ST,NE,25714,,47.61445148,-122.34618661
914131161,11061004,12/09/2020 08:56:00 AM,PHONE,0.58,70,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,NE,9142,,47.66814317,-122.37960314
914131222,19150010,12/09/2020 08:56:00 AM,PHONE,4.00,480,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,12682,,47.62507204,-122.33344568
914131223,2024002,12/09/2020 08:56:00 AM,PHONE,1.00,120,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,13513,,47.60683479,-122.33982722
914131224,11072004,12/09/2020 08:56:00 AM,PHONE,0.50,60,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,SW,35681,,47.667907,-122.38092352
914131226,11103004,12/09/2020 08:56:00 AM,CREDIT CARD,0.50,60,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,NE,9114,,47.66535912,-122.3818266
914131252,12075004,12/09/2020 08:56:00 AM,PHONE,1.50,180,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,39330,,47.65680039,-122.31611823
914131255,10181004,12/09/2020 08:56:00 AM,CREDIT CARD,2.00,240,1ST AVE BETWEEN BELL ST AND BATTERY ST,SW,24041,,47.61370956,-122.34725736
914131264,18005007,12/09/2020 09:05:00 AM,PHONE,3.50,1440,WESTLAKE EAST RDWY AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,E,81510,65,47.63029778,-122.34065374
914131265,12115002,12/09/2020 08:56:00 AM,PHONE,0.25,30,12TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,46766,,47.66222563,-122.31525714
914131292,8075002,12/09/2020 08:56:00 AM,PHONE,2.00,120,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,SE,77562,,47.60739467,-122.32255557
914131296,19228002,12/09/2020 08:56:00 AM,CREDIT CARD,0.75,90,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,SE,94611,,47.62831225,-122.33167587
914131311,10207004,12/09/2020 08:57:00 AM,PHONE,2.00,240,2ND AVE BETWEEN WALL ST AND VINE ST,NE,2782,,47.61569634,-122.34830052
914131312,10129002,12/09/2020 08:56:00 AM,PHONE,1.00,120,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,7997,,47.61409047,-122.33798426
914131320,2029002,12/09/2020 08:56:00 AM,CREDIT CARD,1.00,120,WESTERN AVE BETWEEN PIKE ST AND PINE ST,SW,81477,,47.60878626,-122.34164153
914131338,6026002,12/09/2020 08:57:00 AM,PHONE,0.25,30,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,W,54737,,47.62369682,-122.32104278
914131339,15124002,12/09/2020 08:57:00 AM,PHONE,0.92,110,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE,S,36674,,47.67823695,-122.32790625
914131368,19175002,12/09/2020 08:57:00 AM,PHONE,1.00,120,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,32126,,47.62261492,-122.33572918
914131413,1048002,12/09/2020 08:56:00 AM,CREDIT CARD,1.00,120,1ST AVE S BETWEEN S KING ST AND RAILROAD N WAY S,W,46409,,47.59737065,-122.33432548
914131451,16110004,12/09/2020 08:57:00 AM,PHONE,2.00,240,ROOSEVELT WAY NE BETWEEN NE 66TH ST AND NE 67TH ST,W,12601,,47.6769156,-122.31746344
914131452,19120010,12/09/2020 08:57:00 AM,PHONE,0.25,30,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,E,33146,,47.62024125,-122.33419944
914131453,12135002,12/09/2020 08:57:00 AM,PHONE,1.00,120,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,NE,63125,,47.6524982,-122.31616438
914131454,7065002,12/09/2020 08:56:00 AM,PHONE,1.00,120,10TH AVE BETWEEN E PIKE ST AND E PINE ST,E,1234,,47.614681,-122.31934691
914131455,8036002,12/09/2020 08:56:00 AM,CREDIT CARD,1.25,75,MARION ST BETWEEN 9TH AVE AND TERRY AVE,NW,11669,,47.60797179,-122.32616272
914131483,10249004,12/09/2020 08:57:00 AM,PHONE,1.00,120,4TH AVE BETWEEN WALL ST AND VINE ST,NE,28958,,47.61701844,-122.3465524
914131484,17001002,12/09/2020 08:57:00 AM,PHONE,0.62,75,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1046,,47.62391223,-122.35531611
914131543,19083010,12/09/2020 08:57:00 AM,PHONE,2.00,240,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,59041,,47.62369625,-122.33052061
914131544,17032002,12/09/2020 08:57:00 AM,PHONE,0.08,10,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,23782,,47.62450573,-122.35734892
914131545,21122004,12/09/2020 09:01:00 AM,PHONE,0.38,45,HOWELL ST BETWEEN BOREN AVE AND MINOR AVE,NW,78937,,47.61655931,-122.33105726
914131546,1137002,12/09/2020 08:57:00 AM,PHONE,1.00,120,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,27402,,47.59942516,-122.33021365
914131576,11112004,12/09/2020 08:57:00 AM,CREDIT CARD,2.00,240,NW VERNON PL BETWEEN BALLARD AVE NW AND SHILSHOLE AVE NW,SE,87286,,47.66609158,-122.38361562
914131603,1080002,12/09/2020 08:57:00 AM,PHONE,1.00,120,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,SE,11106,,47.60202939,-122.33299949
914131633,1073002,12/09/2020 08:57:00 AM,CASH,0.75,90,YESLER WAY BETWEEN POST AVE AND 1ST AVE,N,59049,,47.6018078,-122.33452285
914131645,11073004,12/09/2020 08:57:00 AM,PHONE,1.00,120,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,N,86449,,47.66951625,-122.38614452
914131679,6021002,12/09/2020 08:57:00 AM,PHONE,0.75,90,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,E,32266,,47.62255516,-122.32080973
914131693,1144002,12/09/2020 08:57:00 AM,CREDIT CARD,1.00,120,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,2921,,47.60045072,-122.33169823
914131706,14009102,12/09/2020 08:57:00 AM,PHONE,0.62,75,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,S,36494,,47.60796583,-122.30963836
914131713,2522004,12/09/2020 08:57:00 AM,CREDIT CARD,2.00,240,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,35942,,47.61367661,-122.34995178
914131739,7046002,12/09/2020 08:58:00 AM,PHONE,1.00,120,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,37174,,47.61514809,-122.32587891
914131743,17146010,12/09/2020 08:57:00 AM,CREDIT CARD,4.00,480,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,56345,,47.61981452,-122.34565175
914131766,1017002,12/09/2020 08:58:00 AM,PHONE,0.50,60,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,E,70866,,47.59876727,-122.33145758
914131772,19320002,12/09/2020 08:57:00 AM,CREDIT CARD,1.00,120,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,76202,,47.62266064,-122.3409512
914131795,19276002,12/09/2020 08:58:00 AM,PHONE,1.00,120,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,56354,,47.61964009,-122.34166097
914131824,10077002,12/09/2020 08:58:00 AM,PHONE,0.50,60,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,13309,,47.61411105,-122.33882237
914131825,11072004,12/09/2020 08:59:00 AM,PHONE,0.08,10,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,SW,35681,,47.667907,-122.38092352
914131826,10282004,12/09/2020 08:58:00 AM,PHONE,1.00,120,VINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,58617,,47.61565061,-122.3492925
914131858,5518002,12/09/2020 08:57:00 AM,CASH,1.00,120,UNION ST BETWEEN 4TH AVE AND 5TH AVE,SE,35798,,47.60939858,-122.33515851
914131891,2502004,12/09/2020 09:03:00 AM,PHONE,1.00,120,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,NE,10214,,47.61312816,-122.3499266
914131892,2505004,12/09/2020 08:58:00 AM,PHONE,2.00,240,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,NE,10222,,47.61534671,-122.35367301
914131893,22015002,12/09/2020 08:57:00 AM,CREDIT CARD,0.50,60,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,83222,,47.65027486,-122.34859641
914131904,1005002,12/09/2020 08:57:00 AM,CASH,1.00,120,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,57349,,47.60129311,-122.33296847
914131922,8062002,12/09/2020 08:58:00 AM,PHONE,1.25,75,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SW,12949,,47.61061816,-122.32333449
914131956,17101004,12/09/2020 08:58:00 AM,PHONE,2.00,240,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,36010,,47.62033866,-122.35401157
914131957,7042002,12/09/2020 08:58:00 AM,PHONE,1.00,120,MELROSE AVE BETWEEN PIKE ST AND PINE ST,E,79742,,47.61459125,-122.32780973
914131958,19175002,12/09/2020 08:58:00 AM,PHONE,1.00,120,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,32126,,47.62261492,-122.33572918
914131959,7524002,12/09/2020 08:58:00 AM,PHONE,0.50,60,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,69093,,47.61351753,-122.31955025
914131964,10156002,12/09/2020 08:58:00 AM,CREDIT CARD,0.50,60,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,SE,80882,,47.61259253,-122.33820631
914131998,10156002,12/09/2020 08:58:00 AM,PHONE,0.25,30,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,SE,80882,,47.61259253,-122.33820631
914132025,13029002,12/09/2020 08:58:00 AM,PHONE,0.33,40,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,88774,,47.59996247,-122.32567868
914132026,10070002,12/09/2020 08:58:00 AM,PHONE,0.50,60,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,SE,13302,,47.61138668,-122.34208214
914132027,8054002,12/09/2020 08:58:00 AM,PHONE,0.50,30,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,SW,77313,,47.61177526,-122.32285409
914132028,7092002,12/09/2020 08:58:00 AM,PHONE,1.00,120,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,60013,,47.61534047,-122.31489847
914132044,1079002,12/09/2020 08:58:00 AM,CREDIT CARD,1.00,120,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,11105,,47.60214374,-122.33308082
914132046,21088004,12/09/2020 08:58:00 AM,CREDIT CARD,2.00,181,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,NE,81114,,47.61816803,-122.33663822
914132079,15111002,12/09/2020 08:59:00 AM,PHONE,0.25,30,NE 71ST ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,N,17617,,47.68003775,-122.32369617
914132083,7023002,12/09/2020 08:58:00 AM,CREDIT CARD,1.00,120,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,E,54450,,47.61468365,-122.32435615
914132101,7524002,12/09/2020 08:59:00 AM,PHONE,0.50,60,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,69093,,47.61351753,-122.31955025
914132102,2147004,12/09/2020 08:59:00 AM,PHONE,2.00,240,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,NE,13526,,47.61810239,-122.35633431
914132163,1017002,12/09/2020 08:59:00 AM,PHONE,0.50,60,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,E,70866,,47.59876727,-122.33145758
914132167,12135002,12/09/2020 08:59:00 AM,CREDIT CARD,1.00,120,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,NE,63125,,47.6524982,-122.31616438
914132208,19366002,12/09/2020 08:59:00 AM,PHONE,1.00,120,TERRY AVE N BETWEEN JOHN ST AND THOMAS ST,W,13105,,47.62027821,-122.33727531
914132209,7059002,12/09/2020 08:59:00 AM,PHONE,1.00,120,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,N,14677,,47.61417039,-122.31748749
914132222,22005002,12/09/2020 08:58:00 AM,CASH,0.75,90,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,10281,,47.65108031,-122.35140629
914132241,22015002,12/09/2020 08:58:00 AM,CREDIT CARD,0.25,30,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,83222,,47.65027486,-122.34859641
914132282,18011007,12/09/2020 08:59:00 AM,PHONE,3.50,1441,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 1 AVE N AND WESTLAKE SHORE RDWY 2 AVE N,W,120178,547,47.63376436,-122.34036279
914132283,2043002,12/09/2020 08:59:00 AM,PHONE,0.33,40,ALASKAN WAY BETWEEN PINE ST AND VIRGINIA ST,NE,31490,,47.60896401,-122.34436292
914132284,17114004,12/09/2020 08:59:00 AM,PHONE,1.00,120,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,N,11129,,47.61982967,-122.35347951
914132316,10307004,12/09/2020 08:59:00 AM,CASH,0.80,96,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,SE,9722,,47.61663318,-122.35102727
914132331,11119004,12/09/2020 08:59:00 AM,CREDIT CARD,1.50,180,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,NE,13046,,47.66693106,-122.37957491
914132334,4026002,12/09/2020 08:59:00 AM,CREDIT CARD,0.25,30,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,NE,47962,,47.60412243,-122.33403791
914132355,16112004,12/09/2020 08:59:00 AM,PHONE,2.00,240,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,N,85149,,47.67505126,-122.31805065
914132356,10009002,12/09/2020 08:59:00 AM,PHONE,1.00,120,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,1021,,47.61217553,-122.34466292
914132357,2530002,12/09/2020 08:59:00 AM,PHONE,0.04,5,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,S,55474,,47.61135286,-122.34575092
914132381,17118004,12/09/2020 08:59:00 AM,PHONE,2.00,240,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,51493,,47.61906396,-122.34903955
914132382,6004002,12/09/2020 08:59:00 AM,PHONE,0.25,30,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,54730,,47.61585834,-122.32070714
914132408,5004002,12/09/2020 08:59:00 AM,CASH,0.85,102,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,SE,58494,,47.6070238,-122.33761427
914132422,19232002,12/09/2020 08:59:00 AM,CREDIT CARD,1.00,120,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,SE,94612,,47.62923993,-122.33049132
914132429,10241004,12/09/2020 08:59:00 AM,CREDIT CARD,0.75,90,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,4442,,47.61801873,-122.35022717
914132490,12138002,12/09/2020 09:00:00 AM,PHONE,1.00,120,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,SW,63126,,47.65239047,-122.3162868
914132491,12056002,12/09/2020 09:00:00 AM,PHONE,1.00,120,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,E,35850,,47.66399698,-122.3129946
914132494,5047202,12/09/2020 08:59:00 AM,CREDIT CARD,1.00,120,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,NW,80021,,47.61387948,-122.3346818
914132513,19089010,12/09/2020 09:00:00 AM,PHONE,3.50,420,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,57549,,47.62370101,-122.33182337
914132514,19274002,12/09/2020 09:00:00 AM,PHONE,1.00,120,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,56353,,47.61980198,-122.34169801
914132548,19226002,12/09/2020 08:59:00 AM,CREDIT CARD,0.50,60,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,SE,94677,,47.62749792,-122.33269229
914132553,1064502,12/09/2020 09:00:00 AM,CREDIT CARD,0.25,30,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,N,21773,,47.60094492,-122.32969194
914132569,12169104,12/09/2020 09:00:00 AM,PHONE,2.00,240,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,130708,,47.66055091,-122.31651306
914132570,2002002,12/09/2020 09:00:00 AM,PHONE,1.00,120,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,NE,12238,,47.60244125,-122.33493291
914132571,10126002,12/09/2020 09:01:00 AM,PHONE,0.12,15,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,30702,,47.61340849,-122.33655818
914132646,12155004,12/09/2020 09:00:00 AM,PHONE,2.00,240,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,E,35242,,47.66223912,-122.31736467
914132649,2135004,12/09/2020 08:59:00 AM,CREDIT CARD,2.00,240,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,NE,36118,,47.61489953,-122.35093211
914132676,2504004,12/09/2020 09:00:00 AM,PHONE,0.50,60,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,NE,78122,,47.61478184,-122.35269231
914132682,2153004,12/09/2020 09:00:00 AM,CREDIT CARD,2.00,240,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,77574,,47.6159769,-122.35191338
914132705,10337004,12/09/2020 09:00:00 AM,CASH,1.00,120,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,NW,54985,,47.61806027,-122.34947863
914132708,11095002,12/09/2020 08:58:00 AM,PHONE,1.00,120,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,56653,,47.66773569,-122.38355354
914132710,11118004,12/09/2020 09:00:00 AM,CREDIT CARD,0.50,60,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,SW,13045,,47.66686786,-122.37969237
914132738,11067004,12/09/2020 09:45:00 AM,PHONE,0.25,30,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,NE,35682,,47.66793637,-122.38076096
914132774,12138002,12/09/2020 09:00:00 AM,PHONE,1.00,120,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,SW,63126,,47.65239047,-122.3162868
914132775,18008007,12/09/2020 09:00:00 AM,PHONE,3.50,420,WESTLAKE EAST RDWY AVE N BETWEEN GALER ST AND WESTLAKE SHORE RDWY 1 AVE N,W,13577,532,47.63302149,-122.34057928
914132807,12053002,12/09/2020 09:00:00 AM,PHONE,0.50,60,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,E,35850,,47.66399698,-122.3129946
914132808,10160302,12/09/2020 09:01:00 AM,PHONE,0.50,60,STEWART ST BETWEEN 7TH AVE AND 8TH AVE,SE,58222,,47.61456869,-122.33566247
914132809,21041004,12/09/2020 09:00:00 AM,PHONE,0.25,30,6TH AVE BETWEEN BATTERY ST AND WALL ST,SW,75785,,47.61769677,-122.34407494
