_id,Index_,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_Day,Occurrence_Time,Division,City,Location_Type,Premise_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry
2615,2794,GO-20149007124,THEFT UNDER,2014-09-18T00:00:00,2014,9,18,04:40,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,BLACK LABEL 606,RC,1,BLK,1000.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4136963,2613,"{u'type': u'Point', u'coordinates': (-79.4136963, 43.6507263)}"
2616,2795,GO-20149007126,THEFT UNDER,2014-09-19T00:00:00,2014,9,19,20:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,TR,7100,OT,21,BRN,510.0,STOLEN,72,Regent Park (72),,-79.362915,2614,"{u'type': u'Point', u'coordinates': (-79.362915, 43.6593742)}"
2617,2796,GO-20149007131,THEFT UNDER,2014-09-14T00:00:00,2014,9,14,17:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,YORKVILLE,RG,21,GRY,400.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.377861,2615,"{u'type': u'Point', u'coordinates': (-79.377861, 43.6425209)}"
2618,2797,GO-20149007133,THEFT UNDER,2014-09-18T00:00:00,2014,9,18,22:05,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,VFR 4,RG,21,BLK,350.0,STOLEN,76,Bay Street Corridor (76),,-79.3853912,2616,"{u'type': u'Point', u'coordinates': (-79.3853912, 43.6591721)}"
2619,2798,GO-20149007144,THEFT UNDER,2014-09-16T00:00:00,2014,9,16,18:00,51,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,OT,VENETTO 4000,OT,21,RED,400.0,STOLEN,74,North St.James Town (74),,-79.3801041,2617,"{u'type': u'Point', u'coordinates': (-79.3801041, 43.6699181)}"
2620,2799,GO-20149007149,THEFT UNDER,2014-09-23T00:00:00,2014,9,23,13:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,URBANO,RG,21,GRY,700.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3599548,2618,"{u'type': u'Point', u'coordinates': (-79.3599548, 43.6507034)}"
2621,2800,GO-20149007153,THEFT UNDER,2014-09-21T00:00:00,2014,9,21,22:30,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UK,HARDROCK,MT,21,BLK,627.14,STOLEN,75,Church-Yonge Corridor (75),,-79.3789673,2619,"{u'type': u'Point', u'coordinates': (-79.3789673, 43.6542664)}"
2622,2801,GO-20149007154,THEFT UNDER,2014-09-23T00:00:00,2014,9,23,19:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,Q520,MT,8,BLK,700.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.40396120000001,2620,"{u'type': u'Point', u'coordinates': (-79.4039612, 43.6464157)}"
2623,2802,GO-20149007162,THEFT UNDER,2014-09-23T00:00:00,2014,9,23,19:10,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,PE,TEN SPEED ROAD,RC,10,BLU,200.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.3757172,2621,"{u'type': u'Point', u'coordinates': (-79.3757172, 43.6656837)}"
2624,2803,GO-20149007165,THEFT UNDER,2014-09-17T00:00:00,2014,9,17,22:55,55,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MA,OLDER THAN 2007,MT,21,BLK,400.0,STOLEN,63,The Beaches (63),,-79.29190059999999,2622,"{u'type': u'Point', u'coordinates': (-79.2919006, 43.6694641)}"
2625,2804,GO-20149007171,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,09:00,14,Toronto,Schools During Supervised Activity,Other,TR,"24"""" GIRLS BIKE",TO,3,TAN,399.0,STOLEN,79,University (79),,-79.4073715,2623,"{u'type': u'Point', u'coordinates': (-79.4073715, 43.6583481)}"
2626,2805,GO-20149007172,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,10:35,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EM,,EL,32,LBL,1300.0,STOLEN,76,Bay Street Corridor (76),,-79.3839645,2624,"{u'type': u'Point', u'coordinates': (-79.3839645, 43.6556587)}"
2627,2806,GO-20149007179,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,00:00,53,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,UK,,MT,24,SIL,0.0,STOLEN,99,Mount Pleasant East (99),,-79.3739929,2625,"{u'type': u'Point', u'coordinates': (-79.3739929, 43.7020073)}"
2628,2807,GO-20149007179,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,00:00,53,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,MA,,RG,8,GRY,700.0,STOLEN,99,Mount Pleasant East (99),,-79.3739929,2626,"{u'type': u'Point', u'coordinates': (-79.3739929, 43.7020073)}"
2629,2808,GO-20149007181,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,17:00,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GT,TRANSE 0.40,RG,3,BLK,479.99,STOLEN,104,Mount Pleasant West (104),,-79.3991928,2627,"{u'type': u'Point', u'coordinates': (-79.3991928, 43.7095299)}"
2630,2809,GO-20149007182,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,20:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,CC,CCM SCOUT,MT,21,BLU,203.39,STOLEN,77,Waterfront Communities-The Island (77),,-79.3762817,2628,"{u'type': u'Point', u'coordinates': (-79.3762817, 43.6445122)}"
2631,2810,GO-20149007182,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,20:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,OTHER,,OT,1,,,STOLEN,77,Waterfront Communities-The Island (77),,-79.3762817,2629,"{u'type': u'Point', u'coordinates': (-79.3762817, 43.6445122)}"
2632,2811,GO-20149007183,THEFT UNDER,2014-09-25T00:00:00,2014,9,25,08:50,14,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,KH,AERO SPORT,RC,10,RED,800.0,STOLEN,81,Trinity-Bellwoods (81),,-79.41580959999999,2630,"{u'type': u'Point', u'coordinates': (-79.4158096, 43.6548958)}"
2633,2812,GO-20149007199,THEFT UNDER,2014-09-25T00:00:00,2014,9,25,20:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,DOLCE RV,RC,27,WHI,1800.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.39024350000001,2631,"{u'type': u'Point', u'coordinates': (-79.3902435, 43.647171)}"
2634,2813,GO-20149007202,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,18:30,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SU,,OT,20,LBL,,STOLEN,95,Annex (95),,-79.4055023,2632,"{u'type': u'Point', u'coordinates': (-79.4055023, 43.6702538)}"
2635,2814,GO-20149007213,THEFT UNDER,2014-09-25T00:00:00,2014,9,25,19:50,33,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,NEXT,,MT,50,WHI,100.0,STOLEN,47,Don Valley Village (47),,-79.3599777,2633,"{u'type': u'Point', u'coordinates': (-79.3599777, 43.7899857)}"
2636,2815,GO-20149007213,THEFT UNDER,2014-09-25T00:00:00,2014,9,25,19:50,33,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MO,,BM,50,ONG,140.0,STOLEN,47,Don Valley Village (47),,-79.3599777,2634,"{u'type': u'Point', u'coordinates': (-79.3599777, 43.7899857)}"
2637,2816,GO-20149007216,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,18:15,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,KARATE MONKEY,MT,27,BLK,3273.61,STOLEN,81,Trinity-Bellwoods (81),,-79.4219818,2635,"{u'type': u'Point', u'coordinates': (-79.4219818, 43.6519203)}"
2638,2817,GO-20149007224,THEFT UNDER,2014-09-19T00:00:00,2014,9,19,10:40,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,NO,LRT,OT,24,BLK,250.0,STOLEN,82,Niagara (82),,-79.404953,2636,"{u'type': u'Point', u'coordinates': (-79.404953, 43.6420555)}"
2639,2818,GO-20149007236,THEFT UNDER,2014-09-13T00:00:00,2014,9,13,14:40,31,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,,MT,18,BLK,500.0,STOLEN,26,Downsview-Roding-CFB (26),,-79.48272709999999,2637,"{u'type': u'Point', u'coordinates': (-79.4827271, 43.728508)}"
2640,2819,GO-20149007240,THEFT UNDER,2014-09-26T00:00:00,2014,9,26,08:35,22,Toronto,Schools During Supervised Activity,Other,CA,SR SUNTOUR,MT,10,RED,500.0,STOLEN,15,Kingsway South (15),,-79.521637,2638,"{u'type': u'Point', u'coordinates': (-79.521637, 43.6502762)}"
2641,2820,GO-20149007241,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,08:30,51,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,NO,NORCO BLUISH GR,MT,15,OTH,1000.0,STOLEN,75,Church-Yonge Corridor (75),,-79.38115690000001,2639,"{u'type': u'Point', u'coordinates': (-79.3811569, 43.6656685)}"
2642,2821,GO-20149007246,THEFT UNDER,2014-09-26T00:00:00,2014,9,26,18:10,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,RENZO,RC,1,,,STOLEN,63,The Beaches (63),,-79.2983704,2640,"{u'type': u'Point', u'coordinates': (-79.2983704, 43.6737213)}"
2643,2822,GO-20149007250,THEFT OVER,2014-09-22T00:00:00,2014,9,22,20:00,53,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,NO,,TR,1,,50.0,STOLEN,104,Mount Pleasant West (104),,-79.39409640000001,2641,"{u'type': u'Point', u'coordinates': (-79.3940964, 43.710537)}"
2644,2823,GO-20149007256,THEFT UNDER,2014-09-16T00:00:00,2014,9,16,01:00,54,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UK,STINGER,EL,35,PLE,850.0,STOLEN,59,Danforth East York (59),,-79.33246609999999,2642,"{u'type': u'Point', u'coordinates': (-79.3324661, 43.6893005)}"
2645,2824,GO-20149007290,THEFT UNDER,2014-09-26T00:00:00,2014,9,26,16:55,55,Toronto,"Apartment (Rooming House, Condo)",Apartment,CA,CAAD 10,RC,14,BLK,2000.0,STOLEN,70,South Riverdale (70),,-79.34152979999999,2643,"{u'type': u'Point', u'coordinates': (-79.3415298, 43.662075)}"
2646,2825,GO-20149007292,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,23:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,RM,WHISTLER 30,TO,18,BLK,749.99,STOLEN,77,Waterfront Communities-The Island (77),,-79.3582153,2644,"{u'type': u'Point', u'coordinates': (-79.3582153, 43.6505814)}"
2647,2826,GO-20149007293,THEFT UNDER,2014-09-27T00:00:00,2014,9,27,15:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,RC,5,BLU,,STOLEN,77,Waterfront Communities-The Island (77),,-79.3838806,2645,"{u'type': u'Point', u'coordinates': (-79.3838806, 43.6415367)}"
2648,2827,GO-20149007303,THEFT UNDER,2014-09-28T00:00:00,2014,9,28,01:05,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,VENTURA COMP,RC,16,WHI,1100.0,STOLEN,94,Wychwood (94),,-79.42733,2646,"{u'type': u'Point', u'coordinates': (-79.42733, 43.6767082)}"
2649,2828,GO-20149007310,THEFT UNDER,2014-09-27T00:00:00,2014,9,27,00:00,53,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,OT,TORQUE,MT,21,BLK,4000.0,STOLEN,95,Annex (95),,-79.39960479999999,2647,"{u'type': u'Point', u'coordinates': (-79.3996048, 43.6733017)}"
2650,2829,GO-20149007312,THEFT UNDER,2014-09-24T00:00:00,2014,9,24,09:00,52,Toronto,Go Station,Other,RA,TARANTULA,MT,10,BLU,,STOLEN,77,Waterfront Communities-The Island (77),,-79.3781128,2648,"{u'type': u'Point', u'coordinates': (-79.3781128, 43.6431618)}"
2651,2830,GO-20149007321,THEFT UNDER,2014-09-30T00:00:00,2014,9,30,18:30,52,Toronto,Unknown,Other,UK,,RG,15,,0.0,STOLEN,78,Kensington-Chinatown (78),,-79.3913345,2649,"{u'type': u'Point', u'coordinates': (-79.3913345, 43.6498413)}"
2652,2831,GO-20149007334,THEFT UNDER,2014-10-01T00:00:00,2014,10,1,13:10,52,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,EM,GT5,EL,32,RED,2000.0,STOLEN,76,Bay Street Corridor (76),,-79.38762659999999,2650,"{u'type': u'Point', u'coordinates': (-79.3876266, 43.6604576)}"
2653,2832,GO-20149007339,THEFT UNDER,2014-09-18T00:00:00,2014,9,18,19:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,XC PRO,MT,21,RED,1799.0,STOLEN,76,Bay Street Corridor (76),,-79.3823166,2651,"{u'type': u'Point', u'coordinates': (-79.3823166, 43.6590424)}"
2654,2833,GO-20149007339,THEFT UNDER,2014-09-18T00:00:00,2014,9,18,19:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,FACET 5,RC,14,BLK,1599.0,STOLEN,76,Bay Street Corridor (76),,-79.3823166,2652,"{u'type': u'Point', u'coordinates': (-79.3823166, 43.6590424)}"
2655,2843,GO-20149007389,THEFT UNDER,2014-10-02T00:00:00,2014,10,2,22:00,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,SUPERA,RC,21,RED,250.0,STOLEN,73,Moss Park (73),,-79.3703232,2662,"{u'type': u'Point', u'coordinates': (-79.3703232, 43.656105)}"
2656,2834,GO-20149007345,THEFT UNDER,2014-09-30T00:00:00,2014,9,30,17:00,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,NO,,RG,1,,500.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.37240600000001,2653,"{u'type': u'Point', u'coordinates': (-79.372406, 43.6675797)}"
2657,2835,GO-20149007345,THEFT UNDER,2014-09-30T00:00:00,2014,9,30,17:00,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,,RG,7,WHI,500.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.37240600000001,2654,"{u'type': u'Point', u'coordinates': (-79.372406, 43.6675797)}"
2658,2836,GO-20149007350,THEFT UNDER,2014-10-01T00:00:00,2014,10,1,23:00,11,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,SU,HOOLIGAN,MT,21,BLU,150.0,STOLEN,90,Junction Area (90),,-79.47668459999998,2655,"{u'type': u'Point', u'coordinates': (-79.4766846, 43.6648216)}"
2659,2837,GO-20149007354,THEFT UNDER,2014-09-04T00:00:00,2014,9,4,14:50,12,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,OT,FIXED/SINGLE SP,RC,1,GRY,800.0,STOLEN,111,Rockcliffe-Smythe (111),,-79.49708559999999,2656,"{u'type': u'Point', u'coordinates': (-79.4970856, 43.66782)}"
2660,2838,GO-20149007358,THEFT UNDER,2014-09-28T00:00:00,2014,9,28,19:40,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,VISCOUNT,RC,1,CRM,375.0,STOLEN,68,North Riverdale (68),,-79.34754179999999,2657,"{u'type': u'Point', u'coordinates': (-79.3475418, 43.6784058)}"
2661,2839,GO-20149007366,THEFT UNDER,2014-09-28T00:00:00,2014,9,28,09:15,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,"CONTESSA 20, 20",MT,27,WHI,500.0,STOLEN,80,Palmerston-Little Italy (80),,-79.42585749999999,2658,"{u'type': u'Point', u'coordinates': (-79.4258575, 43.6619301)}"
2662,2840,GO-20149007367,THEFT UNDER,2014-10-03T00:00:00,2014,10,3,01:00,12,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,KO,,RC,21,BLU,1500.0,STOLEN,90,Junction Area (90),,-79.4781113,2659,"{u'type': u'Point', u'coordinates': (-79.4781113, 43.6709137)}"
2663,2841,GO-20149007369,THEFT UNDER,2014-09-23T00:00:00,2014,9,23,09:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SU,VICE,MT,18,SIL,200.0,STOLEN,78,Kensington-Chinatown (78),,-79.38846590000001,2660,"{u'type': u'Point', u'coordinates': (-79.3884659, 43.6523514)}"
2664,2842,GO-20149007373,THEFT UNDER,2014-10-02T00:00:00,2014,10,2,21:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,,RG,3,BLU,650.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.40083309999999,2661,"{u'type': u'Point', u'coordinates': (-79.4008331, 43.6456757)}"
2665,2844,GO-20149007396,THEFT UNDER,2014-10-01T00:00:00,2014,10,1,11:00,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CA,TRAIL 5 MED NOI,MT,24,BLK,609.36,STOLEN,77,Waterfront Communities-The Island (77),,-79.3897018,2663,"{u'type': u'Point', u'coordinates': (-79.3897018, 43.6458817)}"
2666,2845,GO-20149007398,THEFT UNDER,2014-10-04T00:00:00,2014,10,4,13:40,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,ROUBAIX,RC,16,WHI,2500.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3599548,2664,"{u'type': u'Point', u'coordinates': (-79.3599548, 43.6507034)}"
2667,2846,GO-20149007399,THEFT UNDER,2014-10-03T00:00:00,2014,10,3,16:00,53,Toronto,Schools During Un-Supervised Activity,Other,CC,,RG,18,SIL,300.0,STOLEN,103,Lawrence Park South (103),,-79.41040799999999,2665,"{u'type': u'Point', u'coordinates': (-79.410408, 43.7224274)}"
2668,2847,GO-20149007400,THEFT UNDER,2014-10-03T00:00:00,2014,10,3,12:30,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RA,ALYSA,RC,20,GRY,500.0,STOLEN,80,Palmerston-Little Italy (80),,-79.4092865,2666,"{u'type': u'Point', u'coordinates': (-79.4092865, 43.6597519)}"
2669,2848,GO-20149007408,THEFT UNDER,2014-10-05T00:00:00,2014,10,5,00:30,14,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,SU,,RG,1,BLU,150.0,STOLEN,78,Kensington-Chinatown (78),,-79.4028854,2667,"{u'type': u'Point', u'coordinates': (-79.4028854, 43.6530571)}"
2670,2152,GO-20149004956,THEFT UNDER,2014-07-12T00:00:00,2014,7,12,02:45,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RA,RALEIGH SPORT F,RG,21,PLE,0.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.36996459999999,2668,"{u'type': u'Point', u'coordinates': (-79.3699646, 43.6484337)}"
2671,2360,GO-20149005612,THEFT UNDER,2014-08-04T00:00:00,2014,8,4,13:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,SC,MOUNTAIN BIKE,MT,10,RED,700.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3717041,2669,"{u'type': u'Point', u'coordinates': (-79.3717041, 43.647583)}"
2672,2868,GO-20149007576,THEFT UNDER,2014-10-13T00:00:00,2014,10,13,19:00,52,Toronto,Bar / Restaurant,Commercial,OT,CYCLONE,EL,32,BLK,2226.1,STOLEN,76,Bay Street Corridor (76),,-79.3817825,2670,"{u'type': u'Point', u'coordinates': (-79.3817825, 43.6578522)}"
2673,2456,GO-20149005958,THEFT UNDER,2014-08-07T00:00:00,2014,8,7,22:55,11,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,CROSS COUNTRY 2,MT,21,BLK,,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.44593809999999,2671,"{u'type': u'Point', u'coordinates': (-79.4459381, 43.6648407)}"
2674,2153,GO-20149004957,THEFT UNDER,2014-07-13T00:00:00,2014,7,13,10:30,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,CC,,MT,21,BLK,175.0,STOLEN,91,Weston-Pellam Park (91),,-79.4537811,2672,"{u'type': u'Point', u'coordinates': (-79.4537811, 43.6721687)}"
2675,2869,GO-20149007577,THEFT UNDER,2014-10-12T00:00:00,2014,10,12,13:05,11,Toronto,Bar / Restaurant,Commercial,SC,HYDRA,OT,24,BLK,350.0,STOLEN,86,Roncesvalles (86),,-79.4413757,2673,"{u'type': u'Point', u'coordinates': (-79.4413757, 43.6396332)}"
2676,2361,GO-20149005614,THEFT UNDER,2014-08-04T00:00:00,2014,8,4,19:00,32,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,,RG,7,BLK,800.0,STOLEN,38,Lansing-Westgate (38),,-79.4119644,2674,"{u'type': u'Point', u'coordinates': (-79.4119644, 43.7647591)}"
2677,2457,GO-20149005959,THEFT UNDER,2014-08-07T00:00:00,2014,8,7,07:00,22,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,SOLOIST,RC,1,WHI,419.0,STOLEN,17,Mimico (includes Humber Bay Shores) (17),,-79.4935455,2675,"{u'type': u'Point', u'coordinates': (-79.4935455, 43.6167946)}"
2678,2154,GO-20149004958,THEFT UNDER,2014-07-11T00:00:00,2014,7,11,14:05,11,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CC,,RC,3,GRN,350.0,STOLEN,90,Junction Area (90),,-79.4634628,2676,"{u'type': u'Point', u'coordinates': (-79.4634628, 43.6653595)}"
2679,2870,GO-20149007580,THEFT UNDER,2014-10-08T00:00:00,2014,10,8,19:25,13,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,UK,ROCKHOPPER,MT,27,RED,900.0,STOLEN,106,Humewood-Cedarvale (106),,-79.4337616,2677,"{u'type': u'Point', u'coordinates': (-79.4337616, 43.6959457)}"
2680,2362,GO-20149005626,THEFT UNDER,2014-08-04T00:00:00,2014,8,4,14:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GI,REVEL 29'ER,MT,30,GRY,700.0,STOLEN,76,Bay Street Corridor (76),,-79.3821259,2678,"{u'type': u'Point', u'coordinates': (-79.3821259, 43.6586113)}"
2681,2458,GO-20149005963,THEFT UNDER,2014-08-17T00:00:00,2014,8,17,02:30,14,Toronto,Bar / Restaurant,Commercial,OT,,RC,1,GRN,1000.0,STOLEN,78,Kensington-Chinatown (78),,-79.4006271,2679,"{u'type': u'Point', u'coordinates': (-79.4006271, 43.6539955)}"
2682,2155,GO-20149004960,THEFT UNDER,2014-07-13T00:00:00,2014,7,13,21:40,32,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GT,,BM,20,SIL,,STOLEN,26,Downsview-Roding-CFB (26),,-79.46409609999999,2680,"{u'type': u'Point', u'coordinates': (-79.4640961, 43.7296982)}"
2683,2871,GO-20149007592,THEFT UNDER,2014-10-14T00:00:00,2014,10,14,10:30,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SU,,MT,30,ONG,300.0,STOLEN,76,Bay Street Corridor (76),,-79.3891678,2681,"{u'type': u'Point', u'coordinates': (-79.3891678, 43.656292)}"
2684,2363,GO-20149005632,THEFT UNDER,2014-08-04T00:00:00,2014,8,4,13:40,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,RG,7,LGR,540.0,STOLEN,75,Church-Yonge Corridor (75),,-79.37924190000001,2682,"{u'type': u'Point', u'coordinates': (-79.3792419, 43.6678772)}"
2685,2459,GO-20149005969,THEFT UNDER,2014-08-14T00:00:00,2014,8,14,19:55,55,Toronto,Convenience Stores,Commercial,OT,MONTREAL,OT,7,BLK,800.0,STOLEN,70,South Riverdale (70),,-79.3286362,2683,"{u'type': u'Point', u'coordinates': (-79.3286362, 43.6591797)}"
2686,2156,GO-20149004960,THEFT UNDER,2014-07-13T00:00:00,2014,7,13,21:40,32,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,HUFFY,,BM,1,GRY,350.0,STOLEN,26,Downsview-Roding-CFB (26),,-79.46409609999999,2684,"{u'type': u'Point', u'coordinates': (-79.4640961, 43.7296982)}"
2687,2872,GO-20149007593,THEFT UNDER,2014-07-23T00:00:00,2014,7,23,17:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,"CURVEDTOPTUBE,V",RC,6,PNK,800.0,STOLEN,76,Bay Street Corridor (76),,-79.3865814,2685,"{u'type': u'Point', u'coordinates': (-79.3865814, 43.6624146)}"
2688,2364,GO-20149005641,THEFT UNDER,2014-08-04T00:00:00,2014,8,4,13:05,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MA,,RC,9,BLK,500.0,STOLEN,84,Little Portugal (84),,-79.43814090000001,2686,"{u'type': u'Point', u'coordinates': (-79.4381409, 43.6490746)}"
2689,2365,GO-20149005644,THEFT UNDER,2014-08-02T00:00:00,2014,8,2,14:15,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,CYPRESS,RG,21,GRY,600.0,STOLEN,82,Niagara (82),,-79.4106979,2687,"{u'type': u'Point', u'coordinates': (-79.4106979, 43.6416397)}"
2690,2366,GO-20149005645,THEFT UNDER,2014-08-05T00:00:00,2014,8,5,02:00,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,TR,7.3 FX,TO,27,GRY,790.0,STOLEN,108,Briar Hill-Belgravia (108),,-79.4448776,2688,"{u'type': u'Point', u'coordinates': (-79.4448776, 43.6976776)}"
2691,2367,GO-20149005649,THEFT UNDER,2014-08-05T00:00:00,2014,8,5,12:40,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,FIXED UNO RISE,RC,20,BLK,690.0,STOLEN,83,Dufferin Grove (83),,-79.42935940000001,2689,"{u'type': u'Point', u'coordinates': (-79.4293594, 43.6557579)}"
