ID;ADDRESS;BUILDINGNAME;VHR;DESIGNATION;ZONING;LOCALAREA;STREET;STREET_NBR;HRA_HCC;Geom
29;1023 PACIFIC ST;;B;;RM-5A;West End;PACIFIC ST;1023;;"{""type"": ""Point"", ""coordinates"": [-123.132675351879, 49.2780290777695]}"
30;1024 MAIN ST;;B;;FC-1;Strathcona;MAIN ST;1024;;"{""type"": ""Point"", ""coordinates"": [-123.099531037805, 49.2753236581464]}"
35;103 POWELL ST;;B;M;HA-2;Downtown;POWELL ST;103;;"{""type"": ""Point"", ""coordinates"": [-123.101586130798, 49.2834632293281]}"
37;1031 PACIFIC ST;;B;;RM-5A;West End;PACIFIC ST;1031;;"{""type"": ""Point"", ""coordinates"": [-123.132675351879, 49.2780290777695]}"
38;1033 KEEFER ST;;C;;RT-3;Strathcona;KEEFER ST;1033;;"{""type"": ""Point"", ""coordinates"": [-123.081685349328, 49.2794049951659]}"
41;1037 PACIFIC ST;;B;;RM-5A;West End;PACIFIC ST;1037;;"{""type"": ""Point"", ""coordinates"": [-123.132675351879, 49.2780290777695]}"
44;1040 HAMILTON ST;;BC;;HA-3;Downtown;HAMILTON ST;1040;;"{""type"": ""Point"", ""coordinates"": [-123.119941573981, 49.2763545702688]}"
48;1046 GRANVILLE ST;;C;;DD;Downtown;GRANVILLE ST;1046;;"{""type"": ""Point"", ""coordinates"": [-123.123393244972, 49.2786038248942]}"
50;1049 PACIFIC ST;;B;;RM-5A;West End;PACIFIC ST;1049;;"{""type"": ""Point"", ""coordinates"": [-123.132675351879, 49.2780290777695]}"
52;1050 ODLUM DRIVE;;B;M;RM-4;Grandview-Woodland;ODLUM DRIVE;1050;;"{""type"": ""Point"", ""coordinates"": [-123.075536588083, 49.2750401006834]}"
54;1055 W HASTINGS ST;GUINNESS TOWER;B;;DD;Downtown;W HASTINGS ST;1055;;"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}"
57;1060 GRANVILLE ST;;C;;DD;Downtown;GRANVILLE ST;1060;;"{""type"": ""Point"", ""coordinates"": [-123.123681343342, 49.2784248725374]}"
58;1067 SALSBURY DRIVE;ROBERTSON MEMORIAL;C;M;RT-5;Grandview-Woodland;SALSBURY DRIVE;1067;H;"{""type"": ""Point"", ""coordinates"": [-123.067956110102, 49.2750815529154]}"
64;108 W HASTINGS ST;;B;;DD;Downtown;W HASTINGS ST;108;;"{""type"": ""Point"", ""coordinates"": [-123.107622742579, 49.2818223505072]}"
69;1090 GRANVILLE ST;;C;;DD;Downtown;GRANVILLE ST;1090;;"{""type"": ""Point"", ""coordinates"": [-123.124159107725, 49.2781054719001]}"
74;11 W PENDER ST;;;M;HA-1;Downtown;W PENDER ST;11;;"{""type"": ""Point"", ""coordinates"": [-123.104816411458, 49.2807875522635]}"
77;110 E PENDER ST;;;M;HA-1;Downtown;E PENDER ST;110;;"{""type"": ""Point"", ""coordinates"": [-123.101803038401, 49.2801727813019]}"
82;1103 PENDRELL ST;COSTELLO HOUSE;B;;RM-5B;West End;PENDRELL ST;1103;;"{""type"": ""Point"", ""coordinates"": [-123.130219347589, 49.2814890402439]}"
88;111 WATER ST;CANADIAN FAIRBANKS;B;M;HA-2;Downtown;WATER ST;111;;"{""type"": ""Point"", ""coordinates"": [-123.10655252797, 49.2841798534684]}"
93;1113 THURLOW ST;;B;;RM-5B;West End;THURLOW ST;1113;;"{""type"": ""Point"", ""coordinates"": [-123.130096741862, 49.2813529103771]}"
96;1114 E 13TH AV;;B;;RT-5;Mount Pleasant;E 13TH AV;1114;;"{""type"": ""Point"", ""coordinates"": [-123.08104373033, 49.2584788235035]}"
97;1116 BUTE ST;;B;;RM-5B;West End;BUTE ST;1116;;"{""type"": ""Point"", ""coordinates"": [-123.131841894135, 49.2825147915413]}"
100;1119 HORNBY ST;MURRAY HOTEL;B;M;DD;Downtown;HORNBY ST;1119;;"{""type"": ""Point"", ""coordinates"": [-123.12750154102, 49.2794062865789]}"
102;112 E 46TH AV;;B;;RS-1;Sunset;E 46TH AV;112;;"{""type"": ""Point"", ""coordinates"": [-123.10335921439, 49.2282288763663]}"
104;112 WATER ST;GASTOWN HOTEL;C;M;HA-2;Downtown;WATER ST;112;;"{""type"": ""Point"", ""coordinates"": [-123.107012375581, 49.2836374512861]}"
106;1120 E 13TH AV;;B;;RT-5;Mount Pleasant;E 13TH AV;1120;;"{""type"": ""Point"", ""coordinates"": [-123.080904234842, 49.2584775719862]}"
111;1125 PENDRELL ST;WATSON HOUSE;A;;RM-5B;West End;PENDRELL ST;1125;;"{""type"": ""Point"", ""coordinates"": [-123.130374501195, 49.2815997848448]}"
112;1127 PENDRELL ST;;B;;RM-5B;West End;PENDRELL ST;1127;;"{""type"": ""Point"", ""coordinates"": [-123.13052304867, 49.2816870412905]}"
114;113 WATER ST;;B;M;HA-2;Downtown;WATER ST;113;;"{""type"": ""Point"", ""coordinates"": [-123.107083095743, 49.2842801539326]}"
116;1130 KEEFER ST;SEYMOUR ELEMENTARY;A;;RT-3;Strathcona;KEEFER ST;1130;;"{""type"": ""Point"", ""coordinates"": [-123.080283816363, 49.2786764772698]}"
119;1137 PENDRELL ST;;B;;RM-5B;West End;PENDRELL ST;1137;;"{""type"": ""Point"", ""coordinates"": [-123.130673809611, 49.281810437669]}"
124;1145 UNION ST;CARMICHAEL HOUSE;B;M;RT-3;Strathcona;UNION ST;1145;;"{""type"": ""Point"", ""coordinates"": [-123.080216404121, 49.2775732739756]}"
127;1148 W 7TH AV;;C;;FM-1;Fairview;W 7TH AV;1148;;"{""type"": ""Point"", ""coordinates"": [-123.130108253805, 49.2649570188071]}"
129;115 W 10TH AV;;B;;RM-4;Mount Pleasant;W 10TH AV;115;;"{""type"": ""Point"", ""coordinates"": [-123.107486238511, 49.2623799711215]}"
130;1150 HARO ST;;B;;RM-5B;West End;HARO ST;1150;;"{""type"": ""Point"", ""coordinates"": [-123.127359070161, 49.2844610862535]}"
131;1150 STATION ST;CNR STN/BUS TERML;A;MF;I-3;Strathcona;STATION ST;1150;;"{""type"": ""Point"", ""coordinates"": [-123.097968780581, 49.2737669456772]}"
132;1151 UNION ST;;B;;RT-3;Strathcona;UNION ST;1151;;"{""type"": ""Point"", ""coordinates"": [-123.080111914175, 49.2775724469488]}"
133;1151 W 8TH AV;;B;M;FM-1;Fairview;W 8TH AV;1151;;"{""type"": ""Point"", ""coordinates"": [-123.130054384613, 49.2646004195658]}"
134;1152 MAINLAND ST;YALETOWN BUILDING;B;;CD-1;Downtown;MAINLAND ST;1152;;"{""type"": ""Point"", ""coordinates"": [-123.121151818312, 49.2748587482109]}"
135;1152 W 7TH AV;;C;;FM-1;Fairview;W 7TH AV;1152;;"{""type"": ""Point"", ""coordinates"": [-123.130231275912, 49.2649586792506]}"
137;1154 GILFORD ST;SYLVIA HOTEL;A;M;RM-5B;West End;GILFORD ST;1154;;"{""type"": ""Point"", ""coordinates"": [-123.142199422897, 49.288642927479]}"
138;1154 W BROADWAY;;;;C-3A;Fairview;W BROADWAY;1154;H;"{""type"": ""Point"", ""coordinates"": [-123.130706716126, 49.2631688249165]}"
140;1155 UNION ST;;B;;RT-3;Strathcona;UNION ST;1155;;"{""type"": ""Point"", ""coordinates"": [-123.080008799081, 49.2775716188755]}"
141;1156 E PENDER ST;;B;;RT-3;Strathcona;E PENDER ST;1156;;"{""type"": ""Point"", ""coordinates"": [-123.079941771796, 49.27978124163]}"
143;1157 PENDRELL ST;PATERSON HOUSE;B;;RM-5B;West End;PENDRELL ST;1157;;"{""type"": ""Point"", ""coordinates"": [-123.131190508143, 49.2821159581198]}"
145;116 W HASTINGS ST;;B;;DD;Downtown;W HASTINGS ST;116;;"{""type"": ""Point"", ""coordinates"": [-123.107914084406, 49.2818414955092]}"
146;1160 COMOX ST;MACE HOUSE;A;;RM-5B;West End;COMOX ST;1160;;"{""type"": ""Point"", ""coordinates"": [-123.130813410104, 49.2824913856094]}"
152;1162 ROSE ST;;B;;RT-4;Grandview-Woodland;ROSE ST;1162;;"{""type"": ""Point"", ""coordinates"": [-123.062590042552, 49.2738679581167]}"
155;1164 COMOX ST;BOWSER HOUSE;A;;RM-5B;West End;COMOX ST;1164;;"{""type"": ""Point"", ""coordinates"": [-123.13095052198, 49.2826049293518]}"
157;1165 E PENDER ST;;B;;RT-3;Strathcona;E PENDER ST;1165;;"{""type"": ""Point"", ""coordinates"": [-123.079637772742, 49.2802812237076]}"
163;1171 KEEFER ST;;C;;RT-3;Strathcona;KEEFER ST;1171;;"{""type"": ""Point"", ""coordinates"": [-123.079629419475, 49.2793799124684]}"
170;1185 HARO ST;;C;;RM-5B;West End;HARO ST;1185;;"{""type"": ""Point"", ""coordinates"": [-123.127674599045, 49.2853017868002]}"
171;1186 LAURIER AV;;C;;FSD;Shaughnessy;LAURIER AV;1186;;"{""type"": ""Point"", ""coordinates"": [-123.131306560212, 49.2503388501732]}"
174;119 W 13TH AV;;B;;RT-6;Mount Pleasant;W 13TH AV;119;;"{""type"": ""Point"", ""coordinates"": [-123.107736963338, 49.2596658827177]}"
175;119 W PENDER ST;SHELLY BUILDING;C;;DD;Downtown;W PENDER ST;119;;"{""type"": ""Point"", ""coordinates"": [-123.107872780459, 49.2814635430598]}"
182;120 JACKSON AV;SAILORS HOME;B;;DEOD;Strathcona;JACKSON AV;120;;"{""type"": ""Point"", ""coordinates"": [-123.093083375939, 49.2837081777753]}"
185;1201 W GEORGIA ST;;A;;DD;Downtown;W GEORGIA ST;1201;;"{""type"": ""Point"", ""coordinates"": [-123.12516587515, 49.2874584881512]}"
187;1204 E 14TH AV;;B;;RT-5;Mount Pleasant;E 14TH AV;1204;;"{""type"": ""Point"", ""coordinates"": [-123.079449386756, 49.2575655763744]}"
190;1209 THURLOW ST;;B;;C-5;West End;THURLOW ST;1209;;"{""type"": ""Point"", ""coordinates"": [-123.131618489157, 49.2803770360286]}"
195;1212 GRANVILLE ST;;C;;DD;Downtown;GRANVILLE ST;1212;;"{""type"": ""Point"", ""coordinates"": [-123.126195933148, 49.2767598254432]}"
197;1215 W 16TH AV;;B;;RT-2;Fairview;W 16TH AV;1215;;"{""type"": ""Point"", ""coordinates"": [-123.131837944304, 49.2573440301245]}"
199;122 W 10TH AV;;B;;RT-6;Mount Pleasant;W 10TH AV;122;;"{""type"": ""Point"", ""coordinates"": [-123.107775808875, 49.2618777597511]}"
203;1224 E GEORGIA ST;;B;;RT-3;Strathcona;E GEORGIA ST;1224;;"{""type"": ""Point"", ""coordinates"": [-123.078626897625, 49.2783077527321]}"
204;1228 E 18TH AV;;C;;RT-10;Kensington-Cedar Cottage;E 18TH AV;1228;;"{""type"": ""Point"", ""coordinates"": [-123.079074913933, 49.2541814907957]}"
205;1228 HOMER ST;ELLISON BUILDING;C;M;HA-3;Downtown;HOMER ST;1228;H;"{""type"": ""Point"", ""coordinates"": [-123.123540781819, 49.2747059810324]}"
207;123 E HASTINGS ST;;B;;DEOD;Downtown;E HASTINGS ST;123;;"{""type"": ""Point"", ""coordinates"": [-123.101446884177, 49.281670333031]}"
208;123 ROGERS ST;;A;;M-2;Strathcona;ROGERS ST;123;;"{""type"": ""Point"", ""coordinates"": [-123.080167208099, 49.2853387255046]}"
217;1240 THURLOW ST;;C;;C-5;West End;THURLOW ST;1240;;"{""type"": ""Point"", ""coordinates"": [-123.131298357135, 49.2800531239494]}"
229;1271 E 28TH AV;;C;;RT-10;Kensington-Cedar Cottage;E 28TH AV;1271;;"{""type"": ""Point"", ""coordinates"": [-123.07869056401, 49.245708960632]}"
230;1275 W 12TH AV;;B;;RM-3;Fairview;W 12TH AV;1275;;"{""type"": ""Point"", ""coordinates"": [-123.133182300115, 49.2609496771316]}"
232;128 W HASTINGS ST;;B;;DD;Downtown;W HASTINGS ST;128;;"{""type"": ""Point"", ""coordinates"": [-123.108161065272, 49.2819153321785]}"
234;1280 E 12TH AV;;C;;C-1;Mount Pleasant;E 12TH AV;1280;;"{""type"": ""Point"", ""coordinates"": [-123.077962726069, 49.2594650287984]}"
236;1284 E 12TH AV;;C;;C-1;Mount Pleasant;E 12TH AV;1284;;"{""type"": ""Point"", ""coordinates"": [-123.077962726069, 49.2594650287984]}"
238;1285 W PENDER ST;EVERGREEN BUILDING;A;M;DD;Downtown;W PENDER ST;1285;H;"{""type"": ""Point"", ""coordinates"": [-123.124757970644, 49.2890821343586]}"
239;1287 E 28TH AV;;B;;RT-10;Kensington-Cedar Cottage;E 28TH AV;1287;;"{""type"": ""Point"", ""coordinates"": [-123.078415892066, 49.2457073393505]}"
240;1290 HOMER ST;;C;;HA-3;Downtown;HOMER ST;1290;;"{""type"": ""Point"", ""coordinates"": [-123.124447881794, 49.274120779031]}"
242;1295 W 8TH AV;;B;;FM-1;Fairview;W 8TH AV;1295;;"{""type"": ""Point"", ""coordinates"": [-123.133239174585, 49.2646516615966]}"
245;130 E PENDER ST;;;M;HA-1;Downtown;E PENDER ST;130;;"{""type"": ""Point"", ""coordinates"": [-123.101513893419, 49.2801599746823]}"
247;1300 E 29TH AV;MCBRIDE ELEMENTARY;B;;RS-1;Kensington-Cedar Cottage;E 29TH AV;1300;;"{""type"": ""Point"", ""coordinates"": [-123.078190393689, 49.2435212093987]}"
249;1305 E 20TH AV;;B;;RT-10;Kensington-Cedar Cottage;E 20TH AV;1305;;
257;1312 W 57TH AV;;A;;RS-1;Marpole;W 57TH AV;1312;;"{""type"": ""Point"", ""coordinates"": [-123.134440358437, 49.218951349195]}"
261;133 KEEFER ST;VAN GAS CO WAREHSE;C;M;HA-1A;Downtown;KEEFER ST;133;H;"{""type"": ""Point"", ""coordinates"": [-123.101322662669, 49.2797675029091]}"
263;133 W 18TH AV;;B;;RS-7;Riley Park;W 18TH AV;133;;"{""type"": ""Point"", ""coordinates"": [-123.108160917782, 49.2550028884227]}"
264;1333 W GEORGIA ST;;A;;DD;Downtown;W GEORGIA ST;1333;;"{""type"": ""Point"", ""coordinates"": [-123.127532194956, 49.2889902786515]}"
272;1351 BARCLAY ST;;B;;RM-5;West End;BARCLAY ST;1351;;"{""type"": ""Point"", ""coordinates"": [-123.131148090635, 49.2862639423122]}"
274;1358 GRAVELEY ST;ROTH-CALOGERO HOUS;C;;RM-4;Grandview-Woodland;GRAVELEY ST;1358;;"{""type"": ""Point"", ""coordinates"": [-123.076042420364, 49.2702973334588]}"
275;1362 E 10TH AV;;C;;RT-5;Kensington-Cedar Cottage;E 10TH AV;1362;;"{""type"": ""Point"", ""coordinates"": [-123.076104765389, 49.2611577178706]}"
277;1363 THE CRESCENT;;B;;FSD;Shaughnessy;THE CRESCENT;1363;;"{""type"": ""Point"", ""coordinates"": [-123.135342411467, 49.2567675224094]}"
280;138 W 10TH AV;;C;M;RT-6;Mount Pleasant;W 10TH AV;138;;"{""type"": ""Point"", ""coordinates"": [-123.108148178036, 49.2618333352806]}"
284;1388 THE CRESCENT;;A;;FSD;Shaughnessy;THE CRESCENT;1388;;"{""type"": ""Point"", ""coordinates"": [-123.135833359224, 49.2544146962367]}"
285;1389 THE CRESCENT;;B;;FSD;Shaughnessy;THE CRESCENT;1389;;"{""type"": ""Point"", ""coordinates"": [-123.135849209819, 49.2567053013812]}"
286;139 E CORDOVA ST;;C;;HA-2;Downtown;E CORDOVA ST;139;;"{""type"": ""Point"", ""coordinates"": [-123.100882253226, 49.2825658564463]}"
287;139 E PENDER ST;;C;M;HA-1;Downtown;E PENDER ST;139;;"{""type"": ""Point"", ""coordinates"": [-123.100966340736, 49.2806632849535]}"
289;139 W 23RD AV;;B;;RS-1;Riley Park;W 23RD AV;139;;"{""type"": ""Point"", ""coordinates"": [-123.108511771232, 49.2502635160147]}"
294;14 W 13TH AV;;C;;RT-6;Mount Pleasant;W 13TH AV;14;;"{""type"": ""Point"", ""coordinates"": [-123.105548056232, 49.2591102358944]}"
302;1413 W 11TH AV;;C;M;RM-3;Fairview;W 11TH AV;1413;H;"{""type"": ""Point"", ""coordinates"": [-123.136713198289, 49.261948887911]}"
305;1416 HARO ST;;B;M;RM-5;West End;HARO ST;1416;;"{""type"": ""Point"", ""coordinates"": [-123.131469634934, 49.2874065910112]}"
306;1417 E 11TH AV;;B;;RT-5;Kensington-Cedar Cottage;E 11TH AV;1417;;"{""type"": ""Point"", ""coordinates"": [-123.075257521912, 49.2607611433548]}"
307;1417 W 11TH AV;;C;M;RM-3;Fairview;W 11TH AV;1417;H;"{""type"": ""Point"", ""coordinates"": [-123.136713198289, 49.261948887911]}"
314;1426 LAURIER AV;;B;;FSD;Shaughnessy;LAURIER AV;1426;;"{""type"": ""Point"", ""coordinates"": [-123.137416926297, 49.2504391649645]}"
319;1436 PENDRELL ST;;B;;RM-5;West End;PENDRELL ST;1436;;"{""type"": ""Point"", ""coordinates"": [-123.136127840269, 49.2845724608084]}"
321;1440 W 12TH AV;;A;M;RM-3;Fairview;W 12TH AV;1440;;"{""type"": ""Point"", ""coordinates"": [-123.136475290993, 49.2604527925692]}"
326;1450 W 64TH AV;JOY KOGAWA HOUSE;B;;RS-1;Marpole;W 64TH AV;1450;;"{""type"": ""Point"", ""coordinates"": [-123.138468615078, 49.2128611653146]}"
328;1452 E 11TH AV;;B;;RT-5;Kensington-Cedar Cottage;E 11TH AV;1452;;
332;146 W 19TH AV;;B;;RS-7;Riley Park;W 19TH AV;146;;"{""type"": ""Point"", ""coordinates"": [-123.108486780392, 49.2535449343744]}"
333;146 W HASTINGS ST;;C;;DD;Downtown;W HASTINGS ST;146;;"{""type"": ""Point"", ""coordinates"": [-123.108807589838, 49.2819891628633]}"
339;1469 MATTHEWS AV;;B;;FSD;Shaughnessy;MATTHEWS AV;1469;;"{""type"": ""Point"", ""coordinates"": [-123.13768878143, 49.2537756112037]}"
344;1477 W 15TH AV;;B;M;C-3A;Fairview;W 15TH AV;1477;H;"{""type"": ""Point"", ""coordinates"": [-123.138333464775, 49.2581803308064]}"
350;1490 NANTON AV;ST JOHNS SHAUGHNES;C;;RS-5;Shaughnessy;NANTON AV;1490;;"{""type"": ""Point"", ""coordinates"": [-123.137310003167, 49.2471200576155]}"
351;1490 W BROADWAY;;A;M;C-3A;Fairview;W BROADWAY;1490;;"{""type"": ""Point"", ""coordinates"": [-123.138151438769, 49.263409816124]}"
352;1498 LAURIER AV;DUMOINE LODGE;B;MI;FSD;Shaughnessy;LAURIER AV;1498;H;"{""type"": ""Point"", ""coordinates"": [-123.13826203194, 49.2504520902946]}"
354;15 W 11TH AV;;B;;RT-6;Mount Pleasant;W 11TH AV;15;;"{""type"": ""Point"", ""coordinates"": [-123.105425429671, 49.2614356009434]}"
355;15 W CORDOVA ST;;;M;HA-2;Downtown;W CORDOVA ST;15;;"{""type"": ""Point"", ""coordinates"": [-123.104781330539, 49.2827899195809]}"
357;150 ROBSON ST;;B;;DD;Downtown;ROBSON ST;150;;"{""type"": ""Point"", ""coordinates"": [-123.114694781689, 49.2779134639957]}"
359;150 W HASTINGS ST;;C;;DD;Downtown;W HASTINGS ST;150;;"{""type"": ""Point"", ""coordinates"": [-123.108909373286, 49.282005258295]}"
360;150 WATER ST;;;M;HA-2;Downtown;WATER ST;150;;"{""type"": ""Point"", ""coordinates"": [-123.107751677666, 49.2838247993913]}"
361;1501 ATLAS LANE;SHANNON GATE HOUSE;A;L;CD-1;Kerrisdale;ATLAS LANE;1501;;"{""type"": ""Point"", ""coordinates"": [-123.141817236869, 49.2204834728648]}"
365;151 W CORDOVA ST;;;M;HA-2;Downtown;W CORDOVA ST;151;;"{""type"": ""Point"", ""coordinates"": [-123.107748073131, 49.2833947614379]}"
366;151 W HASTINGS ST;ORMIDALE BLOCK;C;M;HA-2;Downtown;W HASTINGS ST;151;;"{""type"": ""Point"", ""coordinates"": [-123.108827464211, 49.2825792367453]}"
371;1515 W 57TH AV;;;L;CD-1;Kerrisdale;W 57TH AV;1515;;"{""type"": ""Point"", ""coordinates"": [-123.141164523664, 49.2198760298108]}"
372;1516 ATLAS LANE;;;L;CD-1;Kerrisdale;ATLAS LANE;1516;;"{""type"": ""Point"", ""coordinates"": [-123.14121000602, 49.2207871236576]}"
378;1523 COMOX ST;;B;;RM-5;West End;COMOX ST;1523;;"{""type"": ""Point"", ""coordinates"": [-123.135486253242, 49.2862971308091]}"
382;1526 ANGUS DRIVE;;B;;FSD;Shaughnessy;ANGUS DRIVE;1526;;"{""type"": ""Point"", ""coordinates"": [-123.139801354261, 49.2539327124428]}"
384;1529 E 10TH AV;;C;;RT-5;Kensington-Cedar Cottage;E 10TH AV;1529;;"{""type"": ""Point"", ""coordinates"": [-123.07282740443, 49.2616469206841]}"
386;1530 E 11TH AV;;B;;RT-5;Kensington-Cedar Cottage;E 11TH AV;1530;;"{""type"": ""Point"", ""coordinates"": [-123.072913411866, 49.2602175547207]}"
391;154 E 10TH AV;;B;M;RM-4;Mount Pleasant;E 10TH AV;154;;"{""type"": ""Point"", ""coordinates"": [-123.102105270153, 49.2617604763145]}"
392;154 E 7TH AV;WILLIAMS BLOCK;B;M;C-3A;Mount Pleasant;E 7TH AV;154;;"{""type"": ""Point"", ""coordinates"": [-123.10161448489, 49.2643926545818]}"
393;1545 W 15TH AV;;B;;RM-3;Fairview;W 15TH AV;1545;;"{""type"": ""Point"", ""coordinates"": [-123.139946741505, 49.2582579866244]}"
394;1546 NELSON ST;URQUHART HOUSE;C;M;RM-5;West End;NELSON ST;1546;;"{""type"": ""Point"", ""coordinates"": [-123.135462316509, 49.286890750236]}"
397;155 WATER ST;;B;M;HA-2;Downtown;WATER ST;155;;"{""type"": ""Point"", ""coordinates"": [-123.107959128215, 49.2844423493311]}"
407;1554 E 13TH AV;;B;;RT-5;Kensington-Cedar Cottage;E 13TH AV;1554;;"{""type"": ""Point"", ""coordinates"": [-123.072415139607, 49.2583797326025]}"
413;1561 W 57TH AV;;;L;CD-1;Kerrisdale;W 57TH AV;1561;;"{""type"": ""Point"", ""coordinates"": [-123.141664, 49.2202173726905]}"
415;1563 MATTHEWS AV;;B;;FSD;Shaughnessy;MATTHEWS AV;1563;;"{""type"": ""Point"", ""coordinates"": [-123.140781165701, 49.2533229778313]}"
417;1565 W 15TH AV;;B;;RM-3;Fairview;W 15TH AV;1565;;"{""type"": ""Point"", ""coordinates"": [-123.140165543218, 49.2582618501937]}"
418;1566 E 13TH AV;;C;;RT-5;Kensington-Cedar Cottage;E 13TH AV;1566;;"{""type"": ""Point"", ""coordinates"": [-123.072190862411, 49.2583780649166]}"
426;1590 W 15TH AV;;B;;RM-3;Fairview;W 15TH AV;1590;;"{""type"": ""Point"", ""coordinates"": [-123.140802408712, 49.2577440455913]}"
428;1595 W 15TH AV;;B;;RM-3;Fairview;W 15TH AV;1595;;"{""type"": ""Point"", ""coordinates"": [-123.140951689322, 49.2582753670988]}"
429;16 E CORDOVA ST;;;M;HA-2;Downtown;E CORDOVA ST;16;;"{""type"": ""Point"", ""coordinates"": [-123.10372797221, 49.2821072095572]}"
432;160 E PENDER ST;;A;M;HA-1;Downtown;E PENDER ST;160;;"{""type"": ""Point"", ""coordinates"": [-123.100993603638, 49.2801505448934]}"
435;1603 E 13TH AV;;B;;RT-5;Kensington-Cedar Cottage;E 13TH AV;1603;;"{""type"": ""Point"", ""coordinates"": [-123.071680803711, 49.2589225928448]}"
436;1605 NELSON ST;;B;;RM-5A;West End;NELSON ST;1605;;"{""type"": ""Point"", ""coordinates"": [-123.135455209623, 49.2877550145304]}"
437;1605 W 14TH AV;;C;M;RM-3;Fairview;W 14TH AV;1605;H;"{""type"": ""Point"", ""coordinates"": [-123.141542080847, 49.2592124415087]}"
443;1612 COMMERCIAL DRIVE;;C;;C-2C;Grandview-Woodland;COMMERCIAL DRIVE;1612;;"{""type"": ""Point"", ""coordinates"": [-123.069286741857, 49.2702684976855]}"
446;1616 COMMERCIAL DRIVE;;B;;C-2C;Grandview-Woodland;COMMERCIAL DRIVE;1616;;"{""type"": ""Point"", ""coordinates"": [-123.069288673442, 49.270175396266]}"
449;1620 SEMLIN DRIVE;;C;;RT-4;Grandview-Woodland;SEMLIN DRIVE;1620;;"{""type"": ""Point"", ""coordinates"": [-123.063542620613, 49.2700593328912]}"
450;1624 GRAVELEY ST;;B;;RM-4;Grandview-Woodland;GRAVELEY ST;1624;;"{""type"": ""Point"", ""coordinates"": [-123.070927835895, 49.2702583268477]}"
452;1627 LAURIER AV;;B;;FSD;Shaughnessy;LAURIER AV;1627;;"{""type"": ""Point"", ""coordinates"": [-123.141776266299, 49.2511709127958]}"
466;1646 LAURIER AV;;B;;FSD;Shaughnessy;LAURIER AV;1646;;"{""type"": ""Point"", ""coordinates"": [-123.142638001026, 49.2505159618331]}"
468;1650 BURRARD ST;SEAFORTH ARMOURY;A;;C-2;Fairview;BURRARD ST;1650;;"{""type"": ""Point"", ""coordinates"": [-123.144022341483, 49.2711472913152]}"
473;166 W 10TH AV;ROBERT MOORE HOUSE;A;M;RT-6;Mount Pleasant;W 10TH AV;166;;"{""type"": ""Point"", ""coordinates"": [-123.108958368266, 49.2619400488349]}"
474;1662 E 21ST AV;;C;;RT-10;Kensington-Cedar Cottage;E 21ST AV;1662;;"{""type"": ""Point"", ""coordinates"": [-123.070785767301, 49.2513477858698]}"
475;1670 E 29TH AV;;B;;RS-1;Kensington-Cedar Cottage;E 29TH AV;1670;;"{""type"": ""Point"", ""coordinates"": [-123.070822027958, 49.2437474061008]}"
477;1675 ANGUS DRIVE;;A;;FSD;Shaughnessy;ANGUS DRIVE;1675;;"{""type"": ""Point"", ""coordinates"": [-123.142676384917, 49.2547184925519]}"
482;169 E HASTINGS ST;;C;;DEOD;Downtown;E HASTINGS ST;169;;"{""type"": ""Point"", ""coordinates"": [-123.100605272234, 49.2816585745437]}"
483;1690 MATTHEWS AV;;A;M;FSD;Shaughnessy;MATTHEWS AV;1690;;"{""type"": ""Point"", ""coordinates"": [-123.14306239951, 49.2516695247617]}"
484;1699 LAURIER AV;;B;;FSD;Shaughnessy;LAURIER AV;1699;;"{""type"": ""Point"", ""coordinates"": [-123.143607026628, 49.2510787531915]}"
486;1703 CEDAR CRESCENT;;B;;FSD;Shaughnessy;CEDAR CRESCENT;1703;;"{""type"": ""Point"", ""coordinates"": [-123.144005508331, 49.2564459767829]}"
