RegistrationNum,RegisteredTypeMapped,RegisteredTypeDesc,RentalHousingUnits,PropertyName,RegisteredDate,ExpiresDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,PropertyContactName,Link,Latitude,Longitude,Location1
001-0117080,Rental Property,Registration,1,,2016-02-18,2021-02-18,Active Registration,12544 37TH AVE NE,SEATTLE,WA,98125,Christopher Funk,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117080,47.72060206,-122.28814516,"12544 37TH AVE NE
SEATTLE, WA 98125
(47.72060206, -122.28814516)"
001-0109371,Rental Property,Registration,1,Plaza Del Sol,2020-06-23,2022-08-08,Active Registration,1711 E OLIVE WAY,SEATTLE,WA,98102,Rayner DSouza,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0109371,47.61944422,-122.32319284,"1711 E OLIVE WAY
SEATTLE, WA 98102
(47.61944422, -122.32319284)"
001-0100136,Rental Property,Registration,10,The Sixth Avenue,2019-05-06,2021-06-25,Active Registration,7201 6TH AVE NE,SEATTLE,WA,98115,Hive Apartments,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100136,47.68112553,-122.32204045,"7201 6TH AVE NE
SEATTLE, WA 98115
(47.68112553, -122.32204045)"
001-0131612,Rental Property,Registration,1,,2017-05-18,2022-05-18,Active Registration,931 21ST AVE,SEATTLE,WA,98122,Jennifer Loomis,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0131612,47.61101335,-122.30533599,"931 21ST AVE
SEATTLE, WA 98122
(47.61101335, -122.30533599)"
001-0101163,Rental Property,Registration,19,Lomita Vista,2019-07-25,2021-09-18,Active Registration,1208 10TH AVE W,SEATTLE,WA,98119,Redside Partners,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0101163,47.63013758,-122.36995345,"1208 10TH AVE W
SEATTLE, WA 98119
(47.63013758, -122.36995345)"
001-0119225,Rental Property,Registration,1,,2016-03-30,2021-03-30,Active Registration,13319 31ST AVE NE,SEATTLE,WA,98125,venus tan,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0119225,47.7252846,-122.29488892,"13319 31ST AVE NE
SEATTLE, WA 98125
(47.7252846, -122.29488892)"
001-0137285,Rental Property,Registration,1,Park Summit Condos,2019-08-29,2021-08-29,Active Registration,211 Summit AVE E,Seattle,WA,98102,David Albright,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137285,47.62006676,-122.3258629,"211 Summit AVE E
Seattle, WA 98102
(47.62006676, -122.3258629)"
001-0114891,Rental Property,Registration,1,Chang,2015-12-21,2020-12-21,Active Registration,3838 35TH AVE W,SEATTLE,WA,98199,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114891,47.65528423,-122.40197641,"3838 35TH AVE W
SEATTLE, WA 98199
(47.65528423, -122.40197641)"
001-0117508,Rental Property,Registration,2,,2016-03-01,2021-03-01,Active Registration,220 24TH AVE,SEATTLE,WA,98122,Jacob Lee,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117508,47.60415108,-122.30080436,"220 24TH AVE
SEATTLE, WA 98122
(47.60415108, -122.30080436)"
001-0139790,Rental Property,Registration,1,,2020-06-05,2022-06-05,Active Registration,5024 B DELRIDGE WAY SW,SEATTLE,WA,98106,Mynd Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139790,47.55669458,-122.36264617,"5024 B DELRIDGE WAY SW
SEATTLE, WA 98106
(47.55669458, -122.36264617)"
001-0116496,Rental Property,Registration,1,Cheatham,2016-02-01,2021-02-01,Active Registration,2344 A 44TH AVE SW,SEATTLE,WA,98116,Avenue One Residential,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116496,47.58164535,-122.38732681,"2344 A 44TH AVE SW
SEATTLE, WA 98116
(47.58164535, -122.38732681)"
001-0125022,Rental Property,Registration,1,,2016-08-22,2021-08-22,Active Registration,9024 15TH AVE NW,SEATTLE,WA,98117,David Pakko,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125022,47.69499512,-122.37650626,"9024 15TH AVE NW
SEATTLE, WA 98117
(47.69499512, -122.37650626)"
001-0106537,Rental Property,Registration,3,,2015-06-10,2020-06-10,Active Registration,4209 37TH AVE S,SEATTLE,WA,98118,BONNI CLARK,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0106537,47.56509903,-122.28633619,"4209 37TH AVE S
SEATTLE, WA 98118
(47.56509903, -122.28633619)"
001-0126263,Rental Property,Registration,1,,2016-09-27,2021-09-27,Active Registration,9800 57TH AVE S,SEATTLE,WA,98118,Miao Zeng,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126263,47.51320401,-122.26174521,"9800 57TH AVE S
SEATTLE, WA 98118
(47.51320401, -122.26174521)"
001-0110174,Rental Property,Registration,2,,2020-07-15,2022-09-03,Active Registration,3648 BEACH DR SW,SEATTLE,WA,98116,Nicholas Perovich,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0110174,47.57155431,-122.41123396,"3648 BEACH DR SW
SEATTLE, WA 98116
(47.57155431, -122.41123396)"
001-0108420,Rental Property,Registration,1,,2020-06-30,2022-07-07,Active Registration,317 NE 58TH ST,SEATTLE,WA,98105,Josina Osorio,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0108420,47.67064414,-122.32469615,"317 NE 58TH ST
SEATTLE, WA 98105
(47.67064414, -122.32469615)"
001-0134180,Rental Property,Registration,3,,2018-06-27,2023-06-27,Active Registration,932 NW 51ST ST,SEATTLE,WA,98107,Kate Bond,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0134180,47.66589876,-122.37014979,"932 NW 51ST ST
SEATTLE, WA 98107
(47.66589876, -122.37014979)"
001-0100110,Rental Property,Registration,10,Camdon,2019-07-28,2021-09-22,Active Registration,1901 E JEFFERSON ST,SEATTLE,WA,98122,Cornell and Associates,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100110,47.60593026,-122.30738867,"1901 E JEFFERSON ST
SEATTLE, WA 98122
(47.60593026, -122.30738867)"
001-0116298,Rental Property,Registration,1,,2020-11-23,2023-01-20,Active Registration,5607 12TH AVE NE,SEATTLE,WA,98105,Avenue One Residential,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116298,47.66975918,-122.3154848,"5607 12TH AVE NE
SEATTLE, WA 98105
(47.66975918, -122.3154848)"
001-0130506,Rental Property,Registration,1,,2017-01-20,2022-01-20,Active Registration,903 NE 62ND ST,SEATTLE,WA,98115,Christopher Thompson,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0130506,47.67316133,-122.31849274,"903 NE 62ND ST
SEATTLE, WA 98115
(47.67316133, -122.31849274)"
001-0133849,Rental Property,Registration,1,,2018-05-08,2023-05-08,Active Registration,2001 E Yesler WAY,,,,Maple Leaf Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0133849,47.60109766,-122.30552643,"2001 E Yesler WAY
(47.60109766, -122.30552643)"
001-0137853,Rental Property,Registration,1,,2019-10-30,2021-10-30,Active Registration,2217 3rd AVE,,,,Commodity Properties,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137853,47.6140908,-122.34429854,"2217 3rd AVE
(47.6140908, -122.34429854)"
001-0114961,Rental Property,Registration,1,Lockhaven,2020-11-23,2022-12-22,Active Registration,3100 W COMMODORE WAY,SEATTLE,WA,98199,Gino Araki,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114961,47.66401812,-122.39702718,"3100 W COMMODORE WAY
SEATTLE, WA 98199
(47.66401812, -122.39702718)"
001-0140533,Rental Property,Registration,1,,2020-09-14,2022-09-14,Active Registration,1234 SW WEBSTER ST,SEATTLE,WA,98106,Edward Trainer,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0140533,47.53574199,-122.35200911,"1234 SW WEBSTER ST
SEATTLE, WA 98106
(47.53574199, -122.35200911)"
001-0121838,Rental Property,Registration,1,,2016-06-13,2021-06-13,Active Registration,2411 E BOSTON ST,SEATTLE,WA,98112,Matthew Smith,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0121838,47.63853888,-122.30121399,"2411 E BOSTON ST
SEATTLE, WA 98112
(47.63853888, -122.30121399)"
001-0103949,Rental Property,Registration,4,Meridian Apartments,2020-02-28,2022-03-02,Active Registration,5301 MERIDIAN AVE N,SEATTLE,WA,98103,Donald Moore,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0103949,47.66739992,-122.33394908,"5301 MERIDIAN AVE N
SEATTLE, WA 98103
(47.66739992, -122.33394908)"
001-0114407,Rental Property,Registration,1,,2020-11-23,2022-12-14,Active Registration,2145 WAVERLY PL N,SEATTLE,WA,98109,Ken Wells,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114407,47.63903764,-122.34334362,"2145 WAVERLY PL N
SEATTLE, WA 98109
(47.63903764, -122.34334362)"
001-0100368,Rental Property,Registration,10,Chez Moni,2019-08-26,2021-08-26,Active Registration,951 N 45TH ST,SEATTLE,WA,98103,Real Property Associates,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100368,47.66119808,-122.34643967,"951 N 45TH ST
SEATTLE, WA 98103
(47.66119808, -122.34643967)"
001-0100589,Rental Property,Registration,15,Gable House LLC,2019-08-01,2021-09-02,Active Registration,1 W HIGHLAND DR,SEATTLE,WA,98119,Rueben Calixto,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100589,47.6293304,-122.35705602,"1 W HIGHLAND DR
SEATTLE, WA 98119
(47.6293304, -122.35705602)"
001-0120246,Rental Property,Registration,1,,2016-05-05,2021-05-05,Active Registration,12724 EVANSTON AVE N,SEATTLE,WA,98133,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0120246,47.72223777,-122.35133739,"12724 EVANSTON AVE N
SEATTLE, WA 98133
(47.72223777, -122.35133739)"
001-0104361,Rental Property,Registration,5,,2020-01-28,2022-03-18,Active Registration,3924 WHITMAN AVE N,SEATTLE,WA,98103,Ted Metcalf,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104361,47.65493224,-122.34569591,"3924 WHITMAN AVE N
SEATTLE, WA 98103
(47.65493224, -122.34569591)"
001-0132891,Rental Property,Registration,1,Watermark Tower,2017-11-29,2022-11-29,Active Registration,1107 1ST AVE,SEATTLE,WA,98101,Uday Unni,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0132891,47.60551765,-122.33747479,"1107 1ST AVE
SEATTLE, WA 98101
(47.60551765, -122.33747479)"
001-0137702,Rental Property,Registration,1,,2019-10-11,2021-10-11,Active Registration,5207 S WILLOW ST,SEATTLE,WA,98118,Susan Best,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137702,47.54054163,-122.26661537,"5207 S WILLOW ST
SEATTLE, WA 98118
(47.54054163, -122.26661537)"
001-0104111,Rental Property,Registration,8,Nesbit Ave N,2020-03-05,2022-03-11,Active Registration,8800 NESBIT AVE N,SEATTLE,WA,98103,Sea To Sky Management Inc,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104111,47.69253732,-122.34315965,"8800 NESBIT AVE N
SEATTLE, WA 98103
(47.69253732, -122.34315965)"
001-0126919,Rental Property,Registration,1,,2016-09-30,2021-09-30,Active Registration,9119 B 48TH AVE S,SEATTLE,WA,98118,Phillip Ng,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126919,47.52186904,-122.27327127,"9119 B 48TH AVE S
SEATTLE, WA 98118
(47.52186904, -122.27327127)"
001-0140009,Rental Property,Registration,1,West Seattle Property,2020-07-04,2022-07-04,Active Registration,3803 22ND AVE SW,SEATTLE,WA,98106,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0140009,47.5700531,-122.36148147,"3803 22ND AVE SW
SEATTLE, WA 98106
(47.5700531, -122.36148147)"
001-0123036,Rental Property,Registration,4,,2016-06-28,2021-06-28,Active Registration,4326 WINSLOW PL N,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0123036,47.66043103,-122.34645597,"4326 WINSLOW PL N
SEATTLE, WA 98103
(47.66043103, -122.34645597)"
001-0108735,Rental Property,Registration,1,,2020-07-21,2022-07-21,Active Registration,4706 20TH AVE NE,SEATTLE,WA,98105,Deborah Pozarycki,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0108735,47.66323504,-122.30629294,"4706 20TH AVE NE
SEATTLE, WA 98105
(47.66323504, -122.30629294)"
001-0138031,Rental Property,Registration,118,The Huxley,2020-02-06,2022-02-06,Active Registration,4754 Fauntleroy WAY SW,Seattle,WA,98116,Oscar Arcos,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138031,47.55940703,-122.38115568,"4754 Fauntleroy WAY SW
Seattle, WA 98116
(47.55940703, -122.38115568)"
001-0127626,Rental Property,Registration,1,,2016-10-26,2021-10-26,Active Registration,3533 NW 67TH ST,SEATTLE,WA,98117,David Steinmetz,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127626,47.67683839,-122.40358532,"3533 NW 67TH ST
SEATTLE, WA 98117
(47.67683839, -122.40358532)"
001-0124794,Rental Property,Registration,8,,2016-09-29,2021-09-29,Active Registration,7310 RAINIER AVE S,SEATTLE,WA,98118,Hue T Le/Mao T Nguyen,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124794,47.53661612,-122.26965482,"7310 RAINIER AVE S
SEATTLE, WA 98118
(47.53661612, -122.26965482)"
001-0102372,Rental Property,Registration,12,"Bellan 14th Avenue Apartments, LLC",2019-09-26,2021-09-30,Active Registration,224 14TH AVE E,SEATTLE,WA,98112,Susan Bellan,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0102372,47.62078212,-122.31390478,"224 14TH AVE E
SEATTLE, WA 98112
(47.62078212, -122.31390478)"
001-0116187,Rental Property,Registration,1,,2020-11-23,2023-01-13,Active Registration,942 27TH AVE,SEATTLE,WA,98122,Maja Hadlock,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116187,47.61126678,-122.29726964,"942 27TH AVE
SEATTLE, WA 98122
(47.61126678, -122.29726964)"
001-0122661,Rental Property,Registration,1,,2016-06-27,2021-06-27,Active Registration,4105 B FREMONT AVE N,SEATTLE,WA,98103,Barbara Hawryszczak,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0122661,47.6569394,-122.35046006,"4105 B FREMONT AVE N
SEATTLE, WA 98103
(47.6569394, -122.35046006)"
001-0106349,Rental Property,Registration,1,,2015-06-08,2020-06-08,Active Registration,40 W ETRURIA ST,SEATTLE,WA,98119,Barbara Beers,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0106349,47.64819243,-122.35949853,"40 W ETRURIA ST
SEATTLE, WA 98119
(47.64819243, -122.35949853)"
001-0127497,Rental Property,Registration,3,,2016-10-24,2021-10-24,Active Registration,604 NW 77TH ST,SEATTLE,WA,98117,Michael & Sharon Koons,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127497,47.68486238,-122.36351909,"604 NW 77TH ST
SEATTLE, WA 98117
(47.68486238, -122.36351909)"
001-0139282,Rental Property,Registration,16,Canterbury Court,2020-02-29,2022-02-28,Active Registration,4225 Brooklyn AVE NE,Seattle,WA,98105,Daniel Aylward,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139282,47.65903495,-122.31478938,"4225 Brooklyn AVE NE
Seattle, WA 98105
(47.65903495, -122.31478938)"
001-0106288,Rental Property,Registration,1,,2015-06-01,2020-06-01,Active Registration,5200 37th AVE NE,Seattle,WA,98105,Viren Aggarwal,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0106288,47.66684124,-122.28766476,"5200 37th AVE NE
Seattle, WA 98105
(47.66684124, -122.28766476)"
001-0136277,Rental Property,Registration,2,Elektra Condominiums,2019-05-31,2021-05-31,Active Registration,1400 HUBBELL PL,SEATTLE,WA,98101,Mohammad Faraj,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136277,47.61221024,-122.32977292,"1400 HUBBELL PL
SEATTLE, WA 98101
(47.61221024, -122.32977292)"
001-0139811,Rental Property,Registration,2,30th,2020-06-09,2022-06-09,Active Registration,3854 30TH AVE W,SEATTLE,WA,98199,Derek Chambers,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139811,47.65568086,-122.39537534,"3854 30TH AVE W
SEATTLE, WA 98199
(47.65568086, -122.39537534)"
001-0127973,Rental Property,Registration,1,,2016-11-05,2021-11-05,Active Registration,801 NE 94TH ST,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127973,47.69663627,-122.32007796,"801 NE 94TH ST
SEATTLE, WA 98115
(47.69663627, -122.32007796)"
001-0121837,Rental Property,Registration,1,,2016-06-13,2021-06-13,Active Registration,809 N ALLEN PL,SEATTLE,WA,98103,william jedrzejewski,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0121837,47.66057282,-122.34823116,"809 N ALLEN PL
SEATTLE, WA 98103
(47.66057282, -122.34823116)"
001-0115866,Rental Property,Registration,1,,2016-01-06,2021-01-06,Active Registration,336 NW 47TH ST,SEATTLE,WA,98107,Jenifer Miller,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115866,47.66311012,-122.36249151,"336 NW 47TH ST
SEATTLE, WA 98107
(47.66311012, -122.36249151)"
001-0104807,Rental Property,Registration,4,20th Street Apartments,2020-03-03,2022-03-27,Active Registration,122 20th AVE E,SEATTLE,WA,98112,20th Street Apartments,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104807,47.61919466,-122.30572831,"122 20th AVE E
SEATTLE, WA 98112
(47.61919466, -122.30572831)"
001-0136412,Rental Property,Registration,1,,2019-06-13,2021-06-13,Active Registration,4322 A GREENWOOD AVE N,SEATTLE,WA,98103,Maya Sathaye,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136412,47.65964142,-122.3552539,"4322 A GREENWOOD AVE N
SEATTLE, WA 98103
(47.65964142, -122.3552539)"
001-0138567,Rental Property,Registration,1,,2019-12-12,2021-12-12,Active Registration,2415 W BOSTON ST,SEATTLE,WA,98199,Suman Paranjape,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138567,47.63818423,-122.38886172,"2415 W BOSTON ST
SEATTLE, WA 98199
(47.63818423, -122.38886172)"
001-0107586,Rental Property,Registration,1,Duplex - 1934 / 1936,2020-05-27,2022-06-25,Active Registration,1934 12TH AVE W,SEATTLE,WA,98119,George Plumis,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0107586,47.63704383,-122.37248286,"1934 12TH AVE W
SEATTLE, WA 98119
(47.63704383, -122.37248286)"
001-0133154,Rental Property,Registration,1,,2018-01-11,2023-01-11,Active Registration,11328 38TH AVE NE,SEATTLE,WA,98125,CHRIS EASTLAND,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0133154,47.71095323,-122.28737989,"11328 38TH AVE NE
SEATTLE, WA 98125
(47.71095323, -122.28737989)"
001-0138343,Rental Property,Registration,1,,2019-12-04,2021-12-04,Active Registration,4308 SW ANDOVER ST,SEATTLE,WA,98116,andrew nell,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138343,47.56867717,-122.38728845,"4308 SW ANDOVER ST
SEATTLE, WA 98116
(47.56867717, -122.38728845)"
001-0114550,Rental Property,Registration,1,,2015-12-22,2020-12-22,Active Registration,501 ROY ST,SEATTLE,WA,98109,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114550,47.62526692,-122.34658221,"501 ROY ST
SEATTLE, WA 98109
(47.62526692, -122.34658221)"
001-0127633,Rental Property,Registration,1,none,2016-10-17,2021-10-17,Active Registration,10332 RAVENNA AVE NE,SEATTLE,WA,98125,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127633,47.70403814,-122.29791916,"10332 RAVENNA AVE NE
SEATTLE, WA 98125
(47.70403814, -122.29791916)"
001-0102719,Rental Property,Registration,84,,2017-02-08,2022-02-08,Active Registration,400 NE 45TH ST,SEATTLE,WA,98105,Cosmopolitan,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0102719,47.66160987,-122.32368434,"400 NE 45TH ST
SEATTLE, WA 98105
(47.66160987, -122.32368434)"
001-0132150,Rental Property,Registration,1,Residences at Fifth Avenue North,2017-07-31,2022-07-31,Active Registration,812 5TH AVE N,SEATTLE,WA,98109,Vinicius Canaa Medeiros Ruela,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0132150,47.6269839,-122.34731282,"812 5TH AVE N
SEATTLE, WA 98109
(47.6269839, -122.34731282)"
001-0110533,Rental Property,Registration,2,,2020-08-21,2022-09-15,Active Registration,411 NW 100th PL,SEATTLE,WA,98177,Thomas Chew,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0110533,47.70296749,-122.3625932,"411 NW 100th PL
SEATTLE, WA 98177
(47.70296749, -122.3625932)"
