TREE_ID,CIVIC_NUMBER,STD_STREET,GENUS_NAME,SPECIES_NAME,CULTIVAR_NAME,COMMON_NAME,ASSIGNED,ROOT_BARRIER,PLANT_AREA,ON_STREET_BLOCK,ON_STREET,NEIGHBOURHOOD_NAME,STREET_SIDE_NAME,HEIGHT_RANGE_ID,DIAMETER,CURB,DATE_PLANTED,Geom
246155,8211,ARGYLE ST,ACER,MACROPHYLLUM,,BIGLEAF MAPLE,N,N,N,8200,ARGYLE ST,VICTORIA-FRASERVIEW,ODD,2,12.0,N,,"{'type': 'Point', 'coordinates': [-123.071443, 49.209811]}"
246174,7201,HEATHER ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,Y,N,B,7200,HEATHER ST,OAKRIDGE,ODD,1,3.0,Y,2013-12-04,
246209,3775,CARNARVON ST,ACER,FREEMANI   X,ARMSTRONG,ARMSTRONG RED MAPLE,N,N,3,3700,CARNARVON ST,ARBUTUS-RIDGE,ODD,1,3.0,N,2014-01-08,"{'type': 'Point', 'coordinates': [-123.17296, 49.25292]}"
246217,4898,NANAIMO ST,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,Y,N,B,4800,NANAIMO ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2013-02-12,
246219,4898,NANAIMO ST,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,Y,N,B,4800,NANAIMO ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2013-02-12,
246220,4902,NANAIMO ST,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,Y,N,B,4900,NANAIMO ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2013-02-12,"{'type': 'Point', 'coordinates': [-123.058584, 49.239611]}"
246222,4902,NANAIMO ST,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,Y,N,B,4900,NANAIMO ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2013-02-12,"{'type': 'Point', 'coordinates': [-123.05859, 49.239436]}"
246223,2406,E 11TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,8,2700,NANAIMO ST,RENFREW-COLLINGWOOD,ODD,1,3.0,Y,,
246239,3608,W 35TH AV,FICUS,CARICA,,COMMON FIG,N,N,14,3600,W 35TH AV,DUNBAR-SOUTHLANDS,EVEN,2,4.0,Y,,"{'type': 'Point', 'coordinates': [-123.18563, 49.24043]}"
246251,1886,VICTORIA DIVERSION,ACER,RUBRUM,,RED MAPLE,N,N,5,1800,VICTORIA DIVERSION,KENSINGTON-CEDAR COTTAGE,EVEN,3,13.0,Y,2013-01-02,"{'type': 'Point', 'coordinates': [-123.066498, 49.253014]}"
246252,1490,GRANDVIEW HWY NORTH,FRAXINUS,EXCELSIOR,,EUROPEAN ASH,Y,N,6,1400,N GRANDVIEW HIGHWAY,GRANDVIEW-WOODLAND,EVEN,2,4.75,Y,2011-01-01,"{'type': 'Point', 'coordinates': [-123.074115, 49.265111]}"
246273,2866,CHEYENNE AV,QUERCUS,PALUSTRIS,,PIN OAK,N,N,10,2800,CHEYENNE AV,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,,
246277,2698,E 5TH AV,PSEUDOTSUGA,MENZIESII,,DOUGLAS FIR,N,N,B,2600,E 5TH AV,HASTINGS-SUNRISE,EVEN,4,19.5,Y,,"{'type': 'Point', 'coordinates': [-123.049748, 49.265597]}"
246278,750,JERVIS ST,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,4,700,JERVIS ST,WEST END,EVEN,1,15.0,Y,,"{'type': 'Point', 'coordinates': [-123.127584, 49.287597]}"
246279,750,JERVIS ST,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,4,700,JERVIS ST,WEST END,EVEN,1,10.5,Y,,"{'type': 'Point', 'coordinates': [-123.12765, 49.287547]}"
246423,1811,PANDORA ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,B,100,SALSBURY DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-02-27,"{'type': 'Point', 'coordinates': [-123.068101, 49.283208]}"
246427,2131,PANDORA ST,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,B,2100,PANDORA ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,,
246430,2131,PANDORA ST,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,B,2100,PANDORA ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,,
246431,2131,PANDORA ST,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,B,2100,PANDORA ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,,
246434,2150,PANDORA ST,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,B,2100,PANDORA ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,,
246436,4961,TRAFALGAR ST,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,5,4900,TRAFALGAR ST,ARBUTUS-RIDGE,ODD,1,3.0,N,2013-12-08,"{'type': 'Point', 'coordinates': [-123.165709, 49.241681]}"
246455,1968,LAKEWOOD DRIVE,CORNUS,KOUSA,SATOMI,PINK KOUSA DOGWOOD,N,Y,4,1900,LAKEWOOD DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3.0,N,2014-04-02,"{'type': 'Point', 'coordinates': [-123.061856, 49.26689]}"
246470,1553,POWELL ST,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,B,1500,POWELL ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,2013-11-21,"{'type': 'Point', 'coordinates': [-123.073013, 49.283514]}"
246471,1553,POWELL ST,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,B,1500,POWELL ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,2013-11-21,"{'type': 'Point', 'coordinates': [-123.073138, 49.283493]}"
246472,1553,POWELL ST,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,B,1500,POWELL ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,2013-11-21,"{'type': 'Point', 'coordinates': [-123.07289, 49.283534]}"
246530,1990,POWELL ST,ACER,RUBRUM,KARPICK,KARPICK RED MAPLE,N,N,B,1900,POWELL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2015-01-28,"{'type': 'Point', 'coordinates': [-123.064059, 49.284738]}"
246532,1990,POWELL ST,ACER,RUBRUM,KARPICK,KARPICK RED MAPLE,N,N,B,1900,POWELL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2015-01-28,"{'type': 'Point', 'coordinates': [-123.063897, 49.284737]}"
246536,181,ATHLETES WAY,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,c,100,ATHLETES WAY,MOUNT PLEASANT,GREENWAY,3,10.0,Y,,"{'type': 'Point', 'coordinates': [-123.108829, 49.272224]}"
246543,5010,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,,2500,E 34TH AV,RENFREW-COLLINGWOOD,EVEN,1,3.0,N,2014-12-18,
246583,181,ATHLETES WAY,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,C,100,ATHLETES WAY,MOUNT PLEASANT,GREENWAY,3,8.0,Y,,"{'type': 'Point', 'coordinates': [-123.108941, 49.272224]}"
246612,502,E 7TH AV,ACER,PALMATUM,BLOODGOOD,BLOODGOOD JAPANESE MAPLE,N,N,3,2300,ST. GEORGE ST,MOUNT PLEASANT,EVEN,1,3.0,N,2015-01-27,"{'type': 'Point', 'coordinates': [-123.092884, 49.264156]}"
246621,2033,TRIUMPH ST,MAGNOLIA,XX,GALAXY,MAGNOLIA 'GALAXY',N,N,2,2000,TRIUMPH ST,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,,
246623,181,ATHLETES WAY,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,3,100,ATHLETES WAY,MOUNT PLEASANT,GREENWAY,3,10.0,Y,,"{'type': 'Point', 'coordinates': [-123.10905, 49.272173]}"
246624,181,ATHLETES WAY,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,3,100,ATHLETES WAY,MOUNT PLEASANT,GREENWAY,3,10.0,Y,,"{'type': 'Point', 'coordinates': [-123.109045, 49.272224]}"
246629,4511,HARRIET ST,CERCIDIPHYLLUM,JAPONICUM,,KATSURA TREE,N,N,8,4500,HARRIET ST,KENSINGTON-CEDAR COTTAGE,ODD,1,3.0,Y,2014-12-22,"{'type': 'Point', 'coordinates': [-123.086685, 49.244533]}"
246653,1161,E 57TH AV,ACER,PLATANOIDES,COLUMNARE,COLUMNAR NORWAY MAPLE,N,Y,4,1100,E 57TH AV,SUNSET,ODD,1,3.0,N,2014-03-17,"{'type': 'Point', 'coordinates': [-123.082277, 49.218226]}"
246683,1292,VENABLES ST,CARPINUS,BETULUS,FRANZ FONTAINE,FRANZ FONTAINE HORNBEAM,N,N,B,900,CLARK DRIVE,STRATHCONA,ODD,1,3.0,Y,2015-01-15,
246742,1772,W 64TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,Y,N,4,1700,W 64TH AV,KERRISDALE,EVEN,1,3.0,N,2016-04-15,
246749,1782,W 64TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,Y,N,4,1700,W 64TH AV,KERRISDALE,EVEN,1,3.0,N,2016-04-15,
246757,1798,W 64TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,Y,N,B,1700,W 64TH AV,KERRISDALE,EVEN,1,3.0,N,2016-04-18,
246758,1798,W 64TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,Y,N,B,1700,W 64TH AV,KERRISDALE,EVEN,1,3.0,N,2016-04-18,
246759,750,JERVIS ST,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,3,700,JERVIS ST,WEST END,EVEN,1,6.0,Y,,"{'type': 'Point', 'coordinates': [-123.127816, 49.287442]}"
246760,2396,W 21ST AV,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,8,2100,W 21ST AV,ARBUTUS-RIDGE,EVEN,4,19.0,Y,,
246762,2801,OXFORD ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,Y,N,5,2800,OXFORD ST,HASTINGS-SUNRISE,ODD,1,3.0,Y,2014-11-21,"{'type': 'Point', 'coordinates': [-123.04624, 49.285737]}"
246773,2472,CAMBRIDGE ST,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,7,2400,CAMBRIDGE ST,HASTINGS-SUNRISE,EVEN,4,21.75,N,,
246774,2493,CAMBRIDGE ST,PICEA,SPECIES,,SPRUCE SPECIES,N,N,B,2400,CAMBRIDGE ST,HASTINGS-SUNRISE,ODD,1,8.0,N,,
246775,181,ATHLETES WAY,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,3,100,ATHLETES WAY,MOUNT PLEASANT,GREENWAY,3,10.0,Y,,"{'type': 'Point', 'coordinates': [-123.109158, 49.272177]}"
246776,2050,WALL ST,PRUNUS,SERRULATA,SHIROFUGEN,SHIROFUGEN CHERRY,N,N,B,2000,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,5.0,Y,2014-02-13,"{'type': 'Point', 'coordinates': [-123.062221, 49.28575]}"
246780,2080,WALL ST,PRUNUS,SERRULATA,SHIROFUGEN,SHIROFUGEN CHERRY,N,N,2,2000,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-02-13,"{'type': 'Point', 'coordinates': [-123.062123, 49.285876]}"
246785,2184,WALL ST,MAGNOLIA,XX,GALAXY,MAGNOLIA 'GALAXY',N,N,B,2100,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-02-14,"{'type': 'Point', 'coordinates': [-123.060023, 49.288253]}"
246808,2366,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2300,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,,
246821,1285,WILLIAM ST,PARROTIA,PERSICA,PERSIAN SPIRE,PERSIAN SPIRE UPRIGHT IRONWOOD,N,N,B,1100,CLARK DRIVE,STRATHCONA,ODD,1,3.0,Y,,
246823,1285,WILLIAM ST,PARROTIA,PERSICA,PERSIAN SPIRE,PERSIAN SPIRE UPRIGHT IRONWOOD,N,N,B,1100,CLARK DRIVE,STRATHCONA,ODD,1,3.0,Y,,
246844,4488,CARNARVON ST,CERCIDIPHYLLUM,JAPONICUM,,KATSURA TREE,N,N,N,4400,CARNARVON ST,DUNBAR-SOUTHLANDS,EVEN,2,5.0,Y,2013-04-10,"{'type': 'Point', 'coordinates': [-123.17287, 49.24641]}"
246847,6975,LABURNUM ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,12,6900,LABURNUM ST,KERRISDALE,ODD,1,3.0,Y,,"{'type': 'Point', 'coordinates': [-123.151112, 49.222178]}"
246850,800,W GEORGIA ST,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,Y,N,G,800,W GEORGIA ST,DOWNTOWN,EVEN,1,3.0,Y,2013-04-18,"{'type': 'Point', 'coordinates': [-123.119935, 49.283538]}"
246853,502,ATLANTIC ST,ACER,GINNALA,,AMUR MAPLE,Y,N,5,500,ATLANTIC ST,STRATHCONA,EVEN,1,3.0,Y,2013-04-12,
246855,1235,W 33RD AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,12,1200,W 33RD AV,SHAUGHNESSY,ODD,1,3.0,Y,2013-10-09,"{'type': 'Point', 'coordinates': [-123.13316, 49.241694]}"
246857,3389,W 42ND AV,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,N,N,11,3300,W 42ND AV,DUNBAR-SOUTHLANDS,ODD,1,3.0,Y,2014-01-21,"{'type': 'Point', 'coordinates': [-123.18042, 49.23386]}"
246865,1183,GRANVILLE ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,N,N,G,1100,GRANVILLE ST,DOWNTOWN,ODD,2,3.0,Y,2013-10-24,"{'type': 'Point', 'coordinates': [-123.12603, 49.277358]}"
246866,6550,BLENHEIM ST,CORNUS,KOUSA,SATOMI,PINK KOUSA DOGWOOD,N,N,N,3200,W 49TH AV,KERRISDALE,EVEN,1,3.0,N,2014-02-03,"{'type': 'Point', 'coordinates': [-123.17859, 49.22737]}"
246873,4716,HUDSON ST,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,,4700,HUDSON ST,SHAUGHNESSY,EVEN,1,3.0,Y,2014-01-07,
246877,2619,W 2ND AV,CORNUS,KOUSA,SATOMI,PINK KOUSA DOGWOOD,N,N,B,2600,W 2ND AV,KITSILANO,ODD,1,3.0,Y,2013-04-23,"{'type': 'Point', 'coordinates': [-123.165047, 49.270169]}"
246878,1325,W 70TH AV,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,B,8500,MONTCALM ST,MARPOLE,EVEN,1,3.0,Y,2013-04-21,"{'type': 'Point', 'coordinates': [-123.135697, 49.208669]}"
246879,1090,JERVIS ST,LIQUIDAMBAR,STYRACIFLUA,,AMERICAN SWEETGUM,N,N,15,1000,JERVIS ST,WEST END,MED,3,14.0,Y,,"{'type': 'Point', 'coordinates': [-123.13281, 49.284212]}"
246886,7425,MAPLE ST,ACER,TRUNCATUM,PACIFIC SUNSET,PACIFIC SUNSET MAPLE,Y,N,6,7400,MAPLE ST,KERRISDALE,ODD,1,3.0,Y,2014-01-28,"{'type': 'Point', 'coordinates': [-123.152582, 49.217941]}"
246887,6838,MARGUERITE ST,ACER,RUBRUM,OCTOBER GLORY,OCTOBER GLORY RED MAPLE,N,N,12,6800,MARGUERITE ST,KERRISDALE,EVEN,1,3.0,Y,2014-01-23,"{'type': 'Point', 'coordinates': [-123.145047, 49.223517]}"
246891,1189,W 26TH AV,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,N,N,9,1100,W 26TH AV,SHAUGHNESSY,ODD,1,3.0,Y,2013-11-05,"{'type': 'Point', 'coordinates': [-123.131818, 49.248267]}"
246908,5912,CHURCHILL ST,ULMUS,AMERICANA,BRANDON,BRANDON ELM,N,N,10,5900,CHURCHILL ST,KERRISDALE,EVEN,1,3.0,Y,2013-04-23,"{'type': 'Point', 'coordinates': [-123.141422, 49.23225]}"
246913,3624,MOSCROP ST,STEWARTIA,PSEUDOCAMELLIA,,JAPANESE STEWARTIA,Y,N,4,3600,MOSCROP ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2014-01-16,"{'type': 'Point', 'coordinates': [-123.026041, 49.242919]}"
246914,3636,MOSCROP ST,STEWARTIA,PSEUDOCAMELLIA,,JAPANESE STEWARTIA,Y,N,4,3600,MOSCROP ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2014-01-16,"{'type': 'Point', 'coordinates': [-123.025462, 49.242681]}"
246917,3215,W 35TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,12,3200,W 35TH AV,DUNBAR-SOUTHLANDS,ODD,1,3.0,Y,2013-10-14,"{'type': 'Point', 'coordinates': [-123.17632, 49.2405]}"
246930,740,COMMERCIAL DRIVE,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,5,700,COMMERCIAL DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-01-30,"{'type': 'Point', 'coordinates': [-123.070344, 49.278197]}"
246934,2797,W 32ND AV,CARPINUS,CAROLINIANA,,AMERICAN HORNBEAM,N,N,N,4700,MACDONALD ST,ARBUTUS-RIDGE,EVEN,1,3.0,Y,2018-02-02,"{'type': 'Point', 'coordinates': [-123.167798, 49.243478]}"
246936,2660,W 50TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,15,2600,W 50TH AV,KERRISDALE,EVEN,1,3.0,Y,2014-01-15,"{'type': 'Point', 'coordinates': [-123.165202, 49.226058]}"
246940,424,E 34TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,400,E 34TH AV,RILEY PARK,EVEN,1,3.0,Y,2014-01-03,"{'type': 'Point', 'coordinates': [-123.096007, 49.239561]}"
246943,549,E 28TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,9,500,E 28TH AV,RILEY PARK,ODD,1,3.0,Y,2013-10-09,"{'type': 'Point', 'coordinates': [-123.093002, 49.245661]}"
246946,1829,COTTON DRIVE,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,Y,3,1800,COTTON DRIVE,GRANDVIEW-WOODLAND,ODD,1,3.0,N,2014-03-24,"{'type': 'Point', 'coordinates': [-123.071663, 49.268211]}"
246947,3128,W 19TH AV,ACER,RUBRUM,AUTUMN FLAME,AUTUMN FLAME RED MAPLE,N,N,10,3100,W 19TH AV,ARBUTUS-RIDGE,EVEN,2,4.5,Y,2013-11-20,"{'type': 'Point', 'coordinates': [-123.17479, 49.25549]}"
246969,3205,W 6TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,3200,W 6TH AV,KITSILANO,ODD,1,3.0,Y,2014-01-29,"{'type': 'Point', 'coordinates': [-123.17598, 49.2668]}"
246974,1496,HOMER ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,Y,N,3,1400,HOMER ST,DOWNTOWN,EVEN,3,6.0,Y,,"{'type': 'Point', 'coordinates': [-123.126573, 49.271711]}"
246975,5436,ALBERTA ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,5400,ALBERTA ST,RILEY PARK,EVEN,1,3.0,Y,2013-12-30,"{'type': 'Point', 'coordinates': [-123.113224, 49.236542]}"
246976,1451,HOMER ST,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,N,C,1400,HOMER ST,DOWNTOWN,ODD,4,12.0,Y,,"{'type': 'Point', 'coordinates': [-123.126275, 49.272064]}"
246977,2633,W 34TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,12,2600,W 34TH AV,ARBUTUS-RIDGE,ODD,1,3.0,Y,2013-10-08,"{'type': 'Point', 'coordinates': [-123.16463, 49.241389]}"
246978,2257,W KING EDWARD AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,6,2200,W KING EDWARD AV,ARBUTUS-RIDGE,ODD,1,3.0,Y,2013-10-08,"{'type': 'Point', 'coordinates': [-123.156923, 49.250858]}"
246984,4493,MAIN ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,100,E 29TH AV,RILEY PARK,ODD,1,5.0,Y,2014-01-03,"{'type': 'Point', 'coordinates': [-123.101711, 49.244544]}"
246986,573,E 29TH AV,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,8,500,E 29TH AV,RILEY PARK,ODD,1,3.0,Y,2019-04-25,
247003,3088,WINDSOR ST,ACER,CAMPESTRE,QUEEN ELIZABETH,QUEEN ELIZABETH MAPLE,N,N,7,3000,WINDSOR ST,MOUNT PLEASANT,EVEN,1,3.0,Y,2014-01-06,"{'type': 'Point', 'coordinates': [-123.083336, 49.257136]}"
247007,605,E 18TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,3300,CAROLINA ST,RILEY PARK,EVEN,1,3.0,Y,2014-01-28,"{'type': 'Point', 'coordinates': [-123.091815, 49.254997]}"
247011,283,W 39TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,8,200,W 39TH AV,RILEY PARK,ODD,1,3.0,Y,2013-10-07,"{'type': 'Point', 'coordinates': [-123.111427, 49.235763]}"
247014,7631,MUIRFIELD DRIVE,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,Y,N,3,7600,MUIRFIELD DRIVE,VICTORIA-FRASERVIEW,ODD,1,3.0,Y,2014-04-04,"{'type': 'Point', 'coordinates': [-123.055767, 49.215256]}"
247027,889,W 33RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,800,W 33RD AV,SOUTH CAMBIE,ODD,1,8.0,N,2013-12-18,"{'type': 'Point', 'coordinates': [-123.124803, 49.241389]}"
247050,1420,E 2ND AV,ACER,PALMATUM,OSAKAZUKI,OSAKAZUKI JAPANESE MAPLE,N,N,4,1400,E 2ND AV,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-01-31,"{'type': 'Point', 'coordinates': [-123.074579, 49.268686]}"
247052,24,W 26TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,Y,N,8,0,W 26TH AV,RILEY PARK,EVEN,1,3.0,Y,2013-10-07,"{'type': 'Point', 'coordinates': [-123.105586, 49.247706]}"
247057,1853,COTTON DRIVE,ACER,PALMATUM,OSAKAZUKI,OSAKAZUKI JAPANESE MAPLE,N,N,8,1500,E 3RD AV,GRANDVIEW-WOODLAND,ODD,1,3.0,Y,2014-02-14,"{'type': 'Point', 'coordinates': [-123.071781, 49.267859]}"
247061,60,W CORDOVA ST,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,0,W CORDOVA ST,DOWNTOWN,EVEN,1,3.0,Y,2013-10-21,"{'type': 'Point', 'coordinates': [-123.106003, 49.282712]}"
247063,1065,RICHELIEU AV,ACER,PLATANOIDES,SUPERFORM,SUPERFORM NORWAY MAPLE,N,N,8,1000,RICHELIEU AV,SHAUGHNESSY,ODD,1,3.0,Y,2013-10-25,"{'type': 'Point', 'coordinates': [-123.128702, 49.256006]}"
247066,1120,W 16TH AV,ACER,PLATANOIDES,SUPERFORM,SUPERFORM NORWAY MAPLE,N,N,8,1100,RICHELIEU AV,SHAUGHNESSY,ODD,1,3.0,Y,2013-10-28,"{'type': 'Point', 'coordinates': [-123.129736, 49.256681]}"
247068,1190,RICHELIEU AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,20,1100,RICHELIEU AV,SHAUGHNESSY,EVEN,1,3.0,Y,2013-10-24,"{'type': 'Point', 'coordinates': [-123.130564, 49.256978]}"
247076,2080,WALL ST,PRUNUS,SERRULATA,SHIROFUGEN,SHIROFUGEN CHERRY,N,N,4,2000,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-02-13,"{'type': 'Point', 'coordinates': [-123.061508, 49.286483]}"
247102,1953,BLANCA ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,12,1900,BLANCA ST,WEST POINT GREY,ODD,1,3.0,N,2013-11-08,"{'type': 'Point', 'coordinates': [-123.2151, 49.27015]}"
247104,6992,ARLINGTON ST,ULMUS,AMERICANA,BRANDON,BRANDON ELM,Y,N,B,6900,ARLINGTON ST,KILLARNEY,EVEN,1,3.0,Y,2013-11-02,"{'type': 'Point', 'coordinates': [-123.030031, 49.219675]}"
247105,6994,ARLINGTON ST,ULMUS,AMERICANA,BRANDON,BRANDON ELM,Y,N,B,6900,ARLINGTON ST,KILLARNEY,EVEN,1,3.0,Y,2013-11-02,"{'type': 'Point', 'coordinates': [-123.030536, 49.219176]}"
247109,2779,E 15TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,6,2700,E 15TH AV,RENFREW-COLLINGWOOD,ODD,1,3.0,Y,2013-10-15,"{'type': 'Point', 'coordinates': [-123.047636, 49.256389]}"
247114,4238,PINE CRESCENT,CERCIDIPHYLLUM,JAPONICUM,,KATSURA TREE,N,N,10,4200,PINE CRESCENT,SHAUGHNESSY,EVEN,1,3.0,Y,2013-12-02,"{'type': 'Point', 'coordinates': [-123.14749, 49.248258]}"
247117,225,E 32ND AV,ACER,PLATANOIDES,GLOBOSUM,GLOBEHEAD NORWAY MAPLE,N,N,6,200,E 32ND AV,RILEY PARK,ODD,1,3.0,Y,2013-12-19,"{'type': 'Point', 'coordinates': [-123.100399, 49.242325]}"
247145,5175,GRANVILLE ST,PARROTIA,PERSICA,,PERSIAN IRONWOOD,N,N,10,1500,W 36TH AV,SHAUGHNESSY,ODD,1,3.0,Y,2014-01-10,
247147,2075,FERNDALE ST,ACER,PLATANOIDES,COLUMNARE,COLUMNAR NORWAY MAPLE,N,N,10,2000,FERNDALE ST,GRANDVIEW-WOODLAND,ODD,2,5.0,Y,2014-02-12,"{'type': 'Point', 'coordinates': [-123.062169, 49.279719]}"
247148,2162,GRAVELEY ST,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,7,2100,GRAVELEY ST,GRANDVIEW-WOODLAND,EVEN,1,3.0,Y,2014-02-04,"{'type': 'Point', 'coordinates': [-123.060463, 49.270383]}"
247150,2015,FERNDALE ST,ACER,PLATANOIDES,COLUMNARE,COLUMNAR NORWAY MAPLE,N,N,7,2000,FERNDALE ST,GRANDVIEW-WOODLAND,ODD,2,4.5,Y,2014-02-04,"{'type': 'Point', 'coordinates': [-123.06315, 49.279725]}"
247152,2938,W 22ND AV,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,10,2900,W 22ND AV,ARBUTUS-RIDGE,EVEN,1,3.0,Y,2013-11-28,
