LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
New West Hotel,15025 111 Avenue NW,5148,53.560422782329645,-113.5775595865018,"(53.560422782329645, -113.5775595865018)"
North Glenora Park,13535 109A Avenue NW,5263,53.555743366124865,-113.55586011228199,"(53.555743366124865, -113.55586011228199)"
Parkdale Elem Jr High School,11648 85 Street NW,1121,53.57045110461755,-113.47131804493999,"(53.57045110461755, -113.47131804493999)"
Connect Society (Deaf Services),11342 127 Street NW,1830,53.55881609094463,-113.54144518440856,"(53.55881609094463, -113.54144518440856)"
Remai Construction Group Ltd,13625 34 Street NW,7317,53.59936597487217,-113.39324871268735,"(53.59936597487217, -113.39324871268735)"
Hope Mission,9908 106 Avenue NW,1250,53.55143419210699,-113.48934561223162,"(53.55143419210699, -113.48934561223162)"
Britannia-Youngstown Com. League,15927 105 Avenue NW,5288,53.54506514207088,-113.59557571277868,"(53.54506514207088, -113.59557571277868)"
Cariwest Festival,Sir Winston Churchill Square NW,1876,53.544307559501064,-113.4891749132825,"(53.544307559501064, -113.4891749132825)"
Centennial Plaza,3 Sir Winston Churchill Square NW,1876,53.544307559501064,-113.4891749132825,"(53.544307559501064, -113.4891749132825)"
Via Rail Canada,12360 121 Street NW,1847,53.57021306072676,-113.53517777193979,"(53.57021306072676, -113.53517777193979)"
Royal Canadian Legion Jasper Place,10220 156 Street NW,5105,53.54030629163488,-113.59138205364388,"(53.54030629163488, -113.59138205364388)"
Westwinds Estates,9809 110 Street NW,1689,53.53699216711121,-113.50828432703399,"(53.53699216711121, -113.50828432703399)"
Mill Woods Library,2331 66 Street NW,3217,53.45616963344408,-113.42532809492576,"(53.45616963344408, -113.42532809492576)"
Fantasyland Hotel,17700 87 Avenue NW,5001,53.52022532929707,-113.62227476738077,"(53.52022532929707, -113.62227476738077)"
Wise Owls,15 Sir Winston Churchill Square NW,1462,53.5434198382586,-113.49384737069494,"(53.5434198382586, -113.49384737069494)"
Child's Choice Too Daycare Ltd,12881 50 Street NW,7652,53.58733313472807,-113.41846074648437,"(53.58733313472807, -113.41846074648437)"
Viewpoint Medical Assessment Services Inc,11910 111 Avenue NW,1388,53.55878477948708,-113.52648928039036,"(53.55878477948708, -113.52648928039036)"
Dick Mather Gazebo,10425 99 Avenue NW,1306,53.536401337746376,-113.50447488810548,"(53.536401337746376, -113.50447488810548)"
Castle Downs Library,15379 Castle Downs Road NW,6011,53.61668748758451,-113.51683440980659,"(53.61668748758451, -113.51683440980659)"
Jack Horan Park,16919 99 Avenue NW,5728,53.539219682607055,-113.61599626837027,"(53.539219682607055, -113.61599626837027)"
Student's Union Community Day Care,8917 112 Street NW,2969,53.525021385466076,-113.52122596199837,"(53.525021385466076, -113.52122596199837)"
Belvedere Elementary School,13359 62 Street NW,7174,53.59550989884017,-113.43715447853407,"(53.59550989884017, -113.43715447853407)"
Church of Jesus Christ (Temple),14325 53 Avenue NW,4037,53.48997185226565,-113.56733595272766,"(53.48997185226565, -113.56733595272766)"
Leon's Furniture Warehouse (Southside),4939 52 Avenue NW,2279,53.487768792818535,-113.41869348897109,"(53.487768792818535, -113.41869348897109)"
Scotia Place,10060 Jasper Avenue NW,1966,53.543163064857076,-113.49262842402588,"(53.543163064857076, -113.49262842402588)"
YMCA Housing,10030 102A Avenue NW,1462,53.5434198382586,-113.49384737069494,"(53.5434198382586, -113.49384737069494)"
Northeast Child Care Society,13915 61 Street NW,7281,53.6014547398939,-113.43063972160503,"(53.6014547398939, -113.43063972160503)"
Taste of Edmonton,Sir Winston Churchill Square NW,1763,53.54334759749727,-113.49164558791972,"(53.54334759749727, -113.49164558791972)"
Heatheridge Estates,2000 Saddleback Road NW,4394,53.44884400335525,-113.51841005677157,"(53.44884400335525, -113.51841005677157)"
Mayfield Community Center,10941 161 Street NW,5926,53.55393635138004,-113.59885626649694,"(53.55393635138004, -113.59885626649694)"
Coast Edmonton Plaza Hotel,10155 105 Street NW,1985,53.5408956749134,-113.49832777117565,"(53.5408956749134, -113.49832777117565)"
St Josephs Auxiliary Hospital,10707 29 Avenue NW,4225,53.46068687422435,-113.50284234506586,"(53.46068687422435, -113.50284234506586)"
World Health Glenora,10720 142 Street NW,5247,53.54964279807193,-113.56589768670656,"(53.54964279807193, -113.56589768670656)"
Ken Newman Park,10802 150 Street NW,5331,53.555906198124454,-113.57851003810389,"(53.555906198124454, -113.57851003810389)"
Steinhauer Park,10707 32A Avenue NW,4282,53.46487476052696,-113.5072658682712,"(53.46487476052696, -113.5072658682712)"
Lillian Osborne High School,2019 Leger Road NW,4809,53.4554506227477,-113.58087543860405,"(53.4554506227477, -113.58087543860405)"
National Kickboxing (Edmonton) Corp,14839 118 Avenue NW,5485,53.56937497579552,-113.57817987949313,"(53.56937497579552, -113.57817987949313)"
Canadian Western Bank Place,10303 Jasper Avenue NW,1322,53.54083383673518,-113.49644278856147,"(53.54083383673518, -113.49644278856147)"
Gerard Raymond Centre,11831 123 Street NW,1847,53.57021306072676,-113.53517777193979,"(53.57021306072676, -113.53517777193979)"
Stanley A. Milner Library (Downtown-Main Branch),7 Sir Winston Churchill Square NW,1691,53.54375828075449,-113.4889099648374,"(53.54375828075449, -113.4889099648374)"
University of Lethbridge,10707 100 Avenue NW,1711,53.53971795451977,-113.50466243944447,"(53.53971795451977, -113.50466243944447)"
Douglas Udell Gallery Ltd,10332 124 Street NW,1971,53.5430811331593,-113.53665180289597,"(53.5430811331593, -113.53665180289597)"
Courtyard Marriott,1 Thornton Court NW,1457,53.54191311544061,-113.49030502524899,"(53.54191311544061, -113.49030502524899)"
Maria Montessori School,4716 115 Street NW,2997,53.4854143308505,-113.52888868178685,"(53.4854143308505, -113.52888868178685)"
Southgate Centre,11100 51 Avenue NW,2217,53.48574148281664,-113.51630483109494,"(53.48574148281664, -113.51630483109494)"
Crestwood Montessori School,10042 164 Street NW,5364,53.53879013734967,-113.60278576903761,"(53.53879013734967, -113.60278576903761)"
The Learning Store on Whyte,10007 Whyte Avenue NW,2840,53.517184401471646,-113.48630481618233,"(53.517184401471646, -113.48630481618233)"
Athabasca University,10011 109 Street NW,1818,53.54103084632631,-113.50924827446346,"(53.54103084632631, -113.50924827446346)"
Wingate Inn,18220 100 Avenue NW,8786,53.54112451658046,-113.63901495002096,"(53.54112451658046, -113.63901495002096)"
Southgate LRT Station,111 Street 51 Avenue NW,2202,53.48582162213307,-113.51612312537331,"(53.48582162213307, -113.51612312537331)"
Clareview West Transit Centre,100 Clareview Transit Station NW,7104,53.6014498454388,-113.41106065419069,"(53.6014498454388, -113.41106065419069)"
Franciscan Provincial Office,8106 Jasper Avenue NW,1394,53.55547585979845,-113.47028237715848,"(53.55547585979845, -113.47028237715848)"
Ottewell Curling Club & Golf Driving Range,4205 102 Avenue NW,2561,53.54500050972226,-113.4112108785419,"(53.54500050972226, -113.4112108785419)"
Cedar Park Inn Best Western,5116 Gateway Boulevard NW,2296,53.488249321384366,-113.49263611516096,"(53.488249321384366, -113.49263611516096)"
Good Samaritan Society (71 Avenue),9649 71 Avenue NW,2313,53.507456987293615,-113.47903624595914,"(53.507456987293615, -113.47903624595914)"
Kid's Kottage,13308 101 Street NW,6268,53.59214787116535,-113.49315949429648,"(53.59214787116535, -113.49315949429648)"
South Campus/Fort Edmonton Transit Centre,11457 68 Avenue NW,2704,53.5030993359651,-113.52899407536039,"(53.5030993359651, -113.52899407536039)"
Lorelei Elementary School,16230 103 Street NW,6047,53.62554379956923,-113.50058948318886,"(53.62554379956923, -113.50058948318886)"
Garden Oaks,2803 79 Street NW,3010,53.458546326861,-113.44526101708574,"(53.458546326861, -113.44526101708574)"
Yellowhead Motor Inn,15004 Yellowhead Trail NW,5702,53.5789504474656,-113.57717861155746,"(53.5789504474656, -113.57717861155746)"
Hewes Medical Clinic,6143 28 Avenue NW,3394,53.458388851944534,-113.4308840998841,"(53.458388851944534, -113.4308840998841)"
Idylwylde Community League,8631 81 Street NW,2329,53.522383376546635,-113.45496771878493,"(53.522383376546635, -113.45496771878493)"
Wal-Mart (Capilano),50 Street 101 Avenue NW,2301,53.53869703324266,-113.42324566795361,"(53.53869703324266, -113.42324566795361)"
Westlawn Courts,9908 165 Street NW,5097,53.53781009461666,-113.6026139272634,"(53.53781009461666, -113.6026139272634)"
Autism Society of Edmonton Area,11720 Kingsway NW,1634,53.5665652178775,-113.52161731479295,"(53.5665652178775, -113.52161731479295)"
Taste of Edmonton,Sir Winston Churchill Square NW,1128,53.54389498714358,-113.49358522677699,"(53.54389498714358, -113.49358522677699)"
K D M Dental College International,10104 103 Avenue NW,1804,53.544428491634186,-113.49225120370234,"(53.544428491634186, -113.49225120370234)"
Enterprise Square,10230 Jasper Avenue NW,1346,53.54186418698894,-113.49359437835496,"(53.54186418698894, -113.49359437835496)"
Pleasantview Townhomes,4905 107 Street NW,2782,53.48656049441887,-113.5078131104608,"(53.48656049441887, -113.5078131104608)"
Stollery Childrens Hospital,8440 112 Street NW,2764,53.517769497074084,-113.52569527175667,"(53.517769497074084, -113.52569527175667)"
Royal Scot Apartments,10514 92 Street NW,1338,53.54899017529703,-113.47485978052957,"(53.54899017529703, -113.47485978052957)"
Meadowlark Senior Citizens Lodge,8609 161 Street NW,5171,53.519579579553145,-113.60053790556486,"(53.519579579553145, -113.60053790556486)"
Our Savior Lutheran Church,18345 62B Avenue NW,5644,53.49636890255945,-113.64022402088486,"(53.49636890255945, -113.64022402088486)"
Millwoods Family Clinic,2551 Hewes Way NW,3217,53.45616963344408,-113.42532809492576,"(53.45616963344408, -113.42532809492576)"
Graunke Park,4949 34 Avenue NW,3594,53.466022786758124,-113.41510534369718,"(53.466022786758124, -113.41510534369718)"
Richard Patterson Garage,5710 86 Street NW,2622,53.49401831018741,-113.45584384874454,"(53.49401831018741, -113.45584384874454)"
R J Scott Elementary School,11610 38 Street NW,1020,53.56652048111239,-113.40004369178133,"(53.56652048111239, -113.40004369178133)"
Bay/Enterprise Square LRT Station,104 Street Jasper Avenue NW,1651,53.54294634501708,-113.49877120553181,"(53.54294634501708, -113.49877120553181)"
Saddleback Child Care Centre,306 Saddleback Road NW,4285,53.46111144112638,-113.5277574191092,"(53.46111144112638, -113.5277574191092)"
Kensington Day Care,13312 114 Street NW,6439,53.59497956697442,-113.51733889737683,"(53.59497956697442, -113.51733889737683)"
Brooks Place Bed & Breakfast,3230 104A Street NW,4450,53.46539314707428,-113.50441372505608,"(53.46539314707428, -113.50441372505608)"
South Edmonton Common,19 Avenue 99 Street NW,3515,53.441460863265874,-113.48896450657479,"(53.441460863265874, -113.48896450657479)"
Dechene Park,18209 57 Avenue NW,5891,53.4917966677685,-113.64077503784117,"(53.4917966677685, -113.64077503784117)"
Northmount Elementary School,14020 88A Street NW,7253,53.60283468323894,-113.47910217162561,"(53.60283468323894, -113.47910217162561)"
Lansdowne Chinese Baptist Church,5011 122A Street NW,2924,53.488352398652054,-113.54267261551236,"(53.488352398652054, -113.54267261551236)"
Prince Charles Park,12449 121 Avenue NW,1762,53.576409923267505,-113.54126992928438,"(53.576409923267505, -113.54126992928438)"
Gateway Recreation Centre,3414 Gateway Boulevard NW,3093,53.46837926650861,-113.4859153732273,"(53.46837926650861, -113.4859153732273)"
Symphony Under the Sky,Hawrelak Park NW,2515,53.529650630678304,-113.53990524127946,"(53.529650630678304, -113.53990524127946)"
St Vincent Catholic Elem School,10530 138 Street NW,5134,53.55090102601115,-113.56102607226592,"(53.55090102601115, -113.56102607226592)"
Progressive Academy,13212 106 Avenue NW,5481,53.551135611670205,-113.55159280970987,"(53.551135611670205, -113.55159280970987)"
Education Gymnasium  University of Alberta,113 Street 87 Avenue NW,2969,53.525021385466076,-113.52122596199837,"(53.525021385466076, -113.52122596199837)"
McMan Youth Family & Community Services Association,11016 127 Street NW,1830,53.55881609094463,-113.54144518440856,"(53.55881609094463, -113.54144518440856)"
Willow Glen,6450 184 Street NW,5655,53.499143744561685,-113.63961276843794,"(53.499143744561685, -113.63961276843794)"
Casino Edmonton,7055 Argyll Road NW,2253,53.513484314070574,-113.43690022258846,"(53.513484314070574, -113.43690022258846)"
Riviera Bingo Association,8775 51 Avenue NW,2332,53.48800000113235,-113.45834666519075,"(53.48800000113235, -113.45834666519075)"
Jasper Place Transit Centre,157 Street Stony Plain Road NW,5108,53.54051481667001,-113.59192312504017,"(53.54051481667001, -113.59192312504017)"
Terrace Fitness and Racquet Club,4440 Gateway Boulevard NW,2928,53.48110547744814,-113.49266109189179,"(53.48110547744814, -113.49266109189179)"
Ticketmaster Londonderry Mall,66 Street 137 Avenue NW,7479,53.59987556110916,-113.44646264934258,"(53.59987556110916, -113.44646264934258)"
Beacon Heights Community Hall,4418 118 Avenue NW,1174,53.570433935024,-113.40817050185748,"(53.570433935024, -113.40817050185748)"
John Fry Park,9700 28 Avenue NW,3283,53.46265287032243,-113.4853972923282,"(53.46265287032243, -113.4853972923282)"
Citadel Theatre,9828 101A Avenue NW,1691,53.54375828075449,-113.4889099648374,"(53.54375828075449, -113.4889099648374)"
Bill Hunter Arena,9200 163 Street NW,5613,53.526839043975436,-113.60286743150573,"(53.526839043975436, -113.60286743150573)"
New Life Pentecostal Church,13535 122 Avenue NW,5479,53.57600497461285,-113.5578219328532,"(53.57600497461285, -113.5578219328532)"
Polish Bilingual Program Daycare,10210 115 Avenue NW,1289,53.56709782271433,-113.4938213217598,"(53.56709782271433, -113.4938213217598)"
South Campus/Fort Edmonton LRT Station,11457 68 Avenue NW,2712,53.50310749008713,-113.52878297289328,"(53.50310749008713, -113.52878297289328)"
University of Alberta Enterprise Square,10230 Jasper Avenue NW,1777,53.541780875160576,-113.49727636828283,"(53.541780875160576, -113.49727636828283)"
Caernarvon Community League,14830 118 Street NW,6298,53.61054100739841,-113.52578956925144,"(53.61054100739841, -113.52578956925144)"
Universiade Pavilion,114 Street 87 Avenue NW,2844,53.52277600968285,-113.52829330165102,"(53.52277600968285, -113.52829330165102)"
Strawberry Street Daycare & After School Care,45 Kirkwood Way NW,3576,53.48049705194124,-113.3965428290353,"(53.48049705194124, -113.3965428290353)"
Belvedere LRT Station,58 Street 129 Avenue NW,7208,53.588086480665396,-113.4350330420537,"(53.588086480665396, -113.4350330420537)"
Windsor Park Elem School,8720 118 Street NW,2920,53.52289490308909,-113.53571100272178,"(53.52289490308909, -113.53571100272178)"
Famous Players (Silvercity/Scotiabank),8882 170 Street NW,5001,53.52022532929707,-113.62227476738077,"(53.52022532929707, -113.62227476738077)"
Hub Mall,9005 112 Street NW,2316,53.52514851206923,-113.52155629109248,"(53.52514851206923, -113.52155629109248)"
Winston Arms Condominium,5715 133 Avenue NW,7558,53.59539578850526,-113.43013208366523,"(53.59539578850526, -113.43013208366523)"
Alta Montessori Day Care,14707 77 Street NW,7294,53.610794375039404,-113.46043322037669,"(53.610794375039404, -113.46043322037669)"
Foote Field University of Alberta,11601 68 Avenue NW,2706,53.502766747534935,-113.52896761758831,"(53.502766747534935, -113.52896761758831)"
North Town Centre,97 Street 137 Avenue NW,7002,53.599901060983036,-113.4906496105948,"(53.599901060983036, -113.4906496105948)"
Mary Lobay Park,400 Reeves Crest NW,4397,53.47474803326187,-113.5898732650532,"(53.47474803326187, -113.5898732650532)"
City Hall,1 Sir Winston Churchill Square NW,1804,53.544428491634186,-113.49225120370234,"(53.544428491634186, -113.49225120370234)"
Holiday Light Up,Sir Winston Churchill Square NW,1804,53.544428491634186,-113.49225120370234,"(53.544428491634186, -113.49225120370234)"
Scotia Place,10060 Jasper Avenue NW,1346,53.54186418698894,-113.49359437835496,"(53.54186418698894, -113.49359437835496)"
Stanley A. Milner Library (Downtown-Main Branch),7 Sir Winston Churchill Square NW,1243,53.54216205148653,-113.49390763328472,"(53.54216205148653, -113.49390763328472)"
Blue Bird Child Care Centres,18204 84 Avenue NW,5748,53.51708197286506,-113.63734976370439,"(53.51708197286506, -113.63734976370439)"
Clareview LRT Station,100 Clareview Transit Station NW,7907,53.60269368658493,-113.41182895740889,"(53.60269368658493, -113.41182895740889)"
