_id,LONGITURE,INSPECTION_CLOSED_DATE,INSPECTION_OPENED_DATE,PROPERY_WARD,LATITUDE,VIOLATION_DESCRIPTION,PROPERTY_ADDRESS,VIOLATION_FIRE_CODE
2228816,-79.3732918084,2017-06-26 17:30:28,2017-02-14 21:30:40,13,43.669481117,6.4.2.7 Hose cabinets,666 Ontario St,6.4.2.7
2228817,-79.3732918084,2017-06-26 17:30:28,2017-02-14 21:30:40,13,43.669481117,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",666 Ontario St,6.5.1.2
2228818,-79.2363445715,2017-12-29 20:17:53,2017-02-14 21:05:43,23,43.7950106411,6.2.4.3 Distance above floor,5600 Sheppard Ave E,6.2.4.3
2228819,-79.2374281818,2017-04-03 13:07:10,2017-02-14 21:08:03,23,43.7946881514,2.4.1.1 Accumulation of combustible materials,5580 Sheppard Ave E,2.4.1.1
2228820,-79.42770400090001,2018-02-15 20:35:50,2017-03-06 15:37:17,10,43.6410875936,9.6.3.6 Exit signs,345 Dufferin St,9.6.3.6
2228821,-79.3836293624,2017-02-15 21:57:14,2017-02-15 21:57:14,15,43.7101170493,,490 Eglinton Ave E,
2228822,-79.5871043127,2017-05-16 15:30:07,2017-02-09 17:00:23,1,43.754436232299994,6.4.1.3.(1) - Fire department connections,2757 Kipling Ave,6.4.1.3.(1)
2228823,-79.4009192595,2017-05-25 15:00:32,2017-03-09 21:43:35,11,43.671154317299994,2.4.1.1 Accumulation of combustible materials,177 St George St,2.4.1.1
2228824,-79.3729722927,2017-02-06 14:15:53,2017-02-03 17:00:09,13,43.6536262914,,145 Queen St E,
2228825,-79.4027601592,2017-01-23 05:00:00,2017-01-23 05:00:00,10,43.636371241199996,,628 Fleet St,
2228826,-79.39272216,2017-02-08 21:14:37,2017-02-06 16:36:37,10,43.647501702,2.8.2.1 Measures in a fire safety plan,101 Peter St,2.8.2.1
2228827,-79.299799325,2017-02-21 16:00:06,2017-02-07 17:00:13,22,43.7815431046,2.2.3.1 Damaged closures,2350 Birchmount Rd,2.2.3.1
2228828,-79.4436738938,2018-04-11 15:47:04,2017-05-10 20:17:49,4,43.6399998042,2.16.2.1 Installation requirements,55 Triller Ave,2.16.2.1
2228829,-79.226003382,2017-09-07 15:53:18,2017-04-26 20:03:37,20,43.74094582,2.7.1.7 Maintenance and lighting for exits,3091 Eglinton Ave E,2.7.1.7
2228830,-79.4030546161,2017-11-29 13:40:37,2017-08-23 12:43:23,11,43.6640029282,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),666 Spadina Ave,1.1.2.3./6.2.7.5.
2228831,-79.4030546161,2017-11-29 13:40:37,2017-08-23 12:43:23,11,43.6640029282,2.2.3.2 Maintenance of closures,666 Spadina Ave,2.2.3.2
2228832,-79.400397963,2017-09-20 19:54:41,2017-05-17 20:10:33,10,43.6507210729,9.6.3.6 Exit signs,91 Augusta Ave,9.6.3.6
2228833,-79.40526251909999,2017-07-06 15:23:29,2017-04-12 20:23:02,11,43.66933829560001,2.2.2.1 Damaged fire separations,50 Spadina Rd,2.2.2.1
2228834,-79.4478362845,2017-02-10 19:30:47,2017-02-10 19:30:47,6,43.784966077200004,,15 Rockford Rd,
2228835,-79.378610577,2018-03-01 05:00:00,2017-10-17 20:33:42,13,43.662785659799994,"1.1.1.2 Check, inspect and test",95 Wood St,1.1.1.2
2228836,-79.3814359258,2018-01-16 22:15:57,2017-02-13 19:54:06,13,43.662349704499995,9.6.2.6 Protection of openings in fire separations,33 Wood St,9.6.2.6
2228837,-79.4370268337,2017-08-31 18:50:39,2017-02-17 20:55:09,4,43.6389025378,2.7.1.7 Maintenance and lighting for exits,182 Jameson Ave,2.7.1.7
2228838,-79.580925169,2017-02-13 21:54:01,2017-02-10 21:37:32,1,43.7383578677,,101 Kendleton Dr,
2228839,-79.2981781387,2017-11-29 22:06:49,2017-06-01 19:32:05,19,43.7033144721,2.7.3.3 Emergency lighting,500 Dawes Rd,2.7.3.3
2228840,-79.37278552689999,2017-07-19 17:30:32,2017-02-24 10:30:21,13,43.6678764377,2.2.3.2 Maintenance of closures,222 Wellesley St E,2.2.3.2
2228841,-79.3716121626,2017-09-19 15:32:59,2017-03-07 18:00:19,13,43.670497356300004,2.2.3.2 Maintenance of closures,135 Rose Ave,2.2.3.2
2228842,-79.3716121626,2017-09-19 15:32:59,2017-03-07 18:00:19,13,43.670497356300004,2.4.1.1 Accumulation of combustible materials,135 Rose Ave,2.4.1.1
2228843,-79.3739456506,2017-07-25 19:00:34,2017-02-14 20:30:17,13,43.6709382453,9.6.2.5 Fire separations between dwelling units and corridors,730 Ontario St,9.6.2.5
2228844,-79.3735812893,2017-07-25 18:00:42,2017-02-14 19:45:37,13,43.6701517144,6.2.7.2 Examination,700 Ontario St,6.2.7.2
2228845,-79.2363445715,2017-12-29 20:17:53,2017-02-14 21:05:43,23,43.7950106411,2.2.2.1 Damaged fire separations,5600 Sheppard Ave E,2.2.2.1
2228846,-79.2363445715,2017-12-29 20:17:53,2017-02-14 21:05:43,23,43.7950106411,2.2.3.2 Maintenance of closures,5600 Sheppard Ave E,2.2.3.2
2228847,-79.2363445715,2017-12-29 20:17:53,2017-02-14 21:05:43,23,43.7950106411,2.4.1.1 Accumulation of combustible materials,5600 Sheppard Ave E,2.4.1.1
2228848,-79.2374281818,2017-04-03 13:07:10,2017-02-14 21:08:03,23,43.7946881514,2.2.3.2 Maintenance of closures,5580 Sheppard Ave E,2.2.3.2
2228849,-79.4584260885,2017-12-01 12:27:07,2017-03-02 21:13:44,4,43.655404214200004,2.16.2.1 Installation requirements,1700 Bloor St W,2.16.2.1
2228850,-79.406612526,2017-06-29 18:27:14,2017-04-20 19:10:22,11,43.668157441000005,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),34 Walmer Rd,1.1.2.3./6.3.2.2.
2228851,-79.406612526,2017-06-29 18:27:14,2017-04-20 19:10:22,11,43.668157441000005,2.8.2.5 Posting fire emergency procedures,34 Walmer Rd,2.8.2.5
2228852,-79.502065617,2017-03-06 13:54:27,2017-02-22 17:27:36,7,43.762976118100006,2.4.1.1 Accumulation of combustible materials,470 Sentinel Rd,2.4.1.1
2228853,-79.2578377083,2017-03-21 19:45:57,2017-03-01 18:21:02,21,43.7365801221,,20 Gilder Dr,
2228854,-79.5258528138,2017-06-13 23:53:16,2017-04-06 16:27:55,3,43.647785657,2.2.3.1 Damaged closures,1276 Islington Ave,2.2.3.1
2228855,-79.3706942093,2017-03-08 21:30:16,2017-02-21 21:30:44,13,43.658647098500005,6.4.2.5 Hose,310 Dundas St E,6.4.2.5
2228856,-79.3545084305,2017-09-28 21:21:17,2017-06-06 13:58:42,14,43.689041600799996,2.2.3.2 Maintenance of closures,1175 Broadview Ave,2.2.3.2
2228857,-79.407532771,2017-02-28 20:00:14,2017-02-28 20:00:14,18,43.762899743999995,,88 Sheppard Ave E,
2228858,-79.2874840709,2017-03-27 18:03:12,2017-02-28 20:05:46,20,43.6959726218,"2.7.2.2 Requirements for locking, latching and fastening devices",20 Teesdale Pl,2.7.2.2
2228859,-79.3906931297,2017-09-12 19:35:54,2017-06-20 16:04:48,17,43.7904933942,9.6.3.6 Exit signs,50 Ruddington Dr,9.6.3.6
2228860,-79.3916951012,2019-05-06 15:12:53,2017-04-13 20:14:24,17,43.7877925781,2.4.1.1 Accumulation of combustible materials,11 Ruddington Dr,2.4.1.1
2228861,-79.3916951012,2019-05-06 15:12:53,2017-04-13 20:14:24,17,43.7877925781,9.6.2.6 Protection of openings in fire separations,11 Ruddington Dr,9.6.2.6
2228862,-79.361904373,2017-09-12 15:48:40,2017-05-17 12:45:00,15,43.752346265,2.2.3.1 Damaged closures,745 York Mills Rd,2.2.3.1
2228863,-79.361904373,2017-09-12 15:48:40,2017-05-17 12:45:00,15,43.752346265,2.8.2.1 Measures in a fire safety plan,745 York Mills Rd,2.8.2.1
2228864,-79.39409663560001,2018-09-21 17:37:41,2017-12-01 16:42:46,15,43.7118956592,2.2.2.1 Damaged fire separations,133 Erskine Ave,2.2.2.1
2228865,-79.39409663560001,2018-09-21 17:37:41,2017-12-01 16:42:46,15,43.7118956592,9.6.2.6 Protection of openings in fire separations,133 Erskine Ave,9.6.2.6
2228866,-79.36167580600001,2018-04-12 14:00:00,2017-07-24 18:00:00,15,43.754388627,2.8.2.1 Measures in a fire safety plan,17 Farmstead Rd,2.8.2.1
2228867,-79.3827681491,2019-05-07 20:04:52,2017-04-25 18:47:05,17,43.7684778574,2.2.3.2 Maintenance of closures,640 Sheppard Ave E,2.2.3.2
2228868,-79.360756664,2018-08-01 18:33:19,2018-05-09 19:42:04,15,43.752378601000004,2.2.2.1 Damaged fire separations,755 York Mills Rd,2.2.2.1
2228869,-79.360756664,2018-08-01 18:33:19,2018-05-09 19:42:04,15,43.752378601000004,2.7.2.1 Door release hardware,755 York Mills Rd,2.7.2.1
2228870,-79.3930586165,2018-11-28 21:02:26,2017-12-12 19:12:27,15,43.712688995200004,9.6.4.10 Smoke alarms,160 Erskine Ave,9.6.4.10
2228871,-79.360849641,2019-05-27 13:30:00,2017-07-05 17:00:00,15,43.75370469,"1.1.1.2 Check, inspect and test",750 York Mills Rd,1.1.1.2
2228872,-79.393866958,2019-03-05 21:48:25,2017-12-05 19:58:18,15,43.71148813,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),241 Redpath Ave,1.1.2.3./6.3.2.2.
2228873,-79.393866958,2019-03-05 21:48:25,2017-12-05 19:58:18,15,43.71148813,"2.7.2.2 Requirements for locking, latching and fastening devices",241 Redpath Ave,2.7.2.2
2228874,-79.4110962225,2018-03-20 16:00:00,2017-11-14 19:30:00,18,43.780189487399994,2.2.2.1 Damaged fire separations,77 Finch Ave E,2.2.2.1
2228875,-79.362054281,2018-06-06 19:15:00,2017-06-26 18:00:00,15,43.753559278999994,9.6.4.2 Automatic detection,740 York Mills Rd,9.6.4.2
2228876,-79.4180400688,2020-06-08 20:00:00,2017-05-03 15:00:40,18,43.7883911434,9.6.2.7 Storage rooms,6000 Yonge St,9.6.2.7
2228877,-79.4178306419,2018-12-11 18:00:00,2017-04-18 17:30:58,18,43.786299800600005,2.4.1.1 Accumulation of combustible materials,5900 Yonge St,2.4.1.1
2228878,-79.4178306419,2018-12-11 18:00:00,2017-04-18 17:30:58,18,43.786299800600005,2.7.1.8 Fire escapes,5900 Yonge St,2.7.1.8
2228879,-79.4169610775,2018-01-24 17:47:12,2017-10-11 20:59:20,18,43.7833043666,2.2.3.2 Maintenance of closures,5754 Yonge St,2.2.3.2
2228880,-79.3855802239,2017-03-03 16:32:11,2017-03-01 17:12:02,10,43.654837970500004,,111 Chestnut St,
2228881,-79.3519022582,2017-07-19 20:00:41,2017-07-06 12:29:50,14,43.6891373921,2.2.3.3 Operation of closures,50 Cosburn Ave,2.2.3.3
2228882,-79.3465420209,2018-07-27 19:20:43,2017-07-05 18:59:47,14,43.689573373500004,2.4.1.1 Accumulation of combustible materials,145 Cosburn Ave,2.4.1.1
2228883,-79.3520019211,2017-10-17 16:30:53,2017-07-19 13:58:24,14,43.6884922382,9.6.2.6 Protection of openings in fire separations,55 Cosburn Ave,9.6.2.6
2228884,-79.3496273223,2018-01-15 20:00:09,2017-07-04 19:36:53,14,43.688951922200005,2.2.3.2 Maintenance of closures,101 Cosburn Ave,2.2.3.2
2228885,-79.34393549149999,2018-04-05 20:20:58,2017-10-25 17:32:11,14,43.690071937,1.1.2.3 Records to be made available on request,205 Cosburn Ave,1.1.2.3
2228886,-79.3461159995,2018-09-04 13:18:34,2017-07-11 12:50:16,14,43.6902830528,6.2.4.3 Distance above floor,150 Cosburn Ave,6.2.4.3
2228887,-79.3535830039,2018-02-07 13:42:40,2017-07-28 19:25:53,14,43.6898019641,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),20 Gamble Ave,1.1.2.3./6.6.3.5.
2228888,-79.3521100097,2018-01-31 16:50:34,2017-09-19 12:27:33,14,43.6901320701,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),72 Gamble Ave,1.1.2.3./6.2.7.5.
2228889,-79.3521100097,2018-01-31 16:50:34,2017-09-19 12:27:33,14,43.6901320701,1.1.2.3./7.2.2.1. Records of Test (Elevator),72 Gamble Ave,1.1.2.3./7.2.2.1.
2228890,-79.3521100097,2018-01-31 16:50:34,2017-09-19 12:27:33,14,43.6901320701,"2.7.2.2 Requirements for locking, latching and fastening devices",72 Gamble Ave,2.7.2.2
2228891,-79.3575290617,2018-01-16 16:45:00,2017-07-05 04:00:00,14,43.683282016899994,9.6.2.6 Protection of openings in fire separations,1010 Broadview Ave,9.6.2.6
2228892,-79.360355284,2017-12-20 16:40:11,2017-08-16 21:21:22,14,43.677529504,6.2.1.2 Maintenance,50 Cambridge Ave,6.2.1.2
2228893,-79.3536043403,2018-01-05 13:45:00,2017-07-24 04:00:00,14,43.6881435504,"2.7.2.2 Requirements for locking, latching and fastening devices",25 Cosburn Ave,2.7.2.2
2228894,-79.3942845255,2017-03-02 21:00:36,2017-03-02 21:00:36,12,43.7103053178,,85 Broadway Ave,
2228895,-79.4542273526,2017-04-21 12:09:25,2017-03-03 13:48:22,6,43.752478223000004,6.3.1.4 Fire Alarm Maintenance ,872 Sheppard Ave W,6.3.1.4
2228896,-79.3409391708,2017-09-06 20:30:05,2017-03-08 13:26:15,14,43.6648540457,,1201 Dundas St E,
2228897,-79.2474811669,2017-04-11 18:02:37,2017-03-09 19:11:04,20,43.712908607799996,,2560 Kingston Rd,
2228898,-79.3709200965,2017-11-15 22:00:20,2017-03-31 20:30:24,13,43.659299401000006,"6.4.1.6 Inspection, testing and maintenance",251 Sherbourne St,6.4.1.6
2228899,-79.37273840520001,2017-06-12 18:30:56,2017-03-14 21:00:11,13,43.667324674899994,6.3.1.4 Fire Alarm Maintenance ,225 Wellesley St E,6.3.1.4
2228900,-79.42276226140001,2017-03-16 19:45:48,2017-03-16 19:45:48,9,43.6421269068,,45 Lisgar St,
2228901,-79.4247363362,2017-06-05 21:13:06,2017-03-10 16:01:53,8,43.7057745478,2.2.3.2 Maintenance of closures,668 Roselawn Ave,2.2.3.2
2228902,-79.37532802369999,2017-03-15 13:02:49,2017-03-13 12:38:22,13,43.6553047312,,76 Shuter St,
2228903,-79.4323417364,2017-05-16 13:17:00,2017-03-13 17:22:52,8,43.731811765500005,2.8.2.1 Measures in a fire safety plan,3575 Bathurst St,2.8.2.1
2228904,-79.4004617879,2017-03-22 21:21:13,2017-03-21 21:01:53,8,43.708051090699996,,58 Orchard View Blvd,
2228905,-79.48903821,2017-05-12 12:24:59,2017-03-21 21:00:26,5,43.698103059,,25 Martha Eaton Way,
2228906,-79.5465065872,2017-09-14 15:53:22,2017-03-15 19:54:50,3,43.6084801152,1.1.2.1 Records to be prepared,256 Sheldon Ave,1.1.2.1
2228907,-79.2033413635,2017-07-27 18:15:53,2017-03-30 20:40:38,24,43.75149072600001,2.2.3.2 Maintenance of closures,3969 Kingston Rd,2.2.3.2
2228908,-79.1978083197,2017-07-05 20:25:25,2017-04-19 17:35:28,24,43.7868624551,"2.7.2.2 Requirements for locking, latching and fastening devices",70 Mornelle Crt,2.7.2.2
2228909,-79.2045016221,2017-06-14 18:29:19,2017-04-07 19:50:53,24,43.78603757,9.6.5.6 Firefighters' elevators,30 Livonia Pl,9.6.5.6
2228910,-79.1988475843,2017-05-31 21:01:47,2017-03-28 14:53:42,24,43.7667315745,,4010 Lawrence Ave E,
2228911,-79.375208558,2017-06-27 15:58:07,2017-03-27 14:01:40,13,43.66956979,2.8.2.1 Measures in a fire safety plan,555 Sherbourne St,2.8.2.1
2228912,-79.3918839481,2018-09-12 20:49:10,2017-02-02 21:24:03,11,43.6561325149,2.2.2.1 Damaged fire separations,222 Elm St,2.2.2.1
2228913,-79.4001578926,2018-06-28 22:35:00,2017-04-13 15:34:27,11,43.669462162799995,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),151 St George St,1.1.2.3./6.3.3.8
2228914,-79.4016538986,2017-10-04 20:02:32,2017-04-04 15:23:01,11,43.6707359824,2.4.1.1 Accumulation of combustible materials,206 St George St,2.4.1.1
2228915,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),20 Prince Arthur Ave,1.1.2.3./2.7.3.3.(3)
2228916,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,2.8.2.1 Measures in a fire safety plan,20 Prince Arthur Ave,2.8.2.1
2228917,-79.3965574738,2018-10-30 15:53:51,2017-04-20 13:03:31,11,43.6698986965,9.6.3.9 Emergency lighting,20 Prince Arthur Ave,9.6.3.9
2228918,-79.40030005109999,2017-11-01 14:21:36,2017-04-26 18:06:05,11,43.669743913299996,6.3.1.8 Repairs and alterations to fire alarm systems,85 Lowther Ave,6.3.1.8
2228919,-79.357706655,2017-10-11 20:32:46,2017-02-01 16:54:15,14,43.682860253,2.2.3.1 Damaged closures,1000 Broadview Ave,2.2.3.1
2228920,-79.40578131470001,2017-05-03 18:50:59,2017-02-02 20:33:09,11,43.6705855591,2.2.3.1 Damaged closures,70 Spadina Rd,2.2.3.1
2228921,-79.5110291707,2017-02-09 18:40:39,2017-02-08 12:49:11,3,43.599132328900005,,3077 Lake Shore Blvd W,
2228922,-79.3709200965,2017-02-08 19:00:53,2017-02-07 14:00:52,13,43.659299401000006,,251 Sherbourne St,
2228923,-79.3025985107,2017-02-14 20:00:43,2017-02-08 18:55:07,19,43.6957503373,6.3.1.4 Fire Alarm Maintenance ,444 Lumsden Ave,6.3.1.4
2228924,-79.43860578600001,2017-02-07 21:30:04,2017-02-07 18:00:36,12,43.6978992413,,1463 Eglinton Ave W,
2228925,-79.2853195467,2017-12-13 16:53:20,2017-02-08 21:00:53,22,43.7846185513,9.6.3.6 Exit signs,1 Reidmount Ave,9.6.3.6
2228926,-79.385331929,2017-04-18 19:49:44,2017-02-14 20:23:49,13,43.66192014399999,2.2.3.2 Maintenance of closures,32 Grenville St,2.2.3.2
2228927,-79.3754019425,2017-07-10 15:00:59,2017-03-31 20:51:41,13,43.6676005473,6.4.2.6 Standpipe identification,490 Sherbourne St,6.4.2.6
2228928,-79.4436738938,2018-04-11 15:47:04,2017-05-10 20:17:49,4,43.6399998042,2.7.1.7 Maintenance and lighting for exits,55 Triller Ave,2.7.1.7
2228929,-79.226003382,2017-09-07 15:53:18,2017-04-26 20:03:37,20,43.74094582,6.5.1.5 Obstructions,3091 Eglinton Ave E,6.5.1.5
2228930,-79.399965439,2017-08-10 19:32:22,2017-04-27 12:33:13,10,43.64339526,2.2.3.2 Maintenance of closures,50 Portland St,2.2.3.2
2228931,-79.4034847411,2018-06-21 23:04:09,2017-05-10 13:27:38,11,43.6650745379,9.6.3.9 Emergency lighting,710 Spadina Ave,9.6.3.9
2228932,-79.3968664872,2017-09-19 20:11:57,2017-02-09 22:12:24,12,43.6945745052,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),125 Lawton Blvd,1.1.2.3./6.3.2.2.
2228933,-79.378610577,2018-03-01 05:00:00,2017-10-17 20:33:42,13,43.662785659799994,6.3.3.3 Duty to maintain in operating condition,95 Wood St,6.3.3.3
2228934,-79.3747911608,2017-11-16 20:44:42,2017-02-14 21:05:54,13,43.6584365375,6.7.1.1 Emergency Power Systems,279 Jarvis St,6.7.1.1
2228935,-79.380338466,2017-02-17 19:00:04,2017-02-14 18:00:54,13,43.6498784109,2.8.2.1 Measures in a fire safety plan,325 Bay St,2.8.2.1
2228936,-79.254781866,2017-02-14 19:52:42,2017-02-14 19:19:21,20,43.6993310078,,10 Glen Everest Rd,
2228937,-79.2171149582,2017-02-15 22:21:13,2017-02-15 22:21:13,25,43.806702172200005,,15 Sewell's Rd,
2228938,-79.397173017,2018-05-23 17:16:57,2017-02-16 12:45:26,10,43.646907131000006,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),29 Camden St,1.1.2.3./2.7.3.3.(3)
2228939,-79.38695482600001,2017-02-16 14:59:40,2017-02-13 22:00:32,12,43.698358176099994,,384 Mount Pleasant Rd,
2228940,-79.3739456506,2017-07-25 19:00:34,2017-02-14 20:30:17,13,43.6709382453,6.5.1.5 Obstructions,730 Ontario St,6.5.1.5
2228941,-79.3739456506,2017-07-25 19:00:34,2017-02-14 20:30:17,13,43.6709382453,9.6.2.5 Fire separations between dwelling units and corridors,730 Ontario St,9.6.2.5
2228942,-79.3739456506,2017-07-25 19:00:34,2017-02-14 20:30:17,13,43.6709382453,9.6.4.10 Smoke alarms,730 Ontario St,9.6.4.10
2228943,-79.3735812893,2017-07-25 18:00:42,2017-02-14 19:45:37,13,43.6701517144,2.2.2.1 Damaged fire separations,700 Ontario St,2.2.2.1
2228944,-79.3735812893,2017-07-25 18:00:42,2017-02-14 19:45:37,13,43.6701517144,6.4.1.2 Testing,700 Ontario St,6.4.1.2
2228945,-79.3740608393,2017-04-11 18:30:03,2017-02-15 21:30:50,13,43.6515900482,2.4.1.1 Accumulation of combustible materials,90 Adelaide St E,2.4.1.1
2228946,-79.3732918084,2017-06-26 17:30:28,2017-02-14 21:30:40,13,43.669481117,6.3.3.7 Replacement,666 Ontario St,6.3.3.7
2228947,-79.2374281818,2017-04-03 13:07:10,2017-02-14 21:08:03,23,43.7946881514,2.2.2.1 Damaged fire separations,5580 Sheppard Ave E,2.2.2.1
2228948,-79.2374281818,2017-04-03 13:07:10,2017-02-14 21:08:03,23,43.7946881514,2.8.2.1 Measures in a fire safety plan,5580 Sheppard Ave E,2.8.2.1
2228949,-79.2374281818,2017-04-03 13:07:10,2017-02-14 21:08:03,23,43.7946881514,6.3.1.2 Monitoring,5580 Sheppard Ave E,6.3.1.2
2228950,-79.1888137161,2017-03-06 14:00:02,2017-02-28 18:58:29,24,43.7672342065,,4175 Lawrence Ave E,
2228951,-79.4054920342,2018-11-12 14:25:56,2017-05-30 12:32:22,11,43.6676214521,2.2.3.1 Damaged closures,15 Walmer Rd,2.2.3.1
2228952,-79.4054920342,2018-11-12 14:25:56,2017-05-30 12:32:22,11,43.6676214521,2.8.2.1 Measures in a fire safety plan,15 Walmer Rd,2.8.2.1
2228953,-79.4457284913,2017-03-02 18:14:39,2017-02-21 13:48:39,6,43.7799396476,,135 Antibes Dr,
2228954,-79.54672209600001,2017-03-29 12:35:20,2017-02-22 20:39:01,1,43.728881268,,75 Tandridge Cres,
2228955,-79.44279930489999,2017-02-21 05:00:00,2017-02-21 05:00:00,18,43.7923879042,,765 Steeles Ave W,
2228956,-79.43571553310001,2018-09-10 17:30:00,2017-02-28 17:53:42,9,43.6804090678,2.7.3.1 Exit signs,161 Oakwood Ave,2.7.3.1
2228957,-79.53072049149999,2017-03-01 15:02:39,2017-02-28 14:57:38,3,43.6460539737,,5005 Dundas St W,
2228958,-79.3936586918,2018-01-17 05:00:00,2017-11-21 05:00:00,15,43.710891013,2.7.3.1 Exit signs,100 Broadway Ave,2.7.3.1
2228959,-79.3906931297,2017-09-12 19:35:54,2017-06-20 16:04:48,17,43.7904933942,2.7.3.1 Exit signs,50 Ruddington Dr,2.7.3.1
2228960,-79.3732918084,2017-06-26 17:30:28,2017-02-14 21:30:40,13,43.669481117,6.5.3.4 Sprinkler heads,666 Ontario St,6.5.3.4
2228961,-79.586565549,2017-05-16 14:30:26,2017-02-09 16:30:12,1,43.753301348,6.5.6.5 Spare sprinkler heads,2737 Kipling Ave,6.5.6.5
2228962,-79.2363445715,2017-12-29 20:17:53,2017-02-14 21:05:43,23,43.7950106411,2.2.3.1 Damaged closures,5600 Sheppard Ave E,2.2.3.1
2228963,-79.4500881105,2019-06-26 20:13:26,2017-04-26 16:12:43,4,43.6514059417,1.1.2.1 Records to be prepared,55 Howard Park Ave,1.1.2.1
2228964,-79.43773771810001,2017-05-24 16:56:54,2017-05-24 16:56:54,4,43.639146507700005,,3 Laxton Ave,
2228965,-79.4281871995,2017-08-29 21:21:33,2017-03-06 15:58:14,4,43.6395518816,2.7.1.7 Maintenance and lighting for exits,300 Dufferin St,2.7.1.7
2228966,-79.36539025340001,2017-02-22 16:00:27,2017-02-17 22:30:29,13,43.6626091364,,330 Gerrard St E,
2228967,-79.290535808,2017-03-02 21:00:08,2017-02-27 21:21:00,19,43.695136718,,11 Crescent Pl,
2228968,-79.401060635,2017-02-23 05:00:00,2017-02-23 05:00:00,10,43.638378571000004,,169 Fort York Blvd,
2228969,-79.2831322282,2017-03-21 15:12:37,2017-02-21 20:10:06,20,43.6814135656,,1080 Kingston Rd,
2228970,-79.30034635199999,2017-02-28 19:57:58,2017-02-28 19:32:34,19,43.6951670415,,75 Eastdale Ave,
2228971,-79.43669445399999,2017-02-22 17:56:24,2017-02-21 21:24:40,4,43.64516038,,105 West Lodge Ave,
2228972,-79.3545084305,2017-09-28 21:21:17,2017-06-06 13:58:42,14,43.689041600799996,1.1.2.3 Records to be made available on request,1175 Broadview Ave,1.1.2.3
2228973,-79.3545084305,2017-09-28 21:21:17,2017-06-06 13:58:42,14,43.689041600799996,2.2.2.1 Damaged fire separations,1175 Broadview Ave,2.2.2.1
2228974,-79.3545084305,2017-09-28 21:21:17,2017-06-06 13:58:42,14,43.689041600799996,9.6.3.4 Stairway separations,1175 Broadview Ave,9.6.3.4
2228975,-79.379154384,2017-02-27 20:00:12,2017-02-27 20:00:12,15,43.717437943,,1888 Bayview Ave,
2228976,-79.396920467,2017-02-27 16:11:38,2017-02-27 16:11:38,10,43.647680328,,435 Richmond St W,
2228977,-79.3936586918,2018-01-17 05:00:00,2017-11-21 05:00:00,15,43.710891013,2.8.2.5 Posting fire emergency procedures,100 Broadway Ave,2.8.2.5
2228978,-79.39228963229999,2018-12-11 16:45:00,2017-08-01 18:00:00,17,43.8013167898,2.2.3.2 Maintenance of closures,4001 Bayview Ave,2.2.3.2
