id,title,duration,MPA,rating,votes,meta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt0227489,Shin joshû Sasori: 701-gô,1h 28m,,6.2,202,,"Nami Matsushima's sister goes missing and after getting too caught up in doing something about it, Nami is given a fifteen year sentence for a murder she didn't commit. She's sent to an all women prison where she's not exactly welcome.",https://www.imdb.com/title/tt0227489/,['Tooru Shinohara'],['Yutaka Kohira'],"['Yumi Takigawa', 'Yûsuke Natsu', 'Yoko Konno', 'Ichirô Nakatani', 'Mitsuyo Asaka', 'Ryôko Ema', 'Bunjaku Han', 'Shingko Jô', 'Nobuo Kaneko', 'Yûko Kanô']",,,,,1976-11-17,['Japan'],,['Toei Tokyo'],,"['Crime', 'Drama', 'Thriller']",['Japanese']
tt0059663,"Run Home, Slow",1h 15m,,6.4,72,,"After their criminal father is lynched, the Hagens find a treasure - but wander, starving in the desert.",https://www.imdb.com/title/tt0059663/,['Don Cerveris'],['Ted Brenner'],"['Mercedes McCambridge', 'Linda Gaye Scott', 'Allen Richards', 'Gary Kent', 'Jim Logan', 'Brian Casey', 'Leah Cooper', 'Neysa Holveck', 'Jeff Masters', 'Jesse Bates']",,,,,1965-12-15,['United States'],,['Joshua Productions'],,['Western'],['English']
tt0019302,A Race for Life,50m,Passed,6.4,17,,Danny O'Shea (Bobby Gordon) runs away from hone with his pet dog Rinty (Rin-Tin-Tin) and heads for a race track determined to become a famous jockey. Aided by Rinty he is soon riding in a big race.,https://www.imdb.com/title/tt0019302/,"['Charles R. Condon', 'Jimmy Starr']",['D. Ross Lederman'],"['Rin Tin Tin', 'Virginia Brown Faire', 'Carroll Nye', 'Robert Gordon', 'Jim Mason', 'Pat Hartigan']",,,,,1928-01-28,['United States'],"['Riverside Race Track, Riverside, California, USA']",['Warner Bros.'],,"['Action', 'Adventure', 'Drama', 'Family', 'Sport']","['None', 'English']"
tt0060457,The Ghost in the Invisible Bikini,1h 22m,Unrated,4.6,1.4K,,"A corpse has 24 hours to mastermind a good deed without leaving his crypt, to go ""up there"" and have his youth restored.",https://www.imdb.com/title/tt0060457/,"['Louis M. Heyward', 'Elwood Ullman']",['Don Weis'],"['Tommy Kirk', 'Deborah Walley', 'Aron Kincaid', ""Quinn O'Hara"", 'Jesse White', 'Harvey Lembeck', 'Basil Rathbone', 'Patsy Kelly', 'Boris Karloff', 'Susan Hart']","$200,000 (estimated)",,,,1966-04-06,['United States'],"['Pasadena, California, USA']",['American International Pictures (AIP)'],,"['Comedy', 'Horror', 'Musical']",['English']
tt0037425,Valley of Vengeance,56m,Approved,5.8,58,,"Billy Carson arrives in King City looking for two men and kills them both. Caught by the Marshal he tells his story. When he and Fuzzy were boys, their wagon train was attacked and their parents killed. Years later the recently reunited boyhood friends get a clue as to their parents murderers and head to King City.",https://www.imdb.com/title/tt0037425/,"[""Joseph O'Donnell""]",['Sam Newfield'],"['Buster Crabbe', 'Falcon', 'Al St. John', 'Evelyn Finley', 'Donald Mayo', 'David Polonsky', 'Glenn Strange', 'Charles King', 'John Merton', 'Lynton Brent']",,,,,1944-05-05,['United States'],,['Sigmund Neufeld Productions'],,['Western'],['English']
tt0102116,The Indian Runner,2h 7m,R,6.9,10K,56.0,Late-1960s tragedy of a policeman and his Vietnam veteran brother.,https://www.imdb.com/title/tt0102116/,['Sean Penn'],['Sean Penn'],"['David Morse', 'Viggo Mortensen', 'Valeria Golino', 'Patricia Arquette', 'Charles Bronson', 'Sandy Dennis', 'Dennis Hopper', 'Jordan Rhodes', 'Enzo Rossi', 'Harry Crews']","$7,000,000 (estimated)","$34,047","$191,125","$191,125",1991-09-20,"['Japan', 'United States']","['Plattsmouth, Nebraska, USA']","['Columbia Pictures', 'Mico', 'Mount Film Group']","Awards, 1 win & 1 nomination total","['Period Drama', 'Drama']",['English']
tt0038047,Salty O'Rourke,1h 40m,Approved,6.2,302,,"Salty owes money to Doc Baxter, and he and his pal Smitty have one month to pay up. They get a race horse and a disbarred jockey, Johnny Cates, who must fake his identity to race. Johnny and Salty both fall in love with Barbara Brooks and, to get even, Johnny considers throwing the horse race.",https://www.imdb.com/title/tt0038047/,['Milton Holmes'],['Raoul Walsh'],"['Alan Ladd', 'Gail Russell', 'William Demarest', 'Stanley Clements', 'Bruce Cabot', 'Spring Byington', 'Rex Williams', 'Darryl Hickman', 'Marjorie Woodworth', 'Don Zelaya']",,,,,1945-07-30,['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Crime', 'Drama']",['English']
tt14402146,Empire of Light,1h 55m,R,6.7,26K,54.0,"A drama about the power of human connection during turbulent times, set in an English coastal town in the early 1980s.",https://www.imdb.com/title/tt14402146/,['Sam Mendes'],['Sam Mendes'],"['Olivia Colman', 'Micheal Ward', 'Colin Firth', 'Toby Jones', 'Tom Brooke', 'Tanya Moodie', 'Hannah Onslow', 'Crystal Clarke', 'Monica Dolan', 'Ron Cook']",,"$163,405","$11,395,604","$1,177,577",2022-12-09,"['United Kingdom', 'United States']","['Dreamland Cinema, 52 Marine Terrace, Margate CT9 1XP, UK (exterior scenes)']","['BBC Legends', 'Neal Street Productions', 'Reliance Film & Entertainment']","Nominated for 1 Oscar, 3 wins & 39 nominations total","['Psychological Drama', 'Drama', 'Romance']",['English']
tt1242422,Cell 211,1h 53m,,7.6,72K,,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",https://www.imdb.com/title/tt1242422/,"['Jorge Guerricaechevarría', 'Daniel Monzón', 'Francisco Pérez Gandul']",['Daniel Monzón'],"['Luis Tosar', 'Alberto Ammann', 'Antonio Resines', 'Manuel Morón', 'Carlos Bardem', 'Marta Etura', 'Luis Zahera', 'Fernando Soto', 'Vicente Romero', 'Manolo Solo']","€3,500,000 (estimated)",,"$19,305,314",,2009-11-06,"['Spain', 'France']","['Zamora, Castilla y León, Spain']","['Canal+ España', 'Canal+', 'La Fabrique 2']","Awards, 44 wins & 28 nominations total","['Prison Drama', 'Action', 'Adventure', 'Crime', 'Drama', 'Thriller']","['Spanish', 'Basque', 'English']"
tt0038982,Step by Step,1h 2m,Approved,6.3,596,,"Johnny, an ex-Marine, and Evelyn, a chance acquaintance, find themselves caught up in a plot involving Nazi spies in California.",https://www.imdb.com/title/tt0038982/,"['Stuart Palmer', 'George Callahan']",['Phil Rosen'],"['Lawrence Tierney', 'Anne Jeffreys', 'Lowell Gilmore', 'Myrna Dell', 'Harry Harvey', 'Addison Richards', 'Ray Walker', 'Jason Robards Sr.', 'George Cleveland', 'Bonnie Blair']",,,,,1946-08-23,['United States'],"['Sequit Point, Leo Carrillo State Beach - 35000 W. Pacific Coast Highway, Malibu, California, USA (exterior beach scenes)']",['RKO Radio Pictures'],,"['Film Noir', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",['English']
tt5882970,Tubelight,2h 16m,Not Rated,3.9,22K,,"A story of two brothers set during the Sino-Indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world.",https://www.imdb.com/title/tt5882970/,"['Kabir Khan', 'Parveez Shaikh', 'Manu Rishi Chadha']",['Kabir Khan'],"['Salman Khan', 'Sohail Khan', 'Om Puri', 'Mohd. Zeeshan Ayyub', 'Yashpal Sharma', 'Zhu Zhu', 'Matin Rey Tangu', 'Brijendra Kala', 'Isha Talwar', ""Jason D'Souza""]","₹1,550,000,000 (estimated)","$930,058","$4,650,456","$930,058",2017-06-23,"['India', 'United States', 'United Kingdom', 'Canada', 'China']","['Ladhak, India']","['Kabir Khan Films', 'Salman Khan Films']","Awards, 1 win & 3 nominations total","['Drama', 'War']","['Hindi', 'English']"
tt0274306,14 Numara,1h 23m,,5.3,473,,"Yaprak is just one of thousands of young women, who leave their quiet village lives behind them to seek their fortune in Istanbul. But the reality of life in a big city is harsh, and Yaprak is forced to take a job in one of the cities licensed brothels.",https://www.imdb.com/title/tt0274306/,"['Irfan Yalcin', 'Sinan Çetin', 'Ömer Ugur']",['Sinan Çetin'],"['Hakan Balamir', 'Serpil Çakmakli', 'Bülent Bilgiç', 'Keriman Ulusoy', 'Nilüfer Aydan', 'Hikmet Gül', 'Özlem Tekçe', 'Derya Timuçin', 'Ümit Yesin', 'Nermin Yassitas']",,,,,1985-01-01,['Turkey'],"['Istanbul, Turkey']",['Plato Film Production'],"Awards, 3 wins & 2 nominations total",['Drama'],['Turkish']
tt0064670,The Minx,1h 24m,R,4.5,85,,"A businessman hosts a hunting party at a remote lodge, and hires three prostitutes to take care of his clients. However, the girls have their own plans and secretly install cameras in the bedrooms to record the activities for future use.",https://www.imdb.com/title/tt0064670/,"['Raymond Jacobs', 'Herbert Jaffey']",['Raymond Jacobs'],"['Jan Sterling', 'Robert Rodan', 'Shirley Parker', 'Michael Beirne', 'Robbie Heywood', 'Adrienne Jalbert', 'Alan Dellay', 'Philip Faversham', 'Ned Cary', 'William Gleason']",,,,"$727,880",1971-09-20,['United States'],"['New York City, New York, USA']",['Jacobs-Jaffrey Productions'],,['Drama'],['English']
tt0107626,My Boyfriend's Back,1h 25m,PG-13,5.5,5.3K,,A teenage boy comes back from the dead because he is determined to win the most beautiful girl in school.,https://www.imdb.com/title/tt0107626/,['Dean Lorey'],['Bob Balaban'],"['Andrew Lowery', 'Traci Lind', 'Danny Zorn', 'Edward Herrmann', 'Mary Beth Hurt', 'Jay O. Sanders', 'Libby Villari', 'Matthew Fox', 'Philip Seymour Hoffman', 'Paul Dooley']","$12,000,000 (estimated)","$1,465,476","$3,335,984","$3,335,984",1993-08-06,['United States'],"['Lockhart, Texas, USA']","['Touchstone Pictures', 'Touchwood Pacific Partners 1']",,"['Dark Comedy', 'Comedy', 'Fantasy', 'Horror', 'Romance']",['English']
tt1972663,Into the Abyss,1h 47m,PG-13,7.3,18K,74.0,Conversations with death row inmate Michael Perry and those affected by his crime serve as an examination of why people - and the state - kill.,https://www.imdb.com/title/tt1972663/,['Werner Herzog'],['Werner Herzog'],"['Werner Herzog', 'Richard Lopez', 'Michael Perry', 'Damon Hall', 'Lisa Stolter-Balloun', 'Charles Richardson', 'Jason Burkett', 'Jared Talbert', 'Amanda West', 'Delbert Burkett']",,"$47,559","$393,714","$223,880",2012-03-30,"['United States', 'United Kingdom', 'Germany']","['Conroe, Texas, USA']","['Creative Differences Productions', 'Skellig Rock', 'Spring Films']","Awards, 2 wins & 13 nominations total","['Crime Documentary', 'Crime', 'Documentary', 'Drama']",['English']
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2h 9m,PG-13,6.5,363K,39.0,Captain Jack Sparrow searches for the Trident of Poseidon to rule the sea while being pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle.,https://www.imdb.com/title/tt1790809/,"['Jeff Nathanson', 'Terry Rossio', 'Ted Elliott']","['Joachim Rønning', 'Espen Sandberg']","['Johnny Depp', 'Geoffrey Rush', 'Javier Bardem', 'Orlando Bloom', 'Brenton Thwaites', 'Kaya Scodelario', 'Kevin McNally', 'Golshifteh Farahani', 'David Wenham', 'Stephen Graham']","$230,000,000 (estimated)","$62,983,253","$795,922,298","$172,558,876",2017-05-26,"['United States', 'Australia', 'United Kingdom', 'Canada']","['Village Roadshow Studios, Oxenford, Queensland, Australia (Studio)']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Infinitum Nihil']","Awards, 1 win & 14 nominations total","['Sea Adventure', 'Supernatural Fantasy', 'Swashbuckler', 'Action', 'Adventure', 'Fantasy']","['English', 'Spanish']"
tt0202577,The Scourge,,,,,,A Duke abducts an actress then nurses her through the plague.,https://www.imdb.com/title/tt0202577/,['Rafael Sabatini'],['Geoffrey Malins'],"['Madge Stuart', 'Joseph R. Tozer', 'William Stack', 'Simeon Stuart', 'A. Harding Steerman', 'Ruth Mackay', 'Frank Woolfe', 'A.C. Fotheringham-Lysons']",,,,,1922-12-17,['United Kingdom'],,['Hardy'],,"['Action', 'Drama']","['None', 'English']"
tt0049079,El puño del amo,1h 26m,,7.2,75,,"From the legendary director, Emilio El Indio Fernandez, a powerful film of a woman fighting her rich established family to marry the man she loves. Starring Silvia Pinal, Amalia Mendoza and Carlos Lopez Moctezuma.

 Dirigida por el legendario Emilio El Indio Fernandez, esta historia esta basada en una novela donde una mujer confronta a su rica y establecida familia para casarse con el hombre a quien ella ama. Protagonizada por una contelacion de estrellas Mexicanas, Incluyendo: Silvia Pinal, Amalia Mendoza y Carlos Lopez Moctezuma.",https://www.imdb.com/title/tt0049079/,"['Pedro Antonio de Alarcón', 'Mauricio Magdaleno']",['Emilio Fernández'],"['Silvia Pinal', 'Carlos López Moctezuma', 'Jaime Fernández', 'José Elías Moreno', 'Agustín Fernández', 'Guillermo Cramer', 'Arturo Soto Rangel', 'Jorge Treviño', 'Rogelio Fernández', 'Antonio Leo']",,,,,1958-06-05,['Mexico'],['Mexico'],"['Cinematografica Latino Americana S.A. (C.L.A.S.A.)', 'Unipromex']","Awards, 1 nomination total","['Drama', 'Romance', 'Western']",['Spanish']
tt8693770,The Cold Blue,1h 13m,TV-PG,7.7,1.1K,,A tribute to one of the world's great filmmakers and the men of the 8th Air Force who flew mission after suicidal mission in the Second World War.,https://www.imdb.com/title/tt8693770/,['Erik Nelson'],['Erik Nelson'],"['V.G. Alexander', 'Paul Haedike', 'Mort Kimmel', 'King George VI', 'Queen Elizabeth the Queen Mother', 'William Toombs', 'Al Villagran', 'William Wyler']",,,"$420,177","$420,177",2019-07-04,['United States'],,"['Creative Differences', 'Meteor 17', 'Vulcan Productions']",,"['Documentary', 'War']",['English']
tt0390123,In the Realms of the Unreal,1h 21m,Unrated,7.3,2.3K,74.0,"Janitor Henry Darger spent decades creating a 15,000-page illustrated novel depicting an epic battle between good and evil. His fantasy world, combining religious imagery and heroic drama, remained undiscovered until his twilight years.",https://www.imdb.com/title/tt0390123/,"['Henry Darger', 'Jessica Yu']",['Jessica Yu'],"['Henry Darger', 'Dakota Fanning', 'Larry Pine', 'Frier McCollister', 'Wally Wingert', 'Janice Hong', 'Ruby McCollister', 'Paul Robert Langdon', ""Mary O'Donnell"", 'Kiyoko Lerner']",,"$15,477","$417,120","$417,120",2008-03-29,['United States'],"['Chicago, Illinois, USA']","['Cherry Sky Films', 'Diorama Films', 'ITVS International']","Nominated for 1 Primetime Emmy, 2 wins & 6 nominations total","['Biography', 'Documentary']",['English']
tt0197336,O Camelô da Rua Larga,1h 22m,,6.7,43,,"Street vendor, who lives on the run from the police and the pension owner he owes, gets a bag full of money in a fight that will bring him big problems.",https://www.imdb.com/title/tt0197336/,"['Chico Anysio', 'Victor Lima', 'Zé Trindade']","['Euripides Ramos', 'Hélio Barroso']","['Zé Trindade', 'Maria Vidal', 'Renato Restier', 'Nancy Wanderley', 'Zezé Macedo', 'Humberto Catalano', 'Theresa Amayo', 'Mara di Carlo', 'Eloína dos Leopardos', 'Allan Lima']",,,,,1958-10-13,['Brazil'],,"['Cinedistri', 'Cinelândia Filmes']",,"['Comedy', 'Musical']",['Portuguese']
tt0056973,Cómicos de la Legua,1h 31m,,5.9,12,,,https://www.imdb.com/title/tt0056973/,"['Óscar J. Brooks', 'Fernando Cortés', 'Fernando Galiana']",['Fernando Cortés'],"['Adalberto Martínez', 'Martha Valdés', 'Delia Magaña', 'Américo Caggiano', 'Eduardo Alcaraz', 'Guillermo Hernández', ""Arturo Castro 'Bigotón'"", 'Antonio Brillas', 'Julián de Meriche', 'Mauricio Garcés']",,,,,1957-07-26,['Mexico'],,['Mier y Brooks'],,"['Comedy', 'Musical']",['Spanish']
tt2358891,The Great Beauty,2h 21m,Not Rated,7.7,102K,86.0,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",https://www.imdb.com/title/tt2358891/,"['Paolo Sorrentino', 'Umberto Contarello']",['Paolo Sorrentino'],"['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli', 'Carlo Buccirosso', 'Iaia Forte', 'Pamela Villoresi', 'Galatea Ranzi', 'Franco Graziosi', 'Giorgio Pasotti', 'Massimo Popolizio']","€9,200,000 (estimated)","$23,442","$25,417,129","$2,852,400",2014-03-14,"['Italy', 'France']","[""Fontana dell'Acqua Paola, Janiculum Hill, Rome, Lazio, Italy (opening sequence)""]","['Indigo Film', 'Medusa Film', 'Babe Film']","Won 1 Oscar, 60 wins & 78 nominations total",['Drama'],"['Italian', 'Japanese', 'Spanish', 'Chinese', 'French', 'Latin', 'German', 'English']"
tt0051571,La edad de la tentación,1h 35m,,6.8,19,,,https://www.imdb.com/title/tt0051571/,['Marco Aurelio Galindo'],['Alejandro Galindo'],"['Gastón Santos', 'Mapita Cortés', 'Alfonso Mejía', 'Fernando Luján', 'Alejandro Ciangherotti', 'Nicolás Rodríguez hijo', 'Hortensia Santoveña', 'José Baviera', 'Lupe Carriles', 'Armando Calvo']",,,,,1959-01-08,['Mexico'],['Mexico'],['Alameda Films'],"Awards, 1 nomination total",['Drama'],['Spanish']
tt14411774,Agent,2h 36m,,3.7,1.9K,,"A spy with a mysterious past, who is on a mission to uncover the truth about a dangerous terrorist organization.",https://www.imdb.com/title/tt14411774/,['Vakkantham Vamsi'],['Surender Reddy'],"['Akhil Akkineni', 'Mammootty', 'Sakshi Vaidya', 'Dino Morea', 'Vikramjeet Virk', 'Rajiv Kumar Aneja', 'Saurav Chakrabarti', 'Komal Chhabria', 'Keshav Deepak', 'DJ Express']",,,"$45,291",,2023-04-28,['India'],,"['AK Entertainments', 'Surrender 2 Cinema']",,"['Action', 'Mystery', 'Thriller']",['Telugu']
tt0067630,The Death Wheelers,1h 25m,PG,5.8,3.3K,,"An amiable, psychopathic leader of a violent teen motorbike gang is spurred by his mother, a Satan-worshiping spiritual medium, into committing suicide and returning to life as an ""undead"".",https://www.imdb.com/title/tt0067630/,"[""Arnaud d'Usseau"", 'Julian Zimet']",['Don Sharp'],"['George Sanders', 'Beryl Reid', 'Nicky Henson', 'Mary Larkin', 'Roy Holder', 'Robert Hardy', 'Patrick Holt', 'Denis Gilmore', 'Ann Michelle', 'Miles Greenwood']",,,,,1974-01-17,['United Kingdom'],"['Shepperton Studios, Shepperton, Surrey, England, UK']",['Benmar Productions'],,"['Dark Comedy', 'Adventure', 'Horror']",['English']
